"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average biomass across modeled area"
"Modeled area km2",188688.717455821
"Number of cells",550

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
354,0.01104152,0.01102229,0.001933643,0.06259178,0.08700459,0.1348344,0.01401027,0.0006933432,0.5090568,0.00217373,0.3154584,0.01447158,0.09942357,0.000515676,0.00784748,0.02058857,0.1016862,0.0156324,0.1233195,0.0009875235,0.007820726,0.00700483,0.005079401,0.003694986,0.01292132,0.0009919251,0.007054127,0.01816844,0.03197818,0.07675069,0.08815677,0.02111562,0.01976789,0.01334824,0.002960465,0.01220355,0.01699097,0.007378727,0.06355546,0.000431335,0.03368359,0.0791186,0.03272881,0.008545224,0.03468424,1.287527,1.603575,2.245901,0.8004628,1.566821,1.276081,0.639837,0.1083398,4.76171,26.97332,2.133139,0.1476058,0.862304,3.439687,0.2659474,1.9243,3.211622,4.329296,1.232667,6.897559,26.5844,28.2244,23.36751,5.670566,28.85957,5.049883,9.502588,8.185285,0.5091641,5.770769,12.62767,0.3313586,11.21736,29.35659,16.47937,116.8749,133.2061,383.1494
355,0.01083397,0.01090312,0.00193001,0.06097292,0.08679323,0.1333633,0.0137182,0.0007013883,0.4899436,0.002061503,0.3051524,0.01389475,0.09970841,0.000465472,0.007139027,0.01826251,0.09959879,0.01454826,0.1176995,0.00096165,0.007776723,0.006968225,0.005036368,0.003713473,0.01273413,0.0009110171,0.006956005,0.01766435,0.03078835,0.0756778,0.08708002,0.02113424,0.01977602,0.01315028,0.002961847,0.01217854,0.01698657,0.007392278,0.06333861,0.0004968324,0.03997657,0.07741436,0.03246732,0.008619374,0.03348414,1.24465,1.564597,2.17414,0.7770714,1.503043,1.252095,0.629046,0.1084022,4.653826,26.45013,2.030348,0.1482994,0.8299489,3.421453,0.2563865,1.85992,3.125756,4.309491,1.160909,6.720996,25.75631,27.62272,21.68666,5.485619,28.66537,4.96414,9.67137,8.106376,0.5029671,5.678591,13.49268,0.3324044,11.57247,28.81364,16.25953,122.5552,138.2284,387.184
356,0.0107672,0.01088439,0.001926011,0.06044213,0.086858,0.1334421,0.01363821,0.0007243865,0.5044764,0.002038213,0.3067954,0.01376373,0.1005515,0.0004430397,0.007344812,0.01817201,0.09936008,0.0137793,0.1148134,0.000949743,0.00788279,0.006947692,0.005012453,0.003704082,0.01274454,0.0008586808,0.006909149,0.01734318,0.03001099,0.07612968,0.08851802,0.02123045,0.01978965,0.01313061,0.002983438,0.01219445,0.01699404,0.007414152,0.06333254,0.0005482822,0.04571643,0.07714751,0.03250209,0.008821748,0.03320191,1.231169,1.553938,2.148082,0.7633099,1.4737,1.246145,0.6275961,0.1088157,4.621169,26.74118,1.955689,0.1497329,0.8058385,3.408134,0.2492881,1.836095,3.057507,4.298855,1.106107,6.646781,25.65616,27.51008,21.11831,5.534626,30.11252,5.009305,9.970825,8.246693,0.518233,6.007014,14.37718,0.3365932,12.40507,29.00693,16.31662,127.9146,142.2563,387.4057
357,0.010707,0.01086535,0.001921841,0.05981795,0.08695656,0.1331221,0.01354784,0.0007333462,0.5356718,0.001984282,0.3062172,0.0136299,0.1020693,0.0004159216,0.007336512,0.01782614,0.09927153,0.01306247,0.1114806,0.0009442544,0.007893776,0.006844476,0.004996287,0.003672938,0.01278632,0.000837703,0.006830336,0.01704477,0.02897678,0.07353654,0.08756152,0.0213342,0.01980632,0.01311945,0.002994179,0.01222319,0.01700529,0.007434657,0.0633854,0.0007069213,0.05083473,0.0768467,0.03246802,0.008941371,0.03283659,1.207696,1.539984,2.118069,0.74936,1.447714,1.237888,0.6253012,0.1092104,4.582207,26.89926,1.884759,0.1515308,0.7816187,3.40827,0.2427648,1.816452,2.986993,4.293115,1.059549,6.571137,25.50386,27.40669,21.18991,5.689741,31.4798,5.102703,10.3289,8.46874,0.5359512,6.544248,15.66242,0.3394885,13.19662,27.09298,14.97954,128.0329,146.487,384.4332
358,0.01070382,0.01088437,0.00191767,0.05987104,0.08710947,0.1335783,0.01354744,0.0007314938,0.58219,0.001984102,0.3082853,0.01366242,0.1037554,0.0004114445,0.007632345,0.01772119,0.0994629,0.01267791,0.1091291,0.0009548797,0.008050795,0.006910117,0.00508034,0.003697892,0.01284965,0.0008610283,0.006818381,0.0169653,0.02880401,0.07465929,0.08976626,0.021439,0.01982668,0.0131538,0.00302899,0.01226614,0.01702013,0.00744867,0.06347552,0.0008756226,0.05286164,0.07709011,0.03250896,0.009041158,0.03284152,1.206697,1.537556,2.111764,0.7448882,1.441077,1.23491,0.6276006,0.1098469,4.572415,26.97614,1.848007,0.1531044,0.7722006,3.383266,0.2402474,1.822861,2.964425,4.300191,1.054905,6.559434,25.32225,27.55406,22.38047,6.025508,32.12853,5.266019,10.39214,8.640303,0.5570544,6.891484,16.53529,0.3421609,14.10436,25.93906,14.20795,130.3042,148.2169,375.4936
359,0.0107229,0.01091573,0.001913802,0.06028372,0.08729123,0.1339973,0.01362693,0.0007128842,0.6296771,0.001950403,0.3102176,0.01375163,0.1042595,0.0004148698,0.007930954,0.01763334,0.09969448,0.01288906,0.1096458,0.0009610755,0.008048899,0.007116111,0.005199233,0.003740856,0.01288117,0.0009359473,0.006714287,0.0172015,0.0290597,0.07541416,0.09191444,0.02154368,0.01985169,0.01318314,0.003070789,0.01231423,0.01703764,0.007450242,0.06357721,0.0007172136,0.04664701,0.07742029,0.03256483,0.009045632,0.03298812,1.21555,1.540251,2.116466,0.7520853,1.45694,1.235631,0.6316655,0.11065,4.57597,26.72375,1.84742,0.1538704,0.7840738,3.314474,0.242489,1.850446,2.988211,4.322898,1.095426,6.560261,25.31264,27.8231,24.4913,6.396956,32.55555,5.392055,10.16749,8.668686,0.5689581,7.223866,16.15263,0.3417232,13.79216,26.62249,14.78824,119.2534,147.8947,364.7235
360,0.01075239,0.01095014,0.001909738,0.06084058,0.08749696,0.1344825,0.01375004,0.0006911481,0.6605895,0.001930569,0.311463,0.01386443,0.1042741,0.0004453087,0.008096995,0.01769416,0.09997424,0.01338792,0.1122058,0.0009753545,0.008097826,0.007132287,0.005389708,0.003768981,0.01295141,0.001048533,0.006820649,0.01742049,0.02959865,0.07610225,0.09411661,0.02164612,0.01988084,0.01320973,0.003121162,0.0123675,0.01705699,0.007446069,0.06368223,0.0004810179,0.04080126,0.07779858,0.03262078,0.009018121,0.033237,1.231516,1.548191,2.128821,0.7646906,1.485847,1.240052,0.636672,0.1114144,4.589282,26.39835,1.88105,0.1537966,0.8053083,3.244053,0.2467708,1.878551,3.031086,4.364833,1.148566,6.531205,25.73207,28.13217,26.31482,6.525027,32.70926,5.443271,10.19912,8.742131,0.5718279,7.751585,15.17185,0.3408119,13.10553,25.91377,14.19753,112.2328,147.6882,360.6867
361,0.01078763,0.01098442,0.001905321,0.06150046,0.08773146,0.1349597,0.01389145,0.0006652944,0.6717588,0.001908143,0.3124159,0.01400634,0.1040727,0.0004759714,0.008344448,0.01772886,0.1003773,0.01399521,0.1160208,0.0009869772,0.008092364,0.007287014,0.005486012,0.003795799,0.01303225,0.001158725,0.006927235,0.01817243,0.03012449,0.07742419,0.09573971,0.02176287,0.01990971,0.01323454,0.003182905,0.01242699,0.01707823,0.007435435,0.06378458,0.0002989648,0.03553606,0.07826341,0.03266115,0.008976567,0.03358978,1.252121,1.561217,2.146528,0.7792014,1.519018,1.247188,0.6427425,0.1120603,4.612038,26.10575,1.937497,0.15291,0.831521,3.180672,0.2524083,1.903528,3.08919,4.420731,1.203784,6.464869,25.99076,28.38371,27.39393,6.450699,32.39774,5.440506,10.07675,8.745172,0.564504,8.080109,13.98656,0.3396048,11.3454,25.91924,14.33597,96.7346,144.9317,362.2062
362,0.01082565,0.01101766,0.001900602,0.06223846,0.08798433,0.135321,0.01405889,0.0006487035,0.6667755,0.001891986,0.3130174,0.01416016,0.1036962,0.0005032153,0.008622959,0.01776112,0.1008887,0.01458584,0.1207769,0.000985996,0.008036193,0.007511493,0.005542695,0.003848692,0.01309599,0.001237164,0.007083931,0.0189467,0.03056193,0.07824183,0.09835324,0.02188173,0.01993763,0.01325529,0.003246297,0.01249134,0.01709943,0.007417248,0.06388471,0.0001796712,0.03075112,0.07876857,0.03267978,0.008908091,0.03401902,1.274967,1.578063,2.166849,0.7940933,1.551021,1.256128,0.6492319,0.1125439,4.641656,25.81588,2.001101,0.1512306,0.8621311,3.143363,0.2587573,1.923054,3.159208,4.482587,1.259185,6.322712,26.13661,28.56836,27.82936,6.330028,31.75672,5.376052,10.05407,8.750484,0.553431,7.752301,12.62101,0.3394458,9.568746,25.17699,13.85333,82.04485,141.154,368.501
363,0.01086439,0.01104994,0.001895662,0.06291023,0.08824956,0.1358666,0.01422462,0.0006442527,0.6519443,0.001892799,0.3134909,0.014319,0.1033898,0.0005271004,0.008933784,0.01778064,0.1014927,0.01522714,0.125191,0.0009997645,0.007543324,0.008124662,0.005564678,0.003965223,0.01312594,0.001285954,0.00725509,0.01965468,0.03100737,0.07971033,0.1001498,0.02199919,0.01996385,0.01327693,0.003311494,0.01255879,0.01711987,0.007401443,0.06398269,0.0001519571,0.02720957,0.07931615,0.0327217,0.008911077,0.03449707,1.298271,1.59713,2.187755,0.8071752,1.580828,1.265433,0.6558873,0.112917,4.673897,25.69893,2.051766,0.1490946,0.8872003,3.120258,0.2644579,1.929276,3.204981,4.542546,1.289652,6.109807,26.02892,28.60382,27.18261,6.129302,30.7582,5.272454,9.905236,8.650553,0.5381989,6.992168,11.76052,0.3398998,8.986277,24.45969,13.33553,84.771,135.9756,371.8134
364,0.01090236,0.01108155,0.001890483,0.06343356,0.08852313,0.1367574,0.01436395,0.000651376,0.6336378,0.001898818,0.3138277,0.01447932,0.1036542,0.0005348312,0.0092354,0.01782968,0.1021332,0.01554111,0.1269914,0.0009983588,0.007512717,0.008301502,0.005557705,0.004092981,0.01314305,0.001278914,0.007360477,0.02023539,0.03135719,0.08011703,0.1031336,0.02211466,0.01998877,0.01330919,0.00337613,0.01262754,0.01713963,0.007396044,0.06407839,0.0002363115,0.02717377,0.07994284,0.03280783,0.009030621,0.03498277,1.319759,1.615895,2.206793,0.8147507,1.602042,1.273211,0.6624431,0.113212,4.704884,25.84457,2.074877,0.146768,0.8971453,3.092935,0.2671001,1.918645,3.204987,4.588003,1.283369,5.89276,25.60892,28.47013,25.6829,5.884417,29.37318,5.202688,9.510022,8.424604,0.5200232,6.15014,11.88376,0.3404794,8.865084,23.69055,12.99507,91.96337,130.8184,370.4058
365,0.01093896,0.01111225,0.00188503,0.06382608,0.08880201,0.1377782,0.01447481,0.000669832,0.6185735,0.001903139,0.3140558,0.01463789,0.1046953,0.0005257791,0.009551917,0.01788582,0.1027187,0.01545867,0.1267984,0.0009826358,0.007451916,0.008527063,0.005594499,0.004159665,0.0131803,0.001225802,0.007397192,0.02052795,0.03133566,0.08089,0.1059267,0.02222786,0.02001354,0.01335464,0.003436786,0.01269487,0.01715904,0.007400633,0.06417122,0.0003866533,0.03288883,0.08058228,0.03287698,0.009222793,0.03542981,1.337407,1.63163,2.221652,0.8162988,1.606932,1.27779,0.6686006,0.113399,4.731047,26.19521,2.065609,0.1443554,0.8888249,3.055863,0.2656608,1.900563,3.162301,4.609285,1.247449,5.702816,25.03182,28.21969,23.92674,5.660917,28.15091,5.194439,9.049585,8.159832,0.5019385,5.401014,12.58359,0.3408165,9.223561,23.78216,13.28384,101.1501,127.3685,365.8047
366,0.01097433,0.01114207,0.001879311,0.06408262,0.08908489,0.138809,0.01455578,0.0006960857,0.612967,0.001914385,0.3146545,0.01479064,0.1063176,0.0005133965,0.009890071,0.01793606,0.1031868,0.0150457,0.1259806,0.0009692269,0.007494315,0.008681585,0.005601403,0.004198741,0.01326736,0.001148978,0.007362674,0.02059046,0.03141986,0.08233967,0.1076423,0.02233834,0.02003927,0.01341091,0.003493814,0.01275754,0.01717837,0.007417974,0.06425992,0.0005312047,0.04294828,0.08115301,0.03289096,0.009508951,0.03580067,1.350454,1.642358,2.231364,0.8129014,1.595689,1.278967,0.6741614,0.1134128,4.749753,26.80308,2.029502,0.1421577,0.8600612,3.002751,0.2595226,1.88395,3.08123,4.606491,1.181692,5.564051,24.56824,27.91608,22.09502,5.414792,28.09092,5.214935,8.774478,7.936675,0.4900998,5.112106,12.5775,0.3409269,9.866324,24.14273,13.59369,108.1799,125.8099,360.5903
367,0.01100898,0.01117075,0.00187335,0.0642702,0.08937004,0.1397882,0.01461357,0.000726988,0.6250082,0.00189986,0.3156109,0.01493587,0.1079105,0.0005019959,0.0102293,0.01800121,0.1035047,0.01450194,0.1248756,0.0009684556,0.007529603,0.008856483,0.005676293,0.004216511,0.01332328,0.001089736,0.007290581,0.02064002,0.03127722,0.0827807,0.1103142,0.02244507,0.02006602,0.01346774,0.003549196,0.01281194,0.0171974,0.00744436,0.06434237,0.0005737183,0.04839994,0.08164191,0.03291798,0.009827545,0.03607566,1.359087,1.647062,2.236146,0.8066302,1.580017,1.277703,0.6790414,0.1131339,4.76121,27.39466,1.977557,0.140392,0.8291106,2.943266,0.2511984,1.865458,2.984903,4.584206,1.111596,5.473251,24.33079,27.62489,20.79949,5.275246,28.90654,5.230477,8.760027,7.807241,0.4827956,5.44044,12.84795,0.3406973,11.11732,27.60467,15.92276,118.3592,125.425,355.2948
368,0.01104445,0.01119812,0.001867022,0.06445152,0.08965144,0.1406484,0.01464274,0.0007550216,0.6570903,0.00188737,0.3166083,0.01507311,0.109655,0.0004762962,0.01059276,0.01809074,0.1037166,0.0139299,0.1233702,0.000972529,0.007607664,0.008992716,0.005688357,0.004292306,0.01340081,0.001045939,0.007191133,0.02070434,0.03106906,0.08231116,0.1135821,0.02254773,0.02009236,0.01352708,0.003602848,0.01285758,0.01721544,0.007472947,0.06441728,0.000669554,0.05265124,0.08207979,0.0329277,0.01010083,0.03626854,1.364114,1.646696,2.237245,0.7987075,1.563949,1.276016,0.6832568,0.1124956,4.76529,27.91192,1.921242,0.1391803,0.7979886,2.922908,0.2417229,1.838969,2.894783,4.549576,1.047894,5.455013,24.58475,27.48573,20.17095,5.276124,28.77403,5.271025,9.545406,8.050197,0.4933156,5.869616,13.33086,0.3432968,12.33162,27.55999,15.39171,122.6759,130.6448,360.8409
369,0.01108314,0.01122498,0.001860543,0.06468203,0.08992132,0.1413852,0.01465668,0.0007713687,0.7010052,0.001863065,0.3177179,0.01520187,0.1116198,0.0004603734,0.01096967,0.01818422,0.1039371,0.01341448,0.1215202,0.0009728903,0.007651851,0.009116247,0.005813347,0.004346061,0.01343446,0.001048454,0.00709834,0.02066282,0.03099005,0.08166172,0.116714,0.02264498,0.02011671,0.01358767,0.003651192,0.01289429,0.017232,0.00750003,0.06448467,0.0008504673,0.05602289,0.08250789,0.03288062,0.01029401,0.0364038,1.366827,1.642584,2.23621,0.7910971,1.547114,1.273622,0.6869888,0.1116402,4.76365,28.26863,1.873285,0.1384091,0.7716903,2.915409,0.2338364,1.826353,2.826819,4.513536,1.005527,5.503309,24.69962,27.4564,20.17257,5.390101,28.53326,5.315782,10.07781,8.301536,0.5120295,6.002809,13.87808,0.3464287,13.52411,27.56076,15.36111,125.3036,135.3293,366.1326
370,0.0111037,0.01091646,0.001854555,0.06358059,0.08893999,0.1392155,0.01446723,0.0007471372,0.7317846,0.00175265,0.307911,0.01495641,0.109705,0.0004463959,0.011347,0.01827563,0.1018432,0.01275183,0.1164815,0.0009567032,0.007413074,0.008897757,0.005552176,0.00406057,0.01344243,0.001033061,0.006626174,0.01945975,0.02940069,0.07737192,0.1175621,0.02254681,0.02013066,0.01338105,0.003475603,0.01226149,0.01723107,0.007512248,0.06389321,0.0009832133,0.05472506,0.08027162,0.03240282,0.009836608,0.03534141,1.334244,1.582318,2.179268,0.7580924,1.477437,1.238811,0.6602075,0.1104725,4.654109,27.55305,1.777629,0.1338969,0.7501585,2.903374,0.2263849,1.790162,2.683467,4.387622,0.9538377,5.417916,24.19497,26.76007,20.4792,5.531474,28.16308,5.30356,10.19167,8.426267,0.5218366,6.032904,13.95864,0.343706,14.51976,27.94634,15.82959,126.4663,139.4506,369.585
371,0.01107149,0.01079101,0.001848143,0.06260122,0.0887442,0.1372706,0.01434944,0.0006664367,0.7405831,0.001677144,0.3024815,0.01479449,0.1083786,0.0004266991,0.01150353,0.0183069,0.1012264,0.01235722,0.1123991,0.0008911191,0.006882471,0.008379206,0.005112873,0.003774713,0.0134066,0.001039462,0.006017656,0.01757617,0.02703199,0.06933886,0.1148382,0.02256979,0.02014723,0.01324156,0.003219176,0.01169977,0.017237,0.00752043,0.06361497,0.0009955049,0.05208976,0.07847688,0.03205116,0.009354468,0.03465138,1.289811,1.538896,2.115805,0.7293002,1.41598,1.211108,0.6440803,0.1092298,4.556666,26.88297,1.701108,0.1325833,0.7404098,2.871645,0.2220035,1.759725,2.579015,4.269302,0.9200693,5.31608,24.31737,26.12753,20.89236,5.591126,28.74325,5.289357,10.2657,8.600453,0.528855,6.108351,13.47533,0.3427998,15.34108,27.6657,15.59746,127.9316,143.0593,373.9644
372,0.01109251,0.0106337,0.001841378,0.06218503,0.08836667,0.1364516,0.01429298,0.0007535683,0.7592882,0.001624724,0.2990925,0.0146738,0.1062977,0.0004332302,0.01162157,0.01858386,0.1004307,0.01238411,0.1115748,0.0008957164,0.006864638,0.008358143,0.005061749,0.003743731,0.01340739,0.001133663,0.006107649,0.01772133,0.02692073,0.0684028,0.1152911,0.02254515,0.02016069,0.01312267,0.003140282,0.01109148,0.01723949,0.007520108,0.06316689,0.0007254911,0.04634597,0.0770865,0.03174273,0.009126111,0.03406653,1.273403,1.504572,2.085591,0.7146739,1.39065,1.196162,0.6319166,0.1083661,4.500488,26.4505,1.672997,0.1226095,0.7405505,2.824085,0.2215275,1.768351,2.566103,4.245367,0.9308271,5.369359,24.59407,26.01688,22.02153,5.826723,29.32393,5.343732,10.30166,8.834888,0.5429,6.455437,14.25866,0.3422422,16.07523,27.63374,15.58761,128.619,143.1222,377.9275
373,0.01112796,0.01057278,0.001834118,0.06219319,0.08823597,0.1359022,0.01428471,0.0007147185,0.7645018,0.001583946,0.2979048,0.01451838,0.1045664,0.000447293,0.01159114,0.01846004,0.1000683,0.0126222,0.1128157,0.0008877135,0.006783517,0.008314232,0.005047262,0.00367475,0.01325951,0.001219236,0.006296691,0.01791582,0.02759699,0.0674118,0.1148043,0.02252587,0.02016633,0.01304405,0.003089591,0.01082841,0.01724383,0.007512176,0.06295326,0.000439428,0.04022224,0.07639418,0.03152352,0.008900689,0.03362847,1.269705,1.485603,2.068691,0.713228,1.403805,1.188323,0.6270174,0.1076202,4.466619,25.88651,1.685824,0.1194326,0.7551787,2.783345,0.2241703,1.782236,2.596223,4.260672,0.9742022,5.464126,24.88804,26.07866,23.34632,6.018667,29.0547,5.379323,10.34624,8.989992,0.5489417,6.590175,17.26195,0.340986,15.45907,26.89362,15.13627,111.8947,145.6582,377.8904
374,0.01117106,0.01056425,0.001826515,0.06250724,0.08819249,0.1355946,0.01433304,0.0007313595,0.7502024,0.001563548,0.2970988,0.01445473,0.1033465,0.0004958463,0.01151104,0.01862612,0.1001094,0.01302047,0.1153943,0.0008682983,0.006714962,0.008183603,0.005136924,0.003612861,0.01319372,0.001321022,0.006456262,0.01825007,0.02842631,0.06732082,0.1142966,0.02252288,0.0201682,0.01300129,0.003051528,0.01072072,0.01724741,0.007495593,0.06284227,0.0002379795,0.03461629,0.07618828,0.03140249,0.008704167,0.03353903,1.275548,1.480227,2.065228,0.7180829,1.417913,1.186963,0.6268984,0.1070374,4.454324,25.43337,1.729159,0.1192002,0.7792593,2.763972,0.2290524,1.80844,2.645993,4.296504,1.022876,5.514288,25.24851,26.22001,24.76872,6.213088,28.87617,5.717968,10.70199,9.282246,0.5613035,6.544395,20.67551,0.3405141,14.48842,27.74689,15.61849,95.86127,150.8353,374.5169
375,0.01122092,0.01057848,0.001818722,0.06295697,0.0881891,0.1356714,0.01440797,0.0007066196,0.7263947,0.001542636,0.296366,0.01447079,0.1025553,0.0006177725,0.01123358,0.01901092,0.1003686,0.01355034,0.1186601,0.0008957408,0.006762258,0.008008692,0.005303902,0.003599756,0.01317967,0.00137386,0.006727957,0.01861428,0.02940876,0.0673119,0.1150006,0.02251996,0.02016729,0.01298089,0.003035882,0.01069866,0.01725076,0.007479264,0.06277839,0.0001473822,0.03007759,0.0763752,0.03140178,0.008612557,0.03370839,1.286146,1.485344,2.074914,0.7280971,1.435965,1.19138,0.6295427,0.1066883,4.462388,25.18097,1.800942,0.1208179,0.8061908,2.771347,0.2358654,1.842866,2.693386,4.345134,1.0655,5.5151,25.82485,26.55314,26.11254,6.515857,29.08145,6.233894,12.14612,10.1956,0.5874163,6.859436,18.38516,0.3422366,14.05055,27.77725,15.39102,94.25506,157.54,373.2271
376,0.01127175,0.01060032,0.001811046,0.06338803,0.08820194,0.1361653,0.01447062,0.001066285,0.7120622,0.001566405,0.2955198,0.01451691,0.1021446,0.0006249003,0.01100418,0.01934863,0.1008111,0.01403086,0.1211126,0.0009033501,0.006784347,0.0079939,0.005379065,0.003557435,0.01318132,0.001421643,0.006990961,0.01900606,0.03046528,0.06811376,0.1148134,0.02252058,0.02016528,0.01297758,0.003036534,0.01070861,0.01725365,0.007467671,0.06272911,0.0001502311,0.02680481,0.07683294,0.0315218,0.008628486,0.03399928,1.299019,1.496372,2.092181,0.7388563,1.455541,1.199489,0.6332553,0.1066701,4.481895,25.13422,1.907741,0.1243927,0.8316674,2.787653,0.2441877,1.853061,2.724672,4.399854,1.091728,5.495041,26.26842,26.94671,27.08395,6.718554,29.49816,5.935632,13.42432,10.72155,0.6166908,8.982438,14.98173,0.3453929,13.56254,27.87934,15.48888,95.74959,162.075,376.91
377,0.01132219,0.0106249,0.001803601,0.06372618,0.08822415,0.1369532,0.01450543,0.001048706,0.6880218,0.001568632,0.2948157,0.01457667,0.1022312,0.0006343252,0.01068801,0.01977061,0.1013164,0.01407364,0.1210366,0.0009178932,0.006814626,0.007952358,0.005486176,0.003562429,0.0131513,0.001413547,0.007154598,0.01938593,0.03134795,0.06841112,0.1154323,0.02252439,0.02016443,0.01298723,0.003048058,0.01073396,0.01725702,0.007470498,0.06268817,0.0002917715,0.02794656,0.07756018,0.03176364,0.008762831,0.03435719,1.312861,1.511075,2.113561,0.744521,1.477151,1.210208,0.6374365,0.1070141,4.509623,25.34837,2.038457,0.1299418,0.8525286,2.806488,0.2543307,1.859698,2.74422,4.453851,1.087592,5.46285,26.64331,27.22482,27.27702,6.587574,30.48304,5.560859,11.21548,9.890574,0.6301972,26.21564,12.63681,0.3503363,13.26058,26.84478,14.69977,102.0389,159.6189,387.7709
378,0.01137064,0.01065068,0.001796491,0.06412242,0.08825823,0.1379614,0.01451694,0.001013316,0.6744444,0.001593801,0.2943446,0.01464324,0.1028926,0.0006387678,0.01041319,0.02014757,0.1018278,0.01374234,0.1201035,0.0009369861,0.006875708,0.007950331,0.005577242,0.003545725,0.01314393,0.001393067,0.007236547,0.01952229,0.03182464,0.06952431,0.1154738,0.02253238,0.02016702,0.01301019,0.003065798,0.01076857,0.01726183,0.007486758,0.06265653,0.0003944789,0.0326172,0.07831222,0.03204681,0.008993866,0.0347483,1.325621,1.527458,2.135205,0.7458715,1.501583,1.220563,0.641704,0.1076658,4.539265,25.864,2.127231,0.1367997,0.8598154,2.790065,0.2598461,1.847841,2.8218,4.498272,1.050011,5.427412,26.92241,27.30378,26.34768,6.229146,30.21209,5.26243,10.09388,8.864586,0.5954524,32.58975,12.04733,0.3550248,13.17696,24.52131,13.19463,108.8563,153.8324,401.852
379,0.01141748,0.01067657,0.001789637,0.064629,0.08830904,0.1390681,0.0145019,0.0009976062,0.6742749,0.001635173,0.2942559,0.01471389,0.1038733,0.0006260842,0.01012018,0.02054736,0.102247,0.01322725,0.1190338,0.000953066,0.006936945,0.008002112,0.005686978,0.003559022,0.01311206,0.001352604,0.007262064,0.01954715,0.03214366,0.07046587,0.1157292,0.02254511,0.02017426,0.01304175,0.003080966,0.01080797,0.01726861,0.007516009,0.06263489,0.0004297728,0.03523601,0.07901523,0.03235565,0.009279306,0.03513388,1.334643,1.543288,2.15397,0.7438084,1.521411,1.228578,0.6456568,0.1084081,4.566298,26.49985,2.164019,0.1440043,0.8556964,2.756557,0.2598694,1.83432,3.14045,4.5254,0.9976323,5.400105,26.6286,27.19124,24.87378,5.893206,28.94771,5.100093,8.893373,8.03785,0.5490913,25.46396,12.61919,0.3576286,13.65652,26.80813,14.9385,116.8398,146.6571,404.4611
