"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,86
Timestep, Region,"lionfish juv"_0,"lionfish juv"_1,"lionfish juv"_2,"lionfish juv"_3,"lionfish juv"_4,"lionfish juv"_5,"lionfish adult"_6,"lionfish adult"_7,"lionfish adult"_8,"lionfish adult"_9,"lionfish adult"_10,"lionfish adult"_11,"lionfish adult"_12,"lionfish adult"_13,"lionfish adult"_14,"lionfish adult"_15,"lionfish adult"_16,"lionfish adult"_17,"lionfish adult"_18,"lionfish adult"_19,"lionfish adult"_20,"lionfish adult"_21,"lionfish adult"_22,"lionfish adult"_23,"lionfish adult"_24,"lionfish adult"_25,"lionfish adult"_26,"lionfish adult"_27,"lionfish adult"_28,"lionfish adult"_29,"lionfish adult"_30,"lionfish adult"_31,"lionfish adult"_32,"lionfish adult"_33,"lionfish adult"_34,"lionfish adult"_35,"lionfish adult"_36,"lionfish adult"_37,"lionfish adult"_38,"lionfish adult"_39,"lionfish adult"_40,"lionfish adult"_41,"lionfish adult"_42,"lionfish adult"_43,"lionfish adult"_44,"lionfish adult"_45,"lionfish adult"_46,"lionfish adult"_47,"lionfish adult"_48,"lionfish adult"_49,"lionfish adult"_50,"lionfish adult"_51,"lionfish adult"_52,"lionfish adult"_53,"lionfish adult"_54,"lionfish adult"_55,"lionfish adult"_56,"lionfish adult"_57,"lionfish adult"_58,"lionfish adult"_59,"lionfish adult"_60,"lionfish adult"_61,"lionfish adult"_62,"lionfish adult"_63,"lionfish adult"_64,"lionfish adult"_65,"lionfish adult"_66,"lionfish adult"_67,"lionfish adult"_68,"lionfish adult"_69,"lionfish adult"_70,"lionfish adult"_71,"lionfish adult"_72,"lionfish adult"_73,"lionfish adult"_74,"lionfish adult"_75,"lionfish adult"_76,"lionfish adult"_77,"lionfish adult"_78,"lionfish adult"_79,"lionfish adult"_80,"lionfish adult"_81,"lionfish adult"_82,"lionfish adult"_83,"lionfish adult"_84,"lionfish adult"_85,"lionfish adult"_86
355,2,9.999945E-11,7.049591E-05,0.0005160292,0.001328213,0.00247933,0.004109495,0.005719288,0.003639748,0.002688136,0.003427122,0.004854241,0.009426306,0.008888016,0.009554616,0.009645529,0.01205309,0.01118615,0.0123905,0.01608056,0.01395047,0.01751376,0.01847145,0.02213734,0.02487298,0.02941173,0.03400771,0.03230412,0.02867155,0.05195967,0.03907249,0.0526164,0.03455669,0.03304079,0.05689701,0.04301091,0.0504228,0.05187414,0.09763571,0.07229517,0.06206112,0.04547495,0.05710608,0.09248715,0.07260942,0.06475909,0.07887305,0.07651753,0.08113523,0.06743246,0.09520812,0.1051746,0.0732467,0.1041716,0.07422502,0.08162569,0.07826711,0.1045979,0.136731,0.1457587,0.1139805,0.1593278,0.2290425,0.3573388,0.08620936,0.0899402,0.1242915,0.1509782,0.1578772,0.1006607,0.170929,0.1064731,0.1682434,0.154506,0.1770632,0.1062127,0.1053253,0.1575698,0.1284467,0.1594656,0.124818,0.126032,0.2385226,0.3233419,0.1249246,0.1698295,0.1463545,0.391391
356,2,9.999945E-11,8.411649E-05,0.0006219813,0.001814058,0.003503731,0.01022901,0.008667061,0.007023184,0.004162929,0.003674041,0.0228525,0.02767486,0.01176272,0.01165885,0.01215066,0.01158956,0.01424241,0.01352101,0.01515488,0.02169184,0.01784863,0.02233152,0.02321678,0.09042421,0.03070571,0.03545279,0.04126243,0.0388285,0.03351871,0.05444304,0.04609266,0.06609649,0.03813792,0.03789585,0.06698287,0.04957734,0.05832829,0.05857327,0.1199837,0.08010469,0.0752935,0.05139545,0.06315307,0.1018427,0.2054334,0.07001884,0.08509794,0.08403398,0.2249325,0.07428464,0.1063323,0.1216631,0.0785867,0.1145933,0.0798029,0.0863438,0.08474278,0.1074814,0.1465214,0.3189976,0.2779556,0.1593525,0.2729397,0.5375624,0.09173864,0.09612253,0.1477483,0.1691804,0.1900649,0.105114,0.3610974,0.1108164,0.1927816,0.5006509,0.2096468,0.2826919,0.1069315,0.1760112,0.3692057,0.1592802,0.1263071,0.1290502,0.2673672,0.330024,0.1294887,0.1705771,0.1535797
357,2,9.999945E-11,9.461975E-05,0.0007462804,0.002128238,0.004587355,0.00755187,0.01755573,0.008503426,0.007949004,0.004939425,0.004833246,0.0225434,0.02771548,0.01410282,0.01476874,0.01543342,0.0138361,0.01685322,0.0160541,0.01797616,0.0273193,0.02150472,0.02693148,0.02787255,0.0870499,0.03661417,0.04036591,0.04871505,0.05025773,0.03896561,0.05705694,0.05747612,0.06951971,0.04519577,0.04340236,0.07684988,0.05596994,0.06629002,0.06578729,0.1392675,0.08798153,0.08630407,0.05754353,0.06921973,0.1106503,0.1951323,0.09036975,0.09175374,0.09116285,0.21614,0.08841959,0.1155285,0.1285237,0.08362982,0.116736,0.08600765,0.09078279,0.08926763,0.1096682,0.1490504,0.3072878,0.2669239,0.1591839,0.2834247,0.6861488,0.09670269,0.1019341,0.1678586,0.1749837,0.1955084,0.2955735,0.353352,0.1158541,0.2156426,0.4655046,0.217899,0.2668686,0.1114086,0.1802513,0.5568931,0.169072,0.1283712,0.1312624,0.2691183,0.3253409,0.1338659,0.1780259
358,2,9.999945E-11,7.928001E-05,0.0006016971,0.001999875,0.004404466,0.008264918,0.01278588,0.01619612,0.008468853,0.008836621,0.005750734,0.005934416,0.02214346,0.02767658,0.01575918,0.01701696,0.01783895,0.01571772,0.01890123,0.01801228,0.02016533,0.03064379,0.02442695,0.02999912,0.03110048,0.08312964,0.0404647,0.04402129,0.05340287,0.05902449,0.04246853,0.05910144,0.0647017,0.07322197,0.04942928,0.04734411,0.08187136,0.06008112,0.07211924,0.06985239,0.1485677,0.09197838,0.09105266,0.06190974,0.07261479,0.1135794,0.1843743,0.0969378,0.09535193,0.09551392,0.2054304,0.09740608,0.1197312,0.1326272,0.08619931,0.1203342,0.08897267,0.09189971,0.09079458,0.1095772,0.1472261,0.2924564,0.2536176,0.1558916,0.2997762,0.6308855,0.09894989,0.1049576,0.1710892,0.1689531,0.1963556,0.2768239,0.3374932,0.1170882,0.2093185,0.4289228,0.2117474,0.2506782,0.1110508,0.1796854,0.5205002,0.1720273,0.1281404,0.1312669,0.2639675,0.3225281,0.1376414
359,2,9.999945E-11,1.946662E-05,0.0001975272,0.0008572752,0.002382026,0.004905846,0.008929519,0.0115257,0.01455363,0.007790514,0.008340273,0.005503118,0.00576972,0.02014,0.02523624,0.01471601,0.01604966,0.01671319,0.01486157,0.0178281,0.01700217,0.01895434,0.02855328,0.02289934,0.02803686,0.02905372,0.07502863,0.03768739,0.04090419,0.04956155,0.05508459,0.03948535,0.05501123,0.05961948,0.06720798,0.04600531,0.04441649,0.07517616,0.05590692,0.06689083,0.06452315,0.1358804,0.08472515,0.08361706,0.05758807,0.06710894,0.1044643,0.1658369,0.08938774,0.08792036,0.08791921,0.184669,0.09005339,0.1100457,0.1217534,0.07934281,0.1097304,0.08214554,0.08466534,0.0833911,0.1014844,0.1335715,0.2627917,0.2284341,0.1413601,0.2742126,0.5624474,0.09189609,0.09627654,0.1567046,0.153702,0.1785579,0.2488123,0.3033333,0.1069038,0.192691,0.3827191,0.1928628,0.2250046,0.1021997,0.1630299,0.4660289,0.1597451,0.1167747,0.1199974,0.2384693,0.2923254
360,2,9.999945E-11,1.142419E-05,7.801232E-05,0.0003247501,0.001048158,0.002568336,0.005026522,0.008024408,0.01040073,0.01307885,0.007245533,0.007823508,0.005219411,0.005539416,0.01824776,0.02288131,0.01358105,0.0149636,0.01550776,0.01386763,0.01659869,0.01590994,0.01768226,0.02640942,0.02135383,0.02602568,0.02677782,0.06750712,0.03466967,0.03759562,0.04550925,0.05044607,0.03643546,0.05087847,0.05468324,0.06137031,0.04242574,0.04098221,0.06858807,0.05143761,0.06144952,0.05892356,0.1230308,0.07731552,0.07624258,0.05290957,0.06156902,0.0949465,0.1489155,0.08178215,0.080534,0.08000822,0.1654374,0.08260996,0.1002199,0.1110863,0.07240492,0.09949792,0.08337454,0.07750231,0.07611673,0.09290829,0.1206904,0.2353422,0.2048102,0.127469,0.2496572,0.5003741,0.08369494,0.08768457,0.1421888,0.1389056,0.16153,0.2230406,0.2718505,0.0969653,0.1757766,0.3406658,0.1735644,0.20133,0.09276422,0.1473668,0.4168948,0.1468265,0.1057657,0.1085139,0.2155539
361,2,9.999945E-11,6.81258E-06,4.97678E-05,0.0001524491,0.0004372436,0.00117623,0.002620689,0.004568745,0.007228803,0.009362669,0.01176131,0.006768111,0.007333021,0.004919473,0.005249013,0.01651308,0.0207271,0.01250474,0.01385356,0.0143316,0.01284997,0.01536298,0.01474144,0.01639268,0.02424278,0.01980241,0.0239696,0.02457751,0.06056648,0.03189031,0.03444121,0.04157368,0.04600068,0.03337431,0.04684551,0.04984948,0.05629204,0.03901545,0.03754052,0.06226698,0.04713671,0.05605045,0.05369212,0.111313,0.07043413,0.06921919,0.04835959,0.05634269,0.08625241,0.133259,0.07466155,0.07344356,0.07252578,0.1478873,0.07553394,0.09082318,0.1003312,0.06570627,0.090042,0.07567871,0.07212668,0.06902507,0.08486618,0.1085726,0.2104258,0.1831578,0.1148241,0.224396,0.465777,0.07589913,0.07962216,0.1285577,0.1250591,0.1458772,0.2006972,0.2433438,0.08774339,0.1578778,0.3029418,0.1565632,0.1797573,0.08384494,0.1329189,0.3734587,0.3580883,0.09579723,0.09830597
362,2,9.999945E-11,3.380408E-06,2.84983E-05,9.476076E-05,0.0002132116,0.0005071749,0.001220103,0.002400875,0.004140966,0.006504634,0.008625427,0.01054302,0.00617122,0.006712283,0.004578072,0.004906728,0.01487739,0.01875004,0.0114517,0.01278837,0.01313507,0.01181347,0.01406199,0.0135451,0.01508193,0.02221829,0.01810834,0.02194585,0.02244894,0.05417862,0.02929062,0.03125772,0.03769984,0.04191134,0.03041274,0.04270366,0.04557885,0.05112126,0.03548815,0.03411542,0.05647991,0.04298784,0.05066134,0.04852905,0.09996483,0.0640362,0.0626782,0.04380202,0.05153429,0.07832211,0.1189498,0.06743157,0.06644332,0.06545769,0.1318916,0.06831102,0.08204506,0.09006035,0.05925677,0.08101703,0.06872463,0.06516755,0.06235494,0.07696963,0.09754249,0.187582,0.1633677,0.1030197,0.2013181,0.4127392,0.06840732,0.07270189,0.1150272,0.1123623,0.1308921,0.180978,0.217799,0.07910767,0.1413562,0.2693451,0.1405931,0.1601226,0.07548161,0.1191699,0.3345102,0.3177563,0.08632292
363,2,9.999945E-11,4.128383E-06,3.356368E-05,9.627569E-05,0.0002077358,0.0003541812,0.0006871718,0.001231644,0.002346468,0.003858944,0.005960831,0.008333889,0.009593,0.005801641,0.006277643,0.004453319,0.004844462,0.01367564,0.01728727,0.01075575,0.01230114,0.01244759,0.01122301,0.01325022,0.01296308,0.01428744,0.02058183,0.01692619,0.02055734,0.02102429,0.04904753,0.02725355,0.02898991,0.03467113,0.03892341,0.02821953,0.03998309,0.04189546,0.04680869,0.03302416,0.03153942,0.05218763,0.03962649,0.04645984,0.04455058,0.09020414,0.05954515,0.05747389,0.04058775,0.04726987,0.07189312,0.1072938,0.06253125,0.0608376,0.06136439,0.1185,0.06231236,0.0750498,0.08176317,0.05429702,0.07449879,0.06423974,0.05972886,0.05712512,0.06995661,0.088592,0.1690625,0.1512312,0.09362309,0.1815677,0.3692769,0.06265286,0.0663012,0.1040398,0.1022745,0.1198062,0.1660676,0.1953779,0.07623854,0.128651,0.2402971,0.127009,0.1435549,0.06874145,0.1087484,0.3021607,0.2834504
364,2,9.999945E-11,1.152169E-05,7.715913E-05,0.0002228046,0.0004210541,0.0007079862,0.0009855666,0.001007091,0.001649197,0.00267609,0.004129621,0.006459726,0.008718185,0.009356404,0.006278327,0.006646292,0.005148322,0.005864191,0.01388912,0.01767687,0.01158391,0.01426218,0.0135397,0.01234768,0.01415557,0.01396014,0.01509952,0.0211062,0.01765858,0.02149957,0.02231098,0.04712003,0.02797674,0.03007416,0.03569242,0.05077155,0.02888014,0.04213376,0.041928,0.04590008,0.03328724,0.03190392,0.05341499,0.0400554,0.04620568,0.04441875,0.08538128,0.061441,0.05625755,0.04113014,0.04680812,0.08273519,0.1009987,0.06268582,0.06065597,0.06481787,0.1104973,0.06328748,0.07413241,0.07930557,0.05378417,0.08737434,0.06643501,0.05956852,0.05587263,0.06755525,0.08571889,0.1621125,0.1514889,0.09119313,0.1726434,0.3494059,0.06491303,0.06459831,0.09834873,0.1130324,0.116803,0.1574857,0.1845822,0.08306427,0.1247489,0.2192419,0.1232938,0.1332656,0.06671229,0.1048811,0.2878837
365,2,9.999945E-11,3.978454E-05,0.0002230048,0.0005653583,0.001057682,0.001629132,0.002365462,0.001664539,0.00198263,0.002860787,0.003972931,0.005679016,0.009166035,0.009627557,0.01031425,0.008077351,0.008523967,0.007307459,0.01046993,0.01660296,0.0212688,0.01525204,0.01940718,0.0181002,0.01636178,0.01801032,0.02025248,0.01885475,0.02517403,0.02190334,0.02693847,0.02845007,0.0503211,0.04124064,0.03698065,0.0519343,0.06663984,0.03428223,0.05304468,0.04825864,0.05102315,0.03855205,0.03696778,0.06470029,0.04748012,0.05326345,0.05138365,0.08858947,0.07010945,0.06198167,0.04711797,0.05240874,0.09508102,0.1030616,0.07205896,0.06813487,0.0791714,0.1108587,0.06858006,0.08444228,0.08729807,0.06002985,0.1017694,0.08098639,0.06836246,0.06057461,0.07206003,0.09334791,0.1637594,0.1695293,0.09694328,0.1795766,0.3364726,0.077715,0.07035571,0.1018135,0.1251004,0.1288539,0.163947,0.1833404,0.1073067,0.1310988,0.2095033,0.1288388,0.1329179,0.07116006,0.115181
366,2,9.999945E-11,6.531412E-05,0.0004742621,0.001153582,0.002212642,0.003509098,0.004869942,0.003058431,0.00309487,0.003770102,0.004882812,0.006281795,0.008292356,0.01289927,0.01664274,0.0122172,0.01098375,0.01159368,0.0108947,0.01950689,0.02163287,0.02838964,0.02125817,0.02691558,0.02517446,0.02250892,0.02447006,0.02743058,0.02996687,0.0319179,0.02954626,0.0347411,0.03742013,0.05864383,0.05077738,0.0495408,0.07988856,0.09894434,0.04482781,0.07960838,0.06107369,0.06508232,0.06309942,0.04581136,0.07584049,0.0591193,0.06622742,0.06363627,0.0994889,0.09137315,0.08649302,0.05750604,0.07807083,0.1200882,0.1177485,0.09445786,0.08446631,0.09022051,0.1196091,0.09433001,0.1102466,0.1010688,0.07148771,0.1309533,0.1174222,0.08361797,0.06960643,0.08378477,0.1155132,0.1822598,0.2122714,0.118492,0.2068445,0.3419066,0.08981283,0.08223864,0.1329703,0.1514629,0.1588603,0.1738198,0.1865886,0.1541642,0.1525207,0.2096524,0.1523552,0.1393805,0.08315735
367,2,9.999945E-11,7.636094E-05,0.0005584625,0.00172945,0.003460822,0.0057276,0.008278752,0.005670636,0.003850389,0.004239438,0.005440861,0.006557851,0.008183668,0.0103005,0.01429231,0.0197332,0.0137293,0.01337865,0.01401903,0.01446418,0.02517636,0.02596495,0.03258046,0.02596437,0.03312022,0.0302125,0.02710908,0.02899478,0.03252058,0.03433179,0.03679283,0.03426216,0.03962679,0.04390704,0.06447577,0.05596886,0.05885142,0.0940488,0.115066,0.05081613,0.09116958,0.06831609,0.07056812,0.07633696,0.05129036,0.0823756,0.06694363,0.0743923,0.07140296,0.1151132,0.1069433,0.1004069,0.06424684,0.09097201,0.1333768,0.1221696,0.1126898,0.09550992,0.09648074,0.1220052,0.1200999,0.1200387,0.1097216,0.08442252,0.1456054,0.1323616,0.09328929,0.07489419,0.09033614,0.1232328,0.1877712,0.2248696,0.1323593,0.2182871,0.3348815,0.09710747,0.08880562,0.1479845,0.1631991,0.1685914,3.609797,0.1874398,0.1523699,0.1621405,0.2071525,0.1598724,0.1436001
368,2,9.999945E-11,8.677198E-05,0.0006469773,0.001945719,0.004349372,0.007903958,0.01176501,0.009273153,0.006385336,0.0046576,0.005486014,0.007133885,0.00833609,0.01020372,0.01262249,0.0158408,0.02169146,0.01557964,0.01571926,0.0178915,0.01676102,0.02881113,0.02919976,0.03652475,0.02987869,0.03965612,0.03502008,0.03109281,0.03275749,0.03707774,0.03793688,0.04534718,0.03875687,0.04381041,0.04921303,0.06943464,0.06073993,0.06757831,0.1059129,0.1248013,0.05753734,0.09970667,0.07419477,0.08026421,0.08580151,0.05553471,0.08952014,0.07340797,0.08115797,0.08018357,0.1260847,0.1209993,0.1064077,0.06929068,0.0981696,0.1419491,0.1309114,0.1235492,0.1103583,0.1015399,0.1248577,0.1298994,0.1359707,0.116495,0.09543529,0.144828,0.1427538,0.1012902,0.0843624,0.09660111,0.13265,0.1876782,0.228179,0.149049,0.2234611,0.3257788,0.1021352,0.09475743,0.1472029,0.1708152,0.1731033,3.208969,0.1891594,0.1558816,0.1702618,0.2124333,0.1720044
369,2,9.999945E-11,9.009495E-05,0.000646983,0.002013326,0.004434492,0.008426761,0.01445408,0.01129446,0.01020992,0.007248575,0.005821472,0.006889255,0.009029048,0.01012169,0.01231067,0.01522204,0.01780052,0.02357236,0.0174679,0.01790857,0.02127398,0.02004081,0.03189766,0.0325865,0.04174029,0.03403711,0.04524415,0.03959182,0.03489216,0.03626944,0.04318247,0.04127613,0.04771877,0.04288233,0.04778134,0.05785624,0.07395603,0.06526592,0.07375668,0.1122417,0.13013,0.06330369,0.1053923,0.07975694,0.08703839,0.09113611,0.06006026,0.1005233,0.0796018,0.08686143,0.08716509,0.1331733,0.1240137,0.1148579,0.07444546,0.1059499,0.1457987,0.1333162,0.1278678,0.1239885,0.1062056,0.127469,0.1341509,0.1476256,0.1212391,0.1029886,0.1464504,0.1466293,0.1080138,0.092743,0.1019536,0.1377703,0.1861296,0.2238064,0.1595118,0.2263501,0.3176216,0.1063822,0.1001074,0.1505344,0.179985,0.1786704,2.858343,0.1936955,0.1586485,0.1759007,0.2138375
370,2,9.999945E-11,6.574879E-05,0.0005049197,0.001616515,0.003708584,0.007113036,0.0124016,0.01344922,0.01089756,0.01082734,0.007865655,0.006624226,0.007894931,0.0103051,0.01124931,0.01359544,0.01760599,0.01896473,0.02403064,0.0187433,0.0195098,0.02239306,0.02145974,0.03358027,0.03384693,0.04325626,0.03606605,0.04798176,0.04268074,0.0374827,0.03822929,0.04641256,0.0428609,0.04887636,0.04558433,0.04940397,0.06219265,0.07510095,0.06669083,0.07531777,0.1103097,0.1294446,0.06472287,0.105334,0.08028511,0.08960157,0.09455293,0.06197246,0.0992431,0.08253521,0.08822738,0.09024923,0.133633,0.123683,0.1120022,0.07637102,0.108668,0.1435331,0.1314631,0.1272985,0.126586,0.1068082,0.1251516,0.1329246,0.1498708,0.1211563,0.1047399,0.1442058,0.1453748,0.1072426,0.09388536,0.1026696,0.1368765,0.1799863,0.2139367,0.1595511,0.2172498,0.30261,0.1063685,0.1009673,0.148191,0.1788147,0.1745575,2.536927,0.1899254,0.1560386,0.1784472
371,2,9.999945E-11,3.890573E-05,0.0003329416,0.001105518,0.002648385,0.005175739,0.009207706,0.01159201,0.01257837,0.01049977,0.01092376,0.008196442,0.01684048,0.008574437,0.01115539,0.01194713,0.014605,0.01860455,0.01958624,0.08844025,0.01938871,0.02039633,0.02298173,0.02218464,0.03359995,0.03392889,0.04317544,0.036513,0.08013517,0.04379942,0.03857075,0.03894393,0.04722634,0.04311412,0.04933399,0.04637856,0.049429,0.06254186,0.07375814,0.06586958,0.1200069,0.1526604,0.1250377,0.06445901,0.1511956,0.07828771,0.08802677,0.09175339,0.0620089,0.1493742,0.08252571,0.08667454,0.0892757,0.1290511,0.1202525,0.3001348,0.07562483,0.1064415,0.1374107,0.1258553,0.123029,0.1239011,0.1053966,0.1825946,0.1276717,0.1451654,0.1175308,0.1036718,0.1384104,0.2042383,0.2348916,0.09240887,0.1002533,0.1978648,0.1696868,0.2026967,0.1513185,0.4068191,0.2820931,0.1046964,0.09892388,0.1420369,0.1696666,0.1661277,2.479319,0.1811757,0.1515975
372,2,9.999945E-11,1.501376E-05,0.0001312931,0.0005476579,0.001422191,0.003063472,0.005555192,0.008394952,0.01059295,0.01149781,0.009780575,0.01036058,0.007950718,0.01556642,0.008357552,0.01076315,0.01151009,0.01410074,0.01787433,0.01871134,0.08442838,0.01854076,0.01958787,0.02184507,0.02116634,0.03160047,0.03187371,0.04031588,0.03432096,0.07307973,0.04126219,0.03656161,0.03684831,0.04409847,0.04061705,0.04646022,0.04383142,0.04638754,0.05849624,0.06823436,0.06107721,0.1092772,0.1383207,0.1150434,0.06039186,0.1371165,0.07248291,0.08171378,0.0848979,0.05809906,0.1352654,0.07726437,0.08039441,0.08288448,0.1187223,0.1110877,0.4837475,0.07072293,0.09863714,0.1260158,0.1156975,0.1132199,0.1144918,0.09737819,0.1652504,0.1172499,0.133497,0.1081855,0.09620551,0.127067,0.1847529,0.2119234,0.08581486,0.09296671,0.1795054,0.154491,0.1841616,0.1381111,0.3639994,0.2550721,0.09759857,0.09179529,0.3157372,0.1551928,0.1521044,2.447794,0.165561
373,2,9.999945E-11,6.424818E-06,5.090584E-05,0.0002084454,0.0006587462,0.001523557,0.003098912,0.005027485,0.007581037,0.009567776,0.01039222,0.008937999,0.009581216,0.007429298,0.01417086,0.0078062,0.009993239,0.01066761,0.01301733,0.01645155,0.01716379,0.09207533,0.01711186,0.0181403,0.02009598,0.0195098,0.0289103,0.02913466,0.03672954,0.03304835,0.06565771,0.03770613,0.03365133,0.03379166,0.04016065,0.03718442,0.04250602,0.0401911,0.0424343,0.05353183,0.06416053,0.05540139,0.09822074,0.1238816,0.103933,0.05500079,0.1228474,0.06576455,0.07416947,0.07697573,0.05295838,0.1211368,0.07027244,0.07290839,0.07539682,0.1073226,0.1003022,0.4736025,0.06448641,0.08943839,0.113691,0.1044943,0.1021171,0.103824,0.08814809,0.1478588,0.1057787,0.1206488,0.09775295,0.08747954,0.1144271,0.1651761,0.1893393,0.07786985,0.08430659,0.1608935,0.138682,0.1653527,0.1244402,0.4476824,0.228138,0.08862945,0.08326681,0.2817088,0.1398523,0.1370241,2.223314
374,2,9.999945E-11,3.680983E-06,2.708268E-05,9.271392E-05,0.0002693203,0.0007187947,0.001537767,0.002813279,0.004547558,0.006833927,0.008608666,0.009349563,0.00809459,0.008826734,0.006851386,0.01280629,0.007194465,0.009201443,0.009773455,0.01189604,0.01499136,0.01561107,0.08177356,0.01557973,0.01657533,0.01827719,0.01777418,0.02620004,0.02641171,0.0331898,0.03271743,0.05883263,0.03420651,0.03048332,0.03065947,0.03628159,0.0336861,0.03850242,0.03649905,0.03838545,0.04820119,0.0578484,0.04985944,0.08779141,0.1106549,0.09340079,0.04982082,0.1095787,0.05928601,0.0666662,0.06958896,0.04792548,0.1081137,0.06336111,0.06568873,0.06807332,0.09669591,0.0900751,0.4197038,0.05821504,0.08042859,0.1022676,0.09382374,0.09142657,0.09381647,0.07919443,0.1318062,0.09491293,0.1083481,0.08782179,0.07869318,0.1024521,0.1471926,0.168646,0.07003159,0.0813663,0.1435618,0.1239248,0.1475731,0.1115023,0.3971783,0.2036507,0.07980341,0.07500198,0.2502488,0.1249502,0.1230769
375,2,9.999945E-11,3.6297E-06,2.753622E-05,8.227916E-05,0.000174642,0.000378004,0.0008419572,0.00146632,0.002606182,0.004175255,0.006254822,0.007843543,0.008495248,0.00746115,0.008111949,0.006451109,0.01174402,0.006750867,0.008637885,0.009122722,0.01101928,0.0138609,0.01435063,0.07288182,0.01435283,0.01537305,0.01684983,0.01641237,0.02398341,0.02411479,0.03030874,0.0297761,0.05309008,0.03120035,0.02788814,0.02808103,0.0330512,0.03078715,0.03504425,0.03341707,0.03499379,0.04373122,0.05260611,0.04517788,0.0788887,0.09920777,0.08894172,0.04546275,0.09842309,0.05380655,0.06033046,0.06274451,0.04373128,0.09687272,0.0576224,0.05971575,0.06169524,0.08699299,0.08123781,0.3779339,0.05290894,0.07299067,0.09223511,0.08487081,0.08225524,0.08463993,0.07164752,0.1178585,0.08545578,0.09792843,0.07941817,0.07125828,0.0996893,0.1318293,0.1506158,0.06342569,0.07352962,0.12857,0.1113855,0.1320461,0.1003291,0.3526267,0.1885593,0.07245404,0.06799746,0.2227354,0.1123952
376,2,9.999945E-11,5.545965E-06,4.090271E-05,0.0001185858,0.0002331687,0.0003726869,0.000634034,0.0008814187,0.001515391,0.002516733,0.003984211,0.005876081,0.007350325,0.007913194,0.007124051,0.007690826,0.006317976,0.01101904,0.006612607,0.008377338,0.008849445,0.01054563,0.01329519,0.0135795,0.06534888,0.01366346,0.01482099,0.01620266,0.01559681,0.02253571,0.02254909,0.02855196,0.02767591,0.04920659,0.02913538,0.02677567,0.02639926,0.03079631,0.02898602,0.03253537,0.03136297,0.03277998,0.04033709,0.05038239,0.04172814,0.07169437,0.08991186,0.0806569,0.04253137,0.08907253,0.04964962,0.05561927,0.05738183,0.0406212,0.08767966,0.05324348,0.05523479,0.05697233,0.07923707,0.07426935,0.3575,0.04917563,0.0668881,0.08425076,0.07801863,0.07502609,0.07736973,0.0656359,0.1063284,0.07805143,0.0897546,0.07284797,0.06554196,0.09056874,0.1187821,0.1355461,0.05850949,0.06739236,0.1163097,0.1012009,0.121617,0.09138141,0.3144273,0.1958243,0.06682622,0.06272885,0.1998286
377,2,9.999945E-11,2.040153E-05,0.0001280934,0.0003541718,0.0006560604,0.00102509,0.001387862,0.001038,0.00141423,0.002207366,0.003085408,0.004748065,0.006571976,0.00804765,0.008475169,0.008079474,0.008606472,0.007617888,0.01213608,0.00823428,0.01021757,0.0106814,0.01251851,0.01499688,0.0149635,0.06102554,0.01528276,0.01712687,0.01862274,0.01740727,0.02380038,0.02420888,0.03178317,0.02904339,0.05110078,0.03129663,0.0294021,0.02832315,0.03261365,0.03151734,0.03388032,0.03379708,0.03516237,0.04216488,0.0522977,0.04326348,0.07012496,0.08770869,0.07849523,0.04493762,0.08587386,0.05023398,0.05600317,0.05691953,0.04250661,0.08458473,0.05644719,0.05726337,0.05855787,0.07835463,0.07414567,0.3553972,0.05143362,0.06638315,0.08359554,0.07832109,0.07387378,0.07781145,0.06676267,0.1011882,0.07796749,0.1249788,0.07329696,0.06618392,0.08832329,0.1164326,0.1275982,0.05958061,0.06728599,0.1113518,0.09874638,0.1170324,0.09382354,0.3237244,0.3702558,0.06795511,0.06642064
