"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
10,1,0.008702294,0.007053199,0.005943387,0.005426858,0.004063525,0.003404557,0.003063971,0.002491802,0.002105464,0.002001038,0.00176206,0.00168287,0.001583328,0.001542702,0.001467068,0.001620483,0.001788507,0.001761687,0.001864159,0.001797165,0.002149684,0.002191073,0.002161202,0.002433719,0.002287473,0.002589209,0.002852896,0.002759355,0.003260802,0.003182538,0.003716897,0.004115317,0.005107971,0.005739401,0.005653109,0.005606428,0.004801719,0.004752947,0.005058059,0.004184259,0.00416071,0.004131508,0.004022917,0.003979917,0.003454817,0.003400594,0.003654833,0.002795431,0.002685808,0.002483781,0.00242262,0.002005619,0.001872145,0.001805669,0.001693905,0.00142354,0.001453727,0.001379968,0.001258825,0.001044199,0.0009679763,0.0009525989,0.0008704583,0.0007041692,0.00076949,0.0006778548,0.0006381618,0.0005587758,0.000500738,0.0004960478,0.0004577473,0.0004348748,0.0003823559,0.0003423785,0.0003530711,0.0002749753,0.000291032,0.0002816694,0.0002456109,0.0002108571,0.0001993585,0.0002004196,0.000187638,0.0001592768,0.0001229831,0.0001308448,0.0001164644,0.000120556,0.0001047793,0.0001031838,8.823265E-05,8.4336E-05,7.110239E-05,6.904115E-05,7.042392E-05,5.545015E-05,5.52748E-05,5.492573E-05,4.896693E-05,4.426066E-05,4.196546E-05,3.97903E-05,3.321215E-05,3.239275E-05,2.793734E-05,2.891314E-05,2.524038E-05,2.334921E-05,2.114089E-05,1.827907E-05,1.876992E-05,1.703359E-05,1.3092E-05,1.331882E-05,1.272614E-05,1.13106E-05,1.073015E-05,1.040832E-05,1.004461E-05,9.119013E-06,7.821321E-06,7.751821E-06,8.098164E-06,6.698613E-06,5.968662E-06,4.9332E-06,5.021875E-06,4.499979E-06,4.650775E-06,3.93722E-06,3.61027E-06,3.747735E-06,2.786817E-06,2.474036E-06,2.493808E-06
11,1,0.008967113,0.007246658,0.005452082,0.005024829,0.004510109,0.003477179,0.002983709,0.002582537,0.002066107,0.001837376,0.001654981,0.001542173,0.001534799,0.001631295,0.001407201,0.001365282,0.00154786,0.001674359,0.001639492,0.00169856,0.0018032,0.00197114,0.002072826,0.002167681,0.002196616,0.002213282,0.002554606,0.002799149,0.002598677,0.003112559,0.003240657,0.003862712,0.0038264,0.005034951,0.005302233,0.005675162,0.005194243,0.004489912,0.00463021,0.004670331,0.004010531,0.003668635,0.003872972,0.003708239,0.003622759,0.003140023,0.003151593,0.00333696,0.002780609,0.002822675,0.002361559,0.002372812,0.001953708,0.001803274,0.001769693,0.001642126,0.001333786,0.001331234,0.00134291,0.001167842,0.001063566,0.0008971118,0.0008372635,0.0008254699,0.0007078746,0.0007039072,0.0006692928,0.0006182205,0.0005934374,0.0004365207,0.0004741558,0.0004404165,0.0003974913,0.0003627237,0.0003184303,0.0003094228,0.0002635705,0.0002774343,0.0002708966,0.0002371611,0.0002010317,0.0001899651,0.0001921251,0.0001725986,0.0001603574,0.0001231899,0.0001222469,0.0001063699,0.0001167872,9.548818E-05,9.420269E-05,8.53095E-05,8.326791E-05,6.863293E-05,6.825759E-05,6.519612E-05,5.449504E-05,5.20065E-05,5.196505E-05,4.861051E-05,4.315584E-05,4.282981E-05,3.910381E-05,3.251801E-05,3.095961E-05,2.760736E-05,2.609413E-05,2.41643E-05,2.14523E-05,1.993241E-05,1.726986E-05,1.697999E-05,1.597896E-05,1.3033E-05,1.319209E-05,1.178616E-05,1.139391E-05,9.737084E-06,1.011657E-05,9.009382E-06,8.130425E-06,7.402923E-06,7.427805E-06,7.762113E-06,6.761782E-06,5.91998E-06,5.309845E-06,4.694978E-06,4.0602E-06,4.6214E-06,3.69147E-06,3.291537E-06,3.72829E-06,2.949295E-06,2.445548E-06
12,1,0.008548905,0.00743007,0.005952346,0.004648841,0.004214094,0.003736455,0.00281909,0.002534083,0.002142099,0.001932552,0.001466677,0.001415464,0.001341775,0.001385273,0.001458819,0.001384051,0.001360732,0.001496982,0.001542492,0.001709349,0.001684176,0.001706164,0.001853555,0.001992258,0.001854829,0.002216303,0.002047486,0.002206584,0.002657336,0.002529816,0.003062839,0.003066732,0.003478962,0.003978315,0.004792058,0.005013579,0.005441939,0.004904063,0.004393672,0.004600763,0.004303647,0.00379491,0.003580777,0.003753548,0.0032872,0.003651656,0.002951119,0.002931666,0.003048115,0.00257024,0.002495027,0.002210319,0.002133292,0.001893389,0.001609049,0.001770234,0.001454782,0.001277758,0.001309163,0.001288816,0.001165102,0.0009741778,0.0008994936,0.0008393299,0.0007962573,0.0006579091,0.0006950822,0.0006299763,0.0005877209,0.0005433349,0.0004221127,0.0004376046,0.0004397912,0.000375551,0.000348295,0.0003115779,0.0002942097,0.000268168,0.0002806553,0.0002512957,0.0002026092,0.0001929376,0.0001821616,0.000185515,0.0001661053,0.0001601044,0.0001237806,0.0001206108,0.0001050682,0.0001137926,9.737846E-05,8.879002E-05,7.923305E-05,7.432352E-05,6.56812E-05,6.324185E-05,6.140225E-05,5.185466E-05,4.978714E-05,5.001081E-05,4.446262E-05,4.070996E-05,3.858815E-05,3.462746E-05,3.290942E-05,2.907407E-05,2.567981E-05,2.473058E-05,2.437128E-05,2.188062E-05,1.911184E-05,1.68681E-05,1.600179E-05,1.542196E-05,1.311516E-05,1.256737E-05,1.130786E-05,1.02485E-05,8.537435E-06,9.558076E-06,8.513321E-06,7.706862E-06,6.902319E-06,6.584735E-06,7.237968E-06,6.366803E-06,5.517751E-06,4.389763E-06,4.534314E-06,3.975404E-06,4.198609E-06,3.627032E-06,3.138915E-06,3.406742E-06,2.724919E-06
13,1,0.00893576,0.007182452,0.006568019,0.005069363,0.004041389,0.003491047,0.003231404,0.00236181,0.002192283,0.001819275,0.001668083,0.00133298,0.001255795,0.001278639,0.001312447,0.001351783,0.001269397,0.001246462,0.001401137,0.001629049,0.001523335,0.001586335,0.001596115,0.001785603,0.001865188,0.0018647,0.002047951,0.00209567,0.002304169,0.002601869,0.002684088,0.002745324,0.002667617,0.003378151,0.003870602,0.004512121,0.005122062,0.005374632,0.004740579,0.004499411,0.004266201,0.004219806,0.003694972,0.003402749,0.003415982,0.003252783,0.00332039,0.002952721,0.002729562,0.003061882,0.002598552,0.00234257,0.002120421,0.002127307,0.001873146,0.001580777,0.001590964,0.001482812,0.001270238,0.001192436,0.001230741,0.001030522,0.0009718383,0.0008447985,0.0008027513,0.0007900459,0.0006294835,0.0006809251,0.0006053929,0.0005403999,0.0005276161,0.0004449826,0.0004273306,0.0004332623,0.0003573364,0.000307965,0.0002853034,0.0002932189,0.0002604385,0.0002604079,0.000237378,0.0002046568,0.0001865486,0.0001849867,0.0001693007,0.0001555524,0.0001434114,0.0001133407,0.0001161133,9.901949E-05,0.0001082673,8.777043E-05,8.707761E-05,7.996696E-05,6.667453E-05,6.26703E-05,6.446813E-05,5.96007E-05,5.201198E-05,4.677948E-05,4.659895E-05,4.180037E-05,4.069479E-05,3.532725E-05,3.43006E-05,2.818057E-05,2.754315E-05,2.606842E-05,2.271425E-05,2.192727E-05,2.06634E-05,1.700015E-05,1.611698E-05,1.554534E-05,1.414892E-05,1.299479E-05,1.211894E-05,1.059475E-05,1.058518E-05,8.737814E-06,9.069052E-06,7.936108E-06,7.325151E-06,6.90317E-06,6.51316E-06,6.874142E-06,5.958037E-06,5.282618E-06,4.116495E-06,4.134861E-06,4.039785E-06,3.970175E-06,3.414508E-06,3.275018E-06,2.9142E-06
14,1,0.008896651,0.007554035,0.006089196,0.005332205,0.004255002,0.003437058,0.002993067,0.002743013,0.001966998,0.001853845,0.00153759,0.001463529,0.001160795,0.001239449,0.001272936,0.001343091,0.001297951,0.001217478,0.001265403,0.001399812,0.001479642,0.001467156,0.001524163,0.001513003,0.001646569,0.001793767,0.001749146,0.001976326,0.001999393,0.002178828,0.002412254,0.002702489,0.002758442,0.0024958,0.003037489,0.003535533,0.004335715,0.004700577,0.004966999,0.004666571,0.004295873,0.004054828,0.003582534,0.003482847,0.003307284,0.003497601,0.003059351,0.003424126,0.002701196,0.002533385,0.002764095,0.002500397,0.002374166,0.002005927,0.002081198,0.001770302,0.001450486,0.001505686,0.001337688,0.001181275,0.001202842,0.001128624,0.0009782664,0.0008948403,0.0008023506,0.000774929,0.0007850411,0.0006135368,0.0006152511,0.0005697048,0.0005377393,0.0004897995,0.0004005502,0.0004003654,0.0003956628,0.0003412902,0.0002788322,0.0002818644,0.0002796894,0.0002516879,0.0002472658,0.0002118234,0.0001981045,0.0001750277,0.000175239,0.0001701274,0.0001546194,0.0001355142,0.0001047625,0.0001066277,9.752675E-05,0.0001034224,8.843764E-05,8.738517E-05,7.56723E-05,6.733679E-05,5.963828E-05,5.837603E-05,5.977081E-05,4.775032E-05,4.330496E-05,4.507983E-05,4.157503E-05,3.750752E-05,3.403782E-05,3.371448E-05,2.807915E-05,2.764408E-05,2.513147E-05,2.252288E-05,2.13189E-05,2.01673E-05,1.683196E-05,1.501821E-05,1.618429E-05,1.407345E-05,1.185706E-05,1.175537E-05,1.032892E-05,1.004557E-05,8.211296E-06,8.778464E-06,7.805192E-06,7.089681E-06,6.20056E-06,6.072112E-06,5.960628E-06,5.481578E-06,5.21946E-06,4.171451E-06,3.981959E-06,3.649515E-06,3.851785E-06,3.214989E-06,2.97771E-06
15,1,0.009482778,0.007672902,0.006664485,0.005555028,0.004765177,0.003842926,0.002901908,0.002552798,0.002358096,0.001825322,0.00162584,0.001382891,0.00131868,0.001100714,0.001247424,0.001200515,0.001246449,0.001264764,0.001229305,0.001218474,0.0012626,0.001416266,0.001418963,0.001468235,0.00147455,0.001595686,0.001775113,0.001697502,0.001842485,0.001783744,0.001982537,0.002244492,0.002466456,0.002676248,0.002511591,0.002917111,0.003497505,0.004128682,0.004489675,0.005196151,0.004449659,0.0040617,0.003946422,0.003639498,0.003232272,0.002893326,0.003250741,0.003015107,0.003039326,0.002490689,0.002305503,0.002714244,0.002389515,0.00231572,0.001941649,0.001949084,0.001700302,0.001458857,0.001422087,0.00128368,0.001145451,0.001095123,0.00110239,0.0009226402,0.0008721882,0.0007359217,0.000742513,0.0007390791,0.0005572517,0.0005938026,0.0005284151,0.0004868638,0.0004675466,0.0004110256,0.00038043,0.0003952155,0.000322076,0.0003011012,0.0002568133,0.0002674643,0.0002313025,0.0002510786,0.0002002191,0.000193328,0.0001736349,0.0001603265,0.0001554522,0.0001426744,0.0001327785,0.0001039884,0.0001053395,9.491981E-05,9.947992E-05,8.122582E-05,8.113649E-05,6.957773E-05,6.397692E-05,5.536586E-05,5.50841E-05,5.591594E-05,4.428278E-05,4.245282E-05,4.417182E-05,4.098707E-05,3.45811E-05,3.253833E-05,3.186123E-05,2.665866E-05,2.51517E-05,2.363723E-05,2.153972E-05,1.954662E-05,2.006851E-05,1.527202E-05,1.454121E-05,1.453264E-05,1.384232E-05,1.09903E-05,1.090099E-05,9.973272E-06,9.243294E-06,7.353261E-06,8.462525E-06,7.969941E-06,7.105543E-06,6.049361E-06,5.685438E-06,6.0717E-06,5.223319E-06,4.719418E-06,4.002121E-06,3.767696E-06,3.704671E-06,3.727801E-06,3.171714E-06
16,1,0.01008884,0.008012603,0.00681536,0.005630731,0.0048199,0.003945415,0.003252387,0.002635662,0.002230921,0.002069038,0.001647732,0.001386913,0.001296246,0.001188917,0.00108653,0.001146303,0.001228175,0.001154416,0.001252443,0.00112788,0.001284883,0.001278262,0.00128424,0.001437531,0.001376898,0.001459952,0.0015899,0.001710246,0.001647427,0.001686829,0.001872197,0.00208618,0.00243107,0.002350837,0.002414973,0.002317793,0.002979748,0.003447802,0.003746782,0.004233911,0.004813255,0.004372636,0.003840253,0.003843933,0.003446223,0.003090432,0.003134958,0.003128485,0.002696632,0.002903498,0.002428698,0.002331381,0.002528403,0.002273604,0.002155229,0.001862273,0.001803657,0.001612837,0.001428737,0.001357654,0.001253546,0.001037569,0.0009646934,0.0009993765,0.0009137617,0.0008032894,0.0007176367,0.0007326318,0.0006642514,0.0005728635,0.0005572028,0.0005042671,0.0004798049,0.0004356513,0.0003813909,0.0003675238,0.0003856604,0.0003074724,0.0002920934,0.0002554787,0.0002593405,0.0002068621,0.0002315078,0.000192038,0.0001836998,0.0001752771,0.000157754,0.0001474194,0.0001372385,0.0001242394,9.816068E-05,0.0001014186,8.756157E-05,9.312741E-05,8.027397E-05,7.78853E-05,7.003533E-05,5.953589E-05,5.488484E-05,5.46913E-05,5.278191E-05,4.030194E-05,4.018239E-05,3.863541E-05,3.844982E-05,3.411898E-05,3.078239E-05,2.950988E-05,2.672298E-05,2.43435E-05,2.269085E-05,2.036823E-05,1.830259E-05,1.881039E-05,1.461647E-05,1.467489E-05,1.404337E-05,1.263335E-05,1.038886E-05,1.023638E-05,1.042604E-05,9.220616E-06,7.396908E-06,7.957934E-06,7.543801E-06,6.589926E-06,5.709804E-06,5.620549E-06,5.650062E-06,5.282785E-06,4.678224E-06,3.940044E-06,3.634955E-06,3.602874E-06,3.448399E-06
17,1,0.01152647,0.008379845,0.006849724,0.005819462,0.005139191,0.004172536,0.003417534,0.002823052,0.002208325,0.001865632,0.001827424,0.001458645,0.001242885,0.001163189,0.001199153,0.0009856414,0.001099379,0.001134573,0.001115888,0.001192158,0.001079858,0.001215851,0.001120789,0.0011938,0.001365987,0.001326181,0.001400426,0.001579677,0.001490592,0.00158795,0.001502671,0.001754179,0.001870402,0.002223063,0.002314855,0.002290393,0.002337063,0.002912583,0.003023128,0.003514556,0.004110134,0.004530263,0.003916128,0.003772404,0.003941186,0.003549077,0.002889256,0.003100736,0.003105619,0.002721436,0.002797984,0.002180991,0.002196486,0.002476947,0.002147148,0.00191492,0.001877321,0.001849897,0.001570067,0.001340827,0.001358346,0.001147345,0.0009427069,0.0008818918,0.0009512817,0.0008521459,0.0008105403,0.0006980643,0.0006681329,0.0006284619,0.0005098599,0.00052319,0.0004934618,0.0004401805,0.0004096494,0.000351405,0.0003329491,0.0003507304,0.0002828492,0.0002788203,0.0002444964,0.0002421397,0.0002018798,0.0002158567,0.0001789143,0.0001676423,0.0001672388,0.0001524424,0.0001347151,0.000129278,0.0001153386,9.433174E-05,9.780526E-05,8.617289E-05,9.143024E-05,7.709442E-05,7.45884E-05,6.038574E-05,5.838765E-05,5.118881E-05,5.366766E-05,4.976845E-05,4.087053E-05,3.841176E-05,3.773811E-05,3.500934E-05,3.292188E-05,3.184869E-05,2.678447E-05,2.658592E-05,2.410342E-05,2.232747E-05,2.008863E-05,1.778577E-05,1.68625E-05,1.434876E-05,1.387665E-05,1.322861E-05,1.149156E-05,1.022631E-05,9.990434E-06,9.519178E-06,8.5607E-06,7.379259E-06,7.843215E-06,7.147021E-06,5.963298E-06,5.696088E-06,5.52011E-06,5.3061E-06,5.177217E-06,4.32108E-06,3.690159E-06,3.390071E-06,3.315942E-06
18,1,0.01122039,0.009655743,0.007147292,0.006030651,0.005013472,0.004227913,0.003665389,0.003053566,0.002396895,0.001989396,0.001718443,0.001723315,0.001320908,0.001163836,0.001125029,0.001147466,0.0009386768,0.00105824,0.001113123,0.001066884,0.001167505,0.001072092,0.001147515,0.001152925,0.001160207,0.001345954,0.001355674,0.001318473,0.001426045,0.001385735,0.001425529,0.001523186,0.001759254,0.001864806,0.002068255,0.002248077,0.002327643,0.002410853,0.002729284,0.002780728,0.003234795,0.003821836,0.004468942,0.003939359,0.00375292,0.00368452,0.003436716,0.002771844,0.003025563,0.00281699,0.002461681,0.002735951,0.002310013,0.002081932,0.002303933,0.002054475,0.001804148,0.00169068,0.001760868,0.00159545,0.001366678,0.001213747,0.001166346,0.0009013888,0.0009572544,0.0009303573,0.000811783,0.0007793551,0.0006804166,0.0006331309,0.0006302414,0.0005034106,0.0004909784,0.0004702153,0.0004353886,0.0004003706,0.0003417727,0.0003153425,0.0003268444,0.0002766032,0.0002651584,0.0002387764,0.0002290057,0.0002010208,0.000204963,0.0001700966,0.0001651028,0.0001536617,0.0001462758,0.0001381159,0.0001247806,0.0001129795,9.198038E-05,9.289225E-05,7.476562E-05,8.831569E-05,7.385481E-05,7.110863E-05,6.09993E-05,5.486817E-05,4.815198E-05,4.789884E-05,4.664278E-05,3.991449E-05,3.880993E-05,3.747502E-05,3.49453E-05,3.019967E-05,2.889643E-05,2.564408E-05,2.498294E-05,2.366932E-05,2.116706E-05,1.857836E-05,1.763464E-05,1.625674E-05,1.379669E-05,1.308315E-05,1.306965E-05,1.107446E-05,9.870697E-06,9.280515E-06,9.286421E-06,8.578438E-06,7.209321E-06,7.179463E-06,6.646529E-06,5.975092E-06,5.722901E-06,5.06064E-06,5.125203E-06,5.010107E-06,4.342233E-06,3.826736E-06,3.423507E-06
19,1,0.01200391,0.009559883,0.008183114,0.00626739,0.005382866,0.004432203,0.003624732,0.003124255,0.00253718,0.00214112,0.00186431,0.001513282,0.001485226,0.001185213,0.001150306,0.001106609,0.001140567,0.0009467028,0.001010468,0.0009953425,0.001055375,0.001076986,0.0009742286,0.001107001,0.001163746,0.00112449,0.001278005,0.001344572,0.001298447,0.001311656,0.001412296,0.001344078,0.001629069,0.001580821,0.001671714,0.002011468,0.002240154,0.002258122,0.002292269,0.002629121,0.002708892,0.003109249,0.003521341,0.004393952,0.003840155,0.003571541,0.003593497,0.00335951,0.002584006,0.002736388,0.002614192,0.002537771,0.002673328,0.002298824,0.002063022,0.002157198,0.001904346,0.001799958,0.00154358,0.001654359,0.001557475,0.001306176,0.001208265,0.001092316,0.0009052944,0.0009318947,0.0008606995,0.000775585,0.0007607784,0.0006473346,0.0005990614,0.0005638767,0.0004828059,0.0004996003,0.0004699736,0.0004043109,0.0003943374,0.0003462424,0.000312526,0.0003138422,0.0002633272,0.0002332753,0.0002275525,0.0002245405,0.0001939891,0.000196311,0.0001598094,0.0001611172,0.0001523039,0.0001292059,0.000131083,0.0001188433,0.0001140265,8.721305E-05,8.794897E-05,7.95341E-05,8.57217E-05,7.206525E-05,7.058842E-05,5.446241E-05,5.32458E-05,4.446931E-05,4.529149E-05,4.117508E-05,3.907131E-05,3.787056E-05,3.762564E-05,3.404614E-05,3.035705E-05,2.649018E-05,2.325533E-05,2.337233E-05,2.23786E-05,2.007673E-05,1.627919E-05,1.623614E-05,1.598223E-05,1.286851E-05,1.258387E-05,1.239008E-05,1.097609E-05,9.294988E-06,8.749682E-06,9.060013E-06,7.861739E-06,6.478053E-06,6.883991E-06,6.528151E-06,6.193872E-06,5.773443E-06,4.955457E-06,4.868637E-06,4.392138E-06,4.072341E-06,3.59403E-06
20,1,0.01240185,0.01015491,0.008346261,0.007021003,0.005365587,0.004552503,0.003786958,0.003185968,0.00271783,0.002298587,0.001903483,0.001617856,0.001373096,0.00141257,0.001138893,0.001104001,0.001091556,0.001101828,0.0008763549,0.001001911,0.0009848299,0.001016573,0.001033564,0.00098483,0.001063544,0.001115052,0.001119291,0.001208192,0.001248687,0.001243113,0.001292144,0.001238256,0.001373406,0.001497023,0.001512436,0.001481479,0.002053263,0.002213066,0.002202624,0.002063067,0.002563911,0.002745962,0.003258061,0.003461789,0.004041456,0.003518369,0.00335569,0.003514638,0.003224038,0.002634697,0.002533738,0.002595202,0.002199518,0.002493057,0.002113238,0.001879063,0.002185578,0.001867377,0.001679685,0.001462258,0.001638352,0.001516522,0.001215607,0.001216987,0.001071421,0.0008677806,0.0008377743,0.0008687691,0.0007240472,0.000710204,0.0006310919,0.0005857046,0.0005408825,0.0004823437,0.0004822168,0.0004588483,0.0004005815,0.0003729705,0.0003403437,0.000305427,0.0003109391,0.0002565403,0.0002315353,0.0002227693,0.0002183049,0.000180274,0.0001795199,0.0001656471,0.0001528936,0.0001484182,0.0001326853,0.0001267399,0.000113924,0.0001056047,8.9815E-05,8.629735E-05,7.533179E-05,8.220709E-05,6.600378E-05,6.476898E-05,5.157591E-05,5.200387E-05,4.494283E-05,4.285113E-05,3.991526E-05,3.637436E-05,3.474899E-05,3.622282E-05,3.303957E-05,2.801215E-05,2.601243E-05,2.324398E-05,2.351525E-05,2.10466E-05,1.828269E-05,1.760433E-05,1.651468E-05,1.518479E-05,1.213624E-05,1.239666E-05,1.251656E-05,1.064294E-05,9.300814E-06,8.712779E-06,8.559402E-06,7.564917E-06,6.628624E-06,6.643177E-06,6.264896E-06,5.724939E-06,5.518978E-06,4.460196E-06,4.568667E-06,4.361548E-06,4.066997E-06
21,1,0.01363562,0.01074042,0.008750112,0.007183513,0.005781157,0.004614898,0.004146527,0.003496286,0.002804818,0.002334038,0.001961483,0.0015943,0.001408328,0.00138276,0.001374028,0.001095855,0.001129151,0.001086277,0.001040587,0.0009332467,0.0009578632,0.0009976083,0.0009558262,0.0009961488,0.0009947235,0.0009689088,0.001027026,0.001045424,0.001182264,0.001216992,0.001231653,0.001238435,0.001315148,0.001310398,0.001427308,0.001561241,0.00142846,0.001725272,0.00216599,0.001934148,0.002019976,0.002533434,0.00253125,0.003127872,0.00348636,0.0038047,0.003521712,0.003254964,0.003192243,0.003062839,0.002543931,0.002549797,0.002629907,0.002200338,0.002404502,0.002163542,0.001871967,0.00216557,0.001752971,0.001620081,0.001363541,0.001497296,0.001357793,0.001200078,0.001192065,0.001042855,0.0008307734,0.0008283306,0.0008152135,0.0007091392,0.0006429539,0.0006316178,0.0005419411,0.0005102623,0.0004506131,0.0004585452,0.0004557708,0.0003975517,0.0003550137,0.0003085762,0.0002870292,0.0002827374,0.0002528286,0.0002161843,0.000211749,0.0002077091,0.0001684325,0.0001685124,0.0001599936,0.0001381466,0.0001303377,0.0001330728,0.0001095588,0.0001051217,0.0001049717,8.067449E-05,8.025964E-05,7.745514E-05,7.876045E-05,6.348747E-05,6.383889E-05,5.267555E-05,4.728189E-05,4.198364E-05,3.965122E-05,4.090573E-05,3.667715E-05,3.402898E-05,3.341256E-05,3.032492E-05,2.572973E-05,2.490237E-05,2.238815E-05,2.148581E-05,2.02281E-05,1.794803E-05,1.642397E-05,1.521816E-05,1.429634E-05,1.132995E-05,1.192112E-05,1.280629E-05,9.494876E-06,9.187317E-06,7.817924E-06,8.102774E-06,7.512814E-06,6.316351E-06,6.605413E-06,6.210943E-06,5.959891E-06,5.406564E-06,4.675508E-06,4.34252E-06,4.18644E-06
