"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
10,0,9.999945E-11,7.210106E-06,5.533224E-05,0.0001770652,0.00040819,0.0007665501,0.001263132,0.001915372,0.002722794,0.003752338,0.004974697,0.006383875,0.007996232,0.1201732,0.2434694,0.3405723,0.4233548,0.5029114,0.5694599,0.6479765,0.7540766,0.8294919,0.9455359,1.049955,1.202507,1.303244,1.436838,1.564189,1.618788,1.800275,1.957795,2.071291,2.119476,2.269075,2.4077,2.43883,2.503234,2.61955,2.844067,2.810307,2.945149,3.062787,3.192601,3.4254,3.302958,3.641307,3.653632,3.697152,3.890555,3.94985,3.984524,4.034657,4.347586,4.370409,4.40404,4.487739,4.46523,4.453702,4.694901,4.827853,4.924096,4.731082,4.922636,5.195391,5.146416,5.337132,5.230758,5.17915,5.463294,5.56262,5.508375,5.550712,5.681306,5.540467,5.795205,5.684501,5.810942,5.972713,6.037331,6.008397,6.186962,6.30112,6.17602,6.066078,6.177759,6.251614,6.226458,6.247588,6.545443,6.482646,6.549852,6.282471,6.664164,6.632267,6.408599,6.758515,6.414553,6.768602,6.769268,6.776704,6.681116,6.658581,6.813339,7.040785,6.788959,6.940131,7.138083,6.909387,7.005627,7.1924,7.091722,6.938548,7.69552
11,0,9.999945E-11,7.17267E-06,5.469465E-05,0.0001763192,0.0004014882,0.0007537934,0.001255441,0.001905716,0.0027159,0.003666043,0.004876813,0.006253838,0.00784286,0.1138977,0.2334369,0.3673531,0.4709824,0.5597033,0.6481931,0.7240463,0.8126721,0.9247838,1.000341,1.129409,1.241421,1.409264,1.509958,1.657126,1.783735,1.843247,2.033357,2.201139,2.320282,2.365924,2.505444,2.687148,2.692086,2.773874,2.887234,3.156125,3.080606,3.239098,3.353539,3.483555,3.734374,3.601659,3.974037,3.981687,4.016659,4.199159,4.268875,4.312778,4.355835,4.71864,4.772746,4.743757,4.835634,4.805109,4.804543,5.067223,5.197342,5.305122,5.078674,5.300766,5.557475,5.523389,5.707105,5.603346,5.534556,5.82991,5.9499,5.880296,5.939825,6.063303,5.924352,6.202338,6.082537,6.19679,6.377562,6.430923,6.37248,6.58387,6.722206,6.585046,6.482179,6.580905,6.677597,6.631196,6.647935,6.983612,6.901469,6.98676,6.702027,7.120188,7.085462,6.794068,7.178289,6.818619,7.205243,7.175016,7.153825,7.094363,7.082555,7.200878,7.478213,7.211095,7.366212,7.561971,7.325019,7.464273,7.708326,7.547842,7.984057
12,0,9.999945E-11,7.33422E-06,5.561444E-05,0.0001822042,0.0004091845,0.0007599629,0.001255597,0.001912202,0.002734739,0.003717804,0.004814615,0.006199195,0.007725036,0.09913917,0.2054305,0.3288216,0.4679675,0.5797807,0.6721526,0.7579439,0.8418883,0.9343219,1.056258,1.129851,1.264436,1.379895,1.560198,1.661593,1.811376,1.938257,1.997379,2.185667,2.361789,2.493911,2.531403,2.669455,2.876368,2.857913,2.950343,3.072077,3.391816,3.251605,3.420354,3.548143,3.665201,3.923086,3.794234,4.176825,4.174732,4.209181,4.390096,4.472908,4.506624,4.552009,4.946564,5.026238,4.953924,5.041868,4.993073,5.011071,5.272614,5.413597,5.524577,5.289215,5.513939,5.782453,5.744255,5.914837,5.801574,5.731551,6.038204,6.196631,6.083918,6.153737,6.282815,6.152986,6.413393,6.317726,6.420886,6.587509,6.652098,6.569098,6.80208,6.958678,6.796935,6.68683,6.80865,6.901621,6.866931,6.859888,7.219613,7.121415,7.194841,6.926715,7.352428,7.326477,7.000698,7.38835,7.032698,7.420957,7.381356,7.366567,7.304187,7.296011,7.399806,7.721834,7.430546,7.595435,7.780922,7.531588,7.715796,7.936414,8.330249
13,0,9.999945E-11,7.744277E-06,5.889238E-05,0.0001861377,0.0004187706,0.0007701908,0.001278804,0.001944943,0.002768387,0.003791258,0.004927289,0.006195425,0.007745991,0.08022688,0.1734517,0.2764471,0.3990331,0.539043,0.659134,0.7504215,0.8325738,0.9228331,1.012926,1.142116,1.217213,1.351454,1.461811,1.650563,1.746835,1.907842,2.024761,2.087824,2.268901,2.444979,2.578099,2.615699,2.752876,2.967403,2.92845,3.035332,3.161914,3.47466,3.323617,3.494566,3.633416,3.739163,3.995094,3.86984,4.255051,4.245812,4.283532,4.452534,4.537799,4.564293,4.620136,5.030493,5.081307,5.022158,5.115163,5.039325,5.073532,5.324292,5.475004,5.57557,5.342118,5.566374,5.845397,5.797005,5.955636,5.834027,5.771511,6.078078,6.244903,6.120194,6.20057,6.31949,6.208601,6.446912,6.35999,6.470925,6.627383,6.686034,6.596784,6.840879,6.987581,6.832762,6.709366,6.842528,6.933193,6.908538,6.884536,7.250558,7.147457,7.204909,6.946032,7.363514,7.35165,7.012068,7.414032,7.059732,7.438982,7.407145,7.369609,7.322903,7.319536,7.426539,7.751513,7.446819,7.617863,7.803442,7.536088,7.7544,8.383575
14,0,9.999945E-11,7.763989E-06,6.129481E-05,0.000188122,0.0004270909,0.0007948843,0.001290916,0.001982308,0.002822686,0.003826319,0.00506638,0.006361911,0.007780171,0.06769617,0.1399793,0.2334969,0.3325942,0.4529987,0.5904717,0.7132562,0.8050041,0.8837731,0.9771641,1.063936,1.19755,1.273582,1.417275,1.506077,1.697721,1.795393,1.956237,2.06278,2.126436,2.306904,2.475634,2.61082,2.64361,2.779671,2.996185,2.948164,3.058639,3.180161,3.487242,3.335339,3.504758,3.64323,3.740599,3.992119,3.871069,4.248758,4.241663,4.274748,4.445457,4.523767,4.541416,4.607653,5.012793,5.034085,4.999456,5.096577,4.999076,5.040325,5.293124,5.430677,5.5227,5.298048,5.513096,5.799767,5.746656,5.912836,5.76887,5.718652,6.02385,6.175704,6.056153,6.174115,6.242287,6.156241,6.374636,6.313215,6.406355,6.543678,6.604284,6.515359,6.754346,6.906376,6.751051,6.611003,6.762356,6.849135,6.822174,6.795728,7.152233,7.047483,7.088761,6.851132,7.26716,7.249243,6.921296,7.298049,6.962162,7.331455,7.317155,7.258415,7.233681,7.221681,7.328451,7.641264,7.341568,7.51949,7.694353,7.416286,7.987916
15,0,9.999945E-11,7.808913E-06,5.930775E-05,0.0001971028,0.0004259742,0.0008047208,0.001321372,0.001983172,0.002856494,0.003880192,0.005082002,0.006505016,0.007988291,0.05965509,0.1218246,0.1936593,0.2856781,0.380722,0.5005838,0.6345421,0.7572332,0.849634,0.9250329,1.018506,1.101011,1.23898,1.313939,1.454389,1.535762,1.726821,1.826268,1.983936,2.081728,2.13783,2.32397,2.485644,2.620382,2.68931,2.778736,2.99402,2.944143,3.051512,3.17364,3.462653,3.319285,3.482696,3.6222,3.710598,3.952183,3.844922,4.200251,4.197549,4.229167,4.398147,4.470522,4.48817,4.553561,4.949618,4.953955,4.933602,5.032169,4.923056,4.9687,5.214201,5.342306,5.434269,5.218992,5.410709,5.705795,5.656573,5.824223,5.668925,5.628423,5.925686,6.055779,5.954295,6.141612,6.126306,6.064653,6.240644,6.201222,6.287924,6.416533,6.465095,6.386643,6.620739,6.778685,6.627522,6.477031,6.635264,6.713524,6.690505,6.653857,7.002518,6.892503,6.92633,6.705149,7.119199,7.092123,6.774016,7.135232,6.815602,7.180393,7.164673,7.100021,7.093831,7.065602,7.168006,7.482708,7.192538,7.361283,7.52861,7.54678
16,0,9.999945E-11,7.730511E-06,6.137878E-05,0.0001893047,0.0004375337,0.0007952831,0.001328839,0.002003477,0.002826536,0.003910749,0.005080529,0.006488218,0.008115528,0.05819503,0.1121122,0.1765047,0.2475561,0.3368299,0.429221,0.5487229,0.6813719,0.8038066,0.8916553,0.9636213,1.05953,1.13798,1.287027,1.350615,1.489991,1.566131,1.757591,1.853793,2.008134,2.095595,2.150409,2.335589,2.490089,2.628598,2.693143,2.777914,2.990499,2.942302,3.043549,3.163515,3.501247,3.297424,3.464867,3.602151,3.681478,3.919289,3.811357,4.153791,4.148763,4.180511,4.350354,4.419609,4.431865,4.495253,4.882828,4.890456,4.861774,4.960213,4.843056,4.896304,5.133243,5.25703,5.344359,5.142843,5.315478,5.614913,5.560558,5.72939,5.55866,5.533479,5.816445,5.93806,5.848196,6.101975,6.00175,5.955682,6.116634,6.099212,6.169857,6.293566,6.329583,6.256095,6.493771,6.652672,6.499444,6.339919,6.50673,6.583026,6.552577,6.513009,6.850351,6.733834,6.780187,6.570844,6.969759,6.927177,6.625417,6.968578,6.670387,7.025466,7.006562,6.927847,6.950336,6.909624,7.015723,7.321427,7.037795,7.195989,7.662354
17,0,9.999945E-11,7.607621E-06,5.938205E-05,0.0001887007,0.0004192331,0.0007970964,0.001294674,0.001992256,0.002833968,0.00382731,0.005100285,0.006431319,0.008023348,0.06058094,0.1127394,0.1694645,0.23774,0.3067989,0.3961048,0.4863098,0.6073623,0.7383479,0.8606193,0.9466825,1.017492,1.110658,1.187042,1.340563,1.401191,1.5351,1.611742,1.800836,1.894692,2.048973,2.12967,2.178094,2.363879,2.513891,2.656382,2.719354,2.797648,3.007585,2.950711,3.05814,3.170585,3.562318,3.30219,3.465071,3.597682,3.671485,3.902751,3.807183,4.128573,4.123669,4.162731,4.324943,4.396158,4.400852,4.466414,4.844283,4.846021,4.822008,4.910808,4.799315,4.849064,5.071851,5.203574,5.28454,5.101136,5.250131,5.565333,5.491501,5.67009,5.487028,5.460855,5.743098,5.857368,5.779017,6.02276,5.913721,5.886609,6.026366,6.125254,6.078098,6.201754,6.238194,6.161144,6.397232,6.559458,6.398396,6.251066,6.398902,6.485201,6.452799,6.413631,6.727745,6.619443,6.671466,6.473179,6.852956,6.873792,6.507838,6.838791,6.550164,6.910698,6.895248,6.799632,6.835743,6.797905,6.906147,7.19596,6.923405,7.372803
18,0,9.999945E-11,7.279166E-06,5.901958E-05,0.0001839837,0.0004158635,0.0007649052,0.001292509,0.001926947,0.002808079,0.003792833,0.004945344,0.006401554,0.007902969,0.06499095,0.12459,0.1799593,0.2406138,0.3142515,0.3803118,0.4713731,0.5610346,0.6823833,0.8134045,0.9406983,1.033205,1.094231,1.192745,1.264952,1.421839,1.481297,1.609968,1.688783,1.883507,1.970499,2.128024,2.200168,2.246536,2.43273,2.579648,2.725628,2.785679,2.859176,3.068322,3.013998,3.118544,3.21959,3.646989,3.35151,3.518242,3.650344,3.708616,3.950955,3.848594,4.168097,4.160188,4.204614,4.36083,4.439915,4.425857,4.496596,4.872668,4.861619,4.844874,4.935576,4.825573,4.867141,5.09192,5.218062,5.297328,5.123871,5.247906,5.574514,5.502246,5.688875,5.498391,5.474946,5.744662,5.848854,5.783001,6.012724,5.902668,5.890502,6.010374,6.10121,6.067616,6.18739,6.218555,6.134648,6.379484,6.544847,6.373315,6.23459,6.372794,6.48065,6.436139,6.459809,6.695691,6.594268,6.646339,6.462791,6.814396,6.834918,6.477463,6.802827,6.520453,6.882449,6.866712,6.754993,6.817289,6.758948,6.883517,7.153358,7.252592
19,0,9.999945E-11,7.775787E-06,5.665823E-05,0.0001841971,0.0004029784,0.0007528749,0.001234448,0.001926029,0.002688684,0.003742883,0.004893843,0.006190397,0.007861522,0.08052037,0.1384174,0.2096095,0.2710467,0.3344413,0.4146801,0.4828036,0.5764571,0.667033,0.7886321,0.9306898,1.059028,1.1654,1.208817,1.31468,1.389251,1.553041,1.608692,1.73958,1.81941,2.020123,2.10594,2.270423,2.330621,2.380687,2.566818,2.719134,2.869141,2.927557,2.9995,3.201615,3.14976,3.258579,3.345232,3.760913,3.488499,3.653316,3.789738,3.832846,4.084155,3.982338,4.304689,4.288332,4.340625,4.498751,4.585315,4.563752,4.625672,5.006384,4.992198,4.966489,5.05973,4.963679,4.994771,5.217868,5.326193,5.423941,5.255313,5.366795,5.705384,5.634025,5.81776,5.628612,5.600541,5.869753,5.957008,5.913206,6.122456,6.008552,5.999974,6.112986,6.218235,6.178666,6.306176,6.325078,6.250226,6.507136,6.675813,6.475784,6.348975,6.475418,6.591819,6.543882,6.570659,6.7983,6.689394,6.737338,6.578448,6.902336,6.933118,6.580062,6.90099,6.625664,6.987242,6.977748,6.833768,6.912492,6.853467,6.995673,7.686052
20,0,9.999945E-11,7.611234E-06,5.848448E-05,0.000173583,0.0004052117,0.0007370338,0.001215017,0.001840542,0.002697148,0.003600336,0.004836935,0.006115482,0.007572701,0.09759273,0.174937,0.2343644,0.3211066,0.3918104,0.4626569,0.5503578,0.618728,0.7216913,0.8102202,0.9365295,1.091958,1.225606,1.33111,1.376135,1.497405,1.567549,1.746593,1.799041,1.930872,2.012078,2.231253,2.308867,2.484267,2.535977,2.583694,2.781953,2.939794,3.096711,3.170182,3.23015,3.420483,3.369631,3.485968,3.55489,3.974048,3.717626,3.87906,4.028829,4.061935,4.320893,4.227715,4.552732,4.519627,4.584871,4.744527,4.83513,4.819449,4.873119,5.271308,5.246794,5.211227,5.310531,5.229661,5.234033,5.483181,5.561743,5.674854,5.503783,5.604775,5.973949,5.88725,6.083222,5.868519,5.879544,6.122747,6.212141,6.181245,6.386574,6.251395,6.251987,6.370658,6.460268,6.422961,6.558827,6.581955,6.524796,6.793846,6.936027,6.714304,6.6128,6.720793,6.854746,6.808094,6.812309,7.064222,6.935161,6.984091,6.848,7.155852,7.195938,6.8456,7.140321,6.888764,7.24113,7.233418,7.079009,7.164064,7.108519,7.801058
21,0,9.999945E-11,6.936482E-06,5.37745E-05,0.0001767163,0.0003917222,0.0007391734,0.001191481,0.001811038,0.002581169,0.003628713,0.004646763,0.006059168,0.007491831,0.110993,0.2079279,0.2922651,0.3549588,0.4627783,0.5402097,0.6213092,0.7184984,0.7934913,0.9048179,0.990212,1.124562,1.294812,1.444504,1.56721,1.595783,1.72736,1.791961,1.993679,2.050619,2.181808,2.266341,2.494235,2.581017,2.757907,2.807255,2.858688,3.072957,3.232098,3.404794,3.514412,3.541823,3.715727,3.674203,3.788241,3.84961,4.2633,4.033242,4.201443,4.359923,4.378937,4.64468,4.562657,4.893095,4.857886,4.928385,5.118526,5.165153,5.154402,5.254848,5.657316,5.649274,5.566483,5.674365,5.590248,5.573713,5.846406,5.919788,6.033471,5.844991,5.9599,6.354307,6.269588,6.450587,6.233977,6.255769,6.505532,6.574721,6.557209,6.756518,6.609082,6.614939,6.756226,6.831655,6.765263,6.939111,6.947189,6.900297,7.228339,7.316319,7.073855,7.006457,7.091083,7.252433,7.201898,7.176181,7.465465,7.30482,7.343222,7.2597,7.53538,7.587043,7.227137,7.520904,7.276112,7.625843,7.620012,7.461799,7.52701,8.097948
22,0,9.999945E-11,6.709553E-06,5.410556E-05,0.0001721464,0.0003859123,0.0007184827,0.001204534,0.001791729,0.002553454,0.003478922,0.004719559,0.005837467,0.007425912,0.1210207,0.2271074,0.3339324,0.4260447,0.4901432,0.6177085,0.7107439,0.7958961,0.9057854,0.9878045,1.102299,1.194225,1.328161,1.521676,1.686024,1.811309,1.840388,1.980523,2.040478,2.268738,2.325794,2.460191,2.543139,2.797695,2.880017,3.062328,3.117297,3.164775,3.406246,3.564162,3.766658,3.916389,3.904178,4.051352,4.007059,4.137017,4.184538,4.585906,4.375403,4.556132,4.725942,4.73559,5.008746,4.94139,5.275553,5.208618,5.317787,5.525542,5.538581,5.516905,5.618885,6.08341,6.047777,5.960476,6.064596,5.989555,5.952399,6.244307,6.302482,6.425519,6.250923,6.374363,6.789957,6.67962,6.857123,6.640865,6.660362,6.918971,6.979225,6.971048,7.155884,6.988738,7.018178,7.195137,7.218894,7.144332,7.361442,7.36989,7.319928,7.692765,7.742213,7.484978,7.41202,7.504548,7.666304,7.626229,7.595205,7.894278,7.74047,7.748362,7.699431,7.929017,8.03231,7.662992,7.941937,7.702756,8.063795,8.103161,7.886625,8.562532
23,0,9.999945E-11,6.962466E-06,5.476519E-05,0.0001688964,0.0003834201,0.0007096207,0.001173734,0.00181136,0.002537797,0.003437846,0.004534779,0.005952719,0.007186345,0.1153183,0.2340043,0.3441162,0.459033,0.5607347,0.6248688,0.7661055,0.8690718,0.9587488,1.083243,1.166102,1.293226,1.383142,1.52454,1.726255,1.898713,2.029876,2.054733,2.212047,2.265564,2.521246,2.566034,2.712644,2.793464,3.067595,3.143226,3.331028,3.407167,3.426963,3.69873,3.845018,4.083604,4.215842,4.196626,4.340052,4.290833,4.435067,4.489814,4.864545,4.659804,4.856251,5.037091,5.038544,5.313804,5.271348,5.606239,5.515467,5.636417,5.865642,5.857344,5.843039,5.929415,6.424628,6.402243,6.263588,6.400896,6.307457,6.268745,6.564785,6.650897,6.754644,6.589694,6.731712,7.125211,7.021748,7.213997,6.974077,6.994646,7.267429,7.330642,7.29496,7.513622,7.309305,7.349138,7.560222,7.544976,7.473158,7.70333,7.708882,7.681807,8.043755,8.100363,7.837374,7.753153,7.841577,8.013223,8.004827,7.92778,8.218238,8.077294,8.097704,8.046568,8.264187,8.40497,8.020163,8.287212,8.064221,8.41727,8.518561,8.847111
24,0,9.999945E-11,6.870954E-06,5.313088E-05,0.0001674613,0.0003822815,0.0007097282,0.001159609,0.001770665,0.002563254,0.00343635,0.004492384,0.005750501,0.007340772,0.1027721,0.2111935,0.3362881,0.444809,0.567117,0.6775817,0.7388282,0.8880289,0.9977409,1.094125,1.228216,1.309544,1.440149,1.537734,1.675089,1.884726,2.06719,2.196612,2.214727,2.376297,2.4441,2.704873,2.746258,2.90021,2.970117,3.27107,3.334726,3.536023,3.593872,3.616267,3.894342,4.029963,4.318937,4.395754,4.394763,4.523155,4.480042,4.63319,4.681149,5.038061,4.846089,5.043298,5.247582,5.23046,5.510722,5.483268,5.801838,5.717974,5.832035,6.064986,6.054159,6.046446,6.131728,6.634555,6.601561,6.440725,6.601134,6.50212,6.452329,6.750407,6.860558,6.942902,6.879815,6.919194,7.322134,7.232852,7.405023,7.140573,7.203015,7.467628,7.513309,7.474554,7.676217,7.470685,7.523571,7.828644,7.734798,7.645106,7.907516,7.914918,7.88685,8.218939,8.284527,8.017495,7.92114,8.027161,8.205774,8.182062,8.118602,8.397109,8.256804,8.291791,8.216637,8.474628,8.589988,8.205838,8.466193,8.278031,8.595555,9.308066
25,0,9.999945E-11,7.009527E-06,5.279666E-05,0.0001702448,0.0003771807,0.0007218258,0.001176004,0.0017617,0.002517821,0.003488601,0.004509144,0.005712241,0.007127426,0.08440843,0.1845348,0.290497,0.424214,0.5265813,0.6566885,0.765782,0.8278886,0.9841124,1.097796,1.192052,1.338331,1.412651,1.549457,1.651335,1.781898,1.994453,2.182249,2.306579,2.31939,2.487257,2.554387,2.815664,2.851421,3.014673,3.079135,3.384486,3.442321,3.656498,3.700114,3.732894,3.997531,4.140866,4.412627,4.476014,4.505969,4.610776,4.57284,4.738086,4.764788,5.111452,4.92454,5.112577,5.344095,5.317198,5.59206,5.574382,5.880907,5.808202,5.907547,6.140776,6.163425,6.148361,6.213234,6.708541,6.698954,6.505358,6.672223,6.558855,6.518959,6.811279,6.933703,6.98717,7.006073,6.981116,7.366398,7.295013,7.455647,7.1851,7.38068,7.511289,7.559504,7.508978,7.798851,7.520524,7.557315,7.868586,7.762678,7.654476,7.955009,7.953722,7.936908,8.240861,8.317811,8.069181,7.95237,8.069119,8.247846,8.214808,8.168698,8.426164,8.303164,8.33427,8.24225,8.518024,8.597119,8.234206,8.525625,8.335933,9.075625
26,0,9.999945E-11,6.920723E-06,5.412869E-05,0.0001705049,0.0003797531,0.0007052275,0.001186012,0.001790536,0.002524719,0.003420316,0.004591679,0.005742756,0.00710191,0.07338032,0.1525599,0.253874,0.359973,0.4974333,0.5912765,0.7249884,0.8309833,0.8950092,1.052578,1.169018,1.260106,1.414162,1.482772,1.623014,1.729351,1.854042,2.059332,2.247066,2.368483,2.388418,2.554298,2.611668,2.870666,2.899884,3.059431,3.129181,3.420588,3.488797,3.69901,3.734038,3.782233,4.032655,4.162791,4.432802,4.494069,4.540838,4.618861,4.59046,4.766196,4.78232,5.120147,4.92031,5.102315,5.338992,5.321845,5.58112,5.567626,5.854602,5.793245,5.905244,6.122286,6.13405,6.138947,6.195359,6.670346,6.671824,6.464263,6.631427,6.515354,6.495855,6.770453,6.875165,6.93039,6.94971,6.926408,7.314312,7.256213,7.395978,7.136498,7.328315,7.437975,7.491158,7.444311,7.733552,7.456125,7.496434,7.782496,7.661887,7.579451,7.880831,7.875126,7.851855,8.135137,8.245633,7.991743,7.866451,7.97791,8.14328,8.116413,8.079618,8.323076,8.21476,8.261641,8.130745,8.429308,8.500795,8.140548,8.436188,8.659254
27,0,9.999945E-11,7.027711E-06,5.274737E-05,0.0001706051,0.0003857545,0.000703084,0.001166842,0.001797426,0.002549359,0.003447082,0.004477669,0.005836084,0.007145788,0.06994729,0.1336007,0.2115958,0.316665,0.4186675,0.5590224,0.64562,0.7779235,0.8839227,0.9468692,1.105604,1.220231,1.310522,1.4683,1.528582,1.66984,1.781408,1.897435,2.09989,2.280599,2.394811,2.420502,2.583163,2.642233,2.902208,2.912944,3.080794,3.143188,3.423216,3.489816,3.692366,3.730707,3.783314,4.018017,4.151375,4.40782,4.473397,4.521535,4.583486,4.553977,4.735073,4.74679,5.070951,4.880266,5.046155,5.287489,5.278667,5.508083,5.493524,5.778112,5.723094,5.836092,6.030123,6.052852,6.060594,6.116396,6.567982,6.567789,6.376628,6.530334,6.415693,6.412209,6.666232,6.759409,6.819096,6.823464,6.822413,7.18794,7.125296,7.262733,7.0283,7.20524,7.312461,7.344908,7.302989,7.620129,7.320084,7.369378,7.635334,7.504972,7.433619,7.735384,7.722541,7.691691,7.961451,8.101014,7.844744,7.726747,7.802989,7.965657,7.953657,7.914339,8.143579,8.066497,8.102427,7.957253,8.256552,8.321855,8.016727,8.633365
28,0,9.999945E-11,6.808881E-06,5.85475E-05,0.0001646698,0.0003848601,0.0007181303,0.001140149,0.001755017,0.002548462,0.003460046,0.004491455,0.005695715,0.007223103,0.06194932,0.12819,0.1919854,0.2710105,0.3740769,0.4762895,0.6155378,0.6967358,0.8278137,0.9344698,0.9935482,1.154605,1.261852,1.354317,1.51284,1.571842,1.704704,1.815804,1.931234,2.126054,2.302844,2.406948,2.444713,2.601912,2.657287,2.910069,2.91458,3.076248,3.13771,3.416894,3.480197,3.662743,3.71407,3.764263,3.994632,4.118426,4.366574,4.423447,4.47809,4.535452,4.504981,4.681559,4.688101,5.000886,4.81457,4.967474,5.217649,5.207229,5.418529,5.405543,5.67382,5.630124,5.740823,5.920988,5.94192,5.958351,6.010093,6.440521,6.440869,6.268124,6.416359,6.301454,6.291686,6.533737,6.633975,6.685785,6.772849,6.685577,7.038922,6.965276,7.117362,6.872389,7.044868,7.152867,7.19274,7.142155,7.502838,7.160825,7.21246,7.517814,7.329012,7.267184,7.560646,7.535692,7.511378,7.777915,7.921087,7.6731,7.55673,7.608578,7.771846,7.768366,7.720109,7.934779,7.896561,7.913578,7.754355,8.060233,8.112298,8.143373
29,0,9.999945E-11,6.691481E-06,5.008266E-05,0.000169889,0.0003670859,0.0007027044,0.001160853,0.001708099,0.002472153,0.003424032,0.004476579,0.005692628,0.006993093,0.06202409,0.1185183,0.1896369,0.2531139,0.3339279,0.4336108,0.538582,0.6745277,0.7510855,0.8811454,0.9879342,1.040221,1.205515,1.311555,1.406585,1.558502,1.61522,1.748976,1.858147,1.970547,2.151764,2.334978,2.429197,2.471001,2.62655,2.67979,2.925613,2.922286,3.084608,3.14548,3.41577,3.478013,3.645959,3.707513,3.753151,3.972994,4.091125,4.330497,4.377956,4.446246,4.494843,4.483923,4.641926,4.650602,4.938824,4.763955,4.906815,5.154601,5.144495,5.347858,5.326163,5.582609,5.546691,5.656732,5.82509,5.842386,5.874579,5.919249,6.331814,6.361085,6.165441,6.317498,6.194159,6.172981,6.426702,6.513657,6.562273,6.634804,6.5494,6.89729,6.826165,6.982781,6.736253,6.951325,7.009695,7.052725,7.00332,7.333818,7.024505,7.063063,7.368073,7.179639,7.127169,7.397412,7.403873,7.344329,7.602723,7.745625,7.498968,7.391409,7.435702,7.6054,7.605169,7.558547,7.744585,7.725997,7.736501,7.585858,7.890737,8.265209
