"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,86
Timestep, Region,"lionfish juv"_0,"lionfish juv"_1,"lionfish juv"_2,"lionfish juv"_3,"lionfish juv"_4,"lionfish juv"_5,"lionfish adult"_6,"lionfish adult"_7,"lionfish adult"_8,"lionfish adult"_9,"lionfish adult"_10,"lionfish adult"_11,"lionfish adult"_12,"lionfish adult"_13,"lionfish adult"_14,"lionfish adult"_15,"lionfish adult"_16,"lionfish adult"_17,"lionfish adult"_18,"lionfish adult"_19,"lionfish adult"_20,"lionfish adult"_21,"lionfish adult"_22,"lionfish adult"_23,"lionfish adult"_24,"lionfish adult"_25,"lionfish adult"_26,"lionfish adult"_27,"lionfish adult"_28,"lionfish adult"_29,"lionfish adult"_30,"lionfish adult"_31,"lionfish adult"_32,"lionfish adult"_33,"lionfish adult"_34,"lionfish adult"_35,"lionfish adult"_36,"lionfish adult"_37,"lionfish adult"_38,"lionfish adult"_39,"lionfish adult"_40,"lionfish adult"_41,"lionfish adult"_42,"lionfish adult"_43,"lionfish adult"_44,"lionfish adult"_45,"lionfish adult"_46,"lionfish adult"_47,"lionfish adult"_48,"lionfish adult"_49,"lionfish adult"_50,"lionfish adult"_51,"lionfish adult"_52,"lionfish adult"_53,"lionfish adult"_54,"lionfish adult"_55,"lionfish adult"_56,"lionfish adult"_57,"lionfish adult"_58,"lionfish adult"_59,"lionfish adult"_60,"lionfish adult"_61,"lionfish adult"_62,"lionfish adult"_63,"lionfish adult"_64,"lionfish adult"_65,"lionfish adult"_66,"lionfish adult"_67,"lionfish adult"_68,"lionfish adult"_69,"lionfish adult"_70,"lionfish adult"_71,"lionfish adult"_72,"lionfish adult"_73,"lionfish adult"_74,"lionfish adult"_75,"lionfish adult"_76,"lionfish adult"_77,"lionfish adult"_78,"lionfish adult"_79,"lionfish adult"_80,"lionfish adult"_81,"lionfish adult"_82,"lionfish adult"_83,"lionfish adult"_84,"lionfish adult"_85,"lionfish adult"_86
205,2,0.09520367,0.115545,0.1398138,0.1622764,0.1370802,0.09704584,0.062701,0.03362515,0.01246963,0.007072648,0.007724773,0.01053234,0.01556855,0.02526995,0.03940388,0.04615153,0.04972204,0.02438934,0.03499141,0.008468678,0.00365733,0.001505179,0.001186439,0.001344724,0.001500074,0.002348596,0.003905792,0.004818251,0.004181077,0.002931757,0.001973009,0.001041232,0.0003362896,0.0001785932,0.0001978587,0.0002200038,0.0003230647,0.0004706198,0.0008198856,0.0009673259,0.0008201717,0.0005075253,0.0004055987,0.0002318787,8.986291E-05,5.617864E-05,7.518728E-05,4.293529E-05,2.875334E-05,3.583539E-05,5.270335E-05,8.810021E-05,7.728044E-05,6.092841E-05,2.636123E-05,1.804516E-05,5.632592E-06,2.003482E-06,1.478302E-06,2.500489E-06,5.407539E-06,5.601491E-06,9.07958E-06,1.1965E-05,9.488261E-06,7.755703E-06,4.555521E-06,2.64005E-06,6.504292E-07,3.836953E-07,3.958817E-07,4.211625E-07,8.373639E-07,9.766978E-07,1.502888E-06,2.062724E-06,1.855867E-06,1.388945E-06,1.093807E-06,5.058192E-07,2.233146E-07,1.094497E-07,7.554747E-08,7.359649E-08,1.47913E-07,2.243642E-07,2.782717E-07
206,2,0.07111385,0.08343169,0.1011793,0.1227291,0.1430234,0.1207845,0.0855837,0.05337314,0.02888596,0.01078417,0.006130663,0.006735914,0.009192487,0.01362491,0.02219578,0.03455567,0.04036529,0.04340253,0.02133616,0.03058489,0.007414635,0.003208542,0.001327251,0.001046958,0.001173546,0.001304997,0.002049098,0.003404247,0.004190718,0.003641955,0.002558596,0.001719877,0.0009076491,0.0002935534,0.0001564173,0.0001732601,0.0001918061,0.0002838793,0.0004121176,0.0007179518,0.0008477156,0.0007165935,0.0004430552,0.0003562672,0.0002033193,7.869891E-05,4.942593E-05,6.609035E-05,3.776535E-05,2.523444E-05,3.14319E-05,4.601736E-05,7.737191E-05,6.819291E-05,5.348513E-05,2.320707E-05,1.586482E-05,4.982313E-06,1.758044E-06,1.290402E-06,2.191679E-06,4.775929E-06,4.926459E-06,7.969634E-06,1.052022E-05,8.341483E-06,6.839427E-06,3.992222E-06,2.323585E-06,5.68922E-07,3.385243E-07,3.48463E-07,3.700666E-07,7.394891E-07,8.578674E-07,1.321679E-06,1.811342E-06,1.631308E-06,1.225523E-06,9.716169E-07,4.440773E-07,1.969076E-07,9.726919E-08,6.644583E-08,6.475423E-08,1.302968E-07,1.987277E-07
207,2,0.05389436,0.06172913,0.07249259,0.08796392,0.1070227,0.1253528,0.105951,0.07303005,0.04554546,0.02484425,0.00931893,0.005315354,0.005872052,0.008021293,0.0119103,0.01946876,0.03026101,0.03526856,0.03786379,0.01866128,0.0267183,0.006488199,0.002816179,0.001169456,0.0009217974,0.001021972,0.001133514,0.001783948,0.002960455,0.003636558,0.003167015,0.002230937,0.001498163,0.0007907634,0.0002557026,0.0001367513,0.0001514868,0.0001668901,0.0002488653,0.0003602546,0.0006273059,0.0007417211,0.0006249862,0.0003861799,0.0003123604,0.0001780305,6.875252E-05,4.333115E-05,5.794186E-05,3.313843E-05,2.208264E-05,2.751955E-05,4.004227E-05,6.781673E-05,5.982827E-05,4.689145E-05,2.024302E-05,1.384885E-05,4.400721E-06,1.538442E-06,1.123834E-06,1.918884E-06,4.213457E-06,4.320089E-06,6.984872E-06,9.211984E-06,7.322438E-06,6.021879E-06,3.492075E-06,2.042005E-06,4.971428E-07,2.979264E-07,3.055781E-07,3.245257E-07,6.499059E-07,7.533678E-07,1.158215E-06,1.586618E-06,1.431891E-06,1.079416E-06,8.60372E-07,3.890366E-07,1.732809E-07,8.631693E-08,5.83157E-08,5.677814E-08,1.142824E-07
208,2,0.04518081,0.04578825,0.05236327,0.06162286,0.07479316,0.09145809,0.1079342,0.08981091,0.06240771,0.0389085,0.02137846,0.008058209,0.004608812,0.005115694,0.00699813,0.01041015,0.01705474,0.0264932,0.03080229,0.03299111,0.01630353,0.02332418,0.005678512,0.002470438,0.001028763,0.0008106274,0.0008894549,0.0009839962,0.00155175,0.002571386,0.003155439,0.002752834,0.001944622,0.001304377,0.0006888137,0.000222553,0.0001194761,0.0001323483,0.0001450776,0.0002179096,0.000314297,0.0005477339,0.0006483177,0.000544549,0.0003362993,0.0002738801,0.0001557655,6.002877E-05,3.795007E-05,5.076622E-05,2.906699E-05,1.931387E-05,2.403187E-05,3.480424E-05,5.943362E-05,5.247979E-05,4.113243E-05,1.767E-05,1.209826E-05,3.88547E-06,1.345758E-06,9.776655E-07,1.680704E-06,3.71819E-06,3.761781E-06,6.107758E-06,8.055113E-06,6.407627E-06,5.295986E-06,3.053062E-06,1.791225E-06,4.351665E-07,2.620341E-07,2.679273E-07,2.840021E-07,5.706823E-07,6.593427E-07,1.013508E-06,1.388148E-06,1.251433E-06,9.502497E-07,7.626036E-07,3.403793E-07,1.526856E-07,7.654148E-08,5.127248E-08,4.975639E-08
209,2,0.06881967,0.03444736,0.03503221,0.03989257,0.04717906,0.05730574,0.07075404,0.0924573,0.07660487,0.05357779,0.0334023,0.018486,0.006988772,0.00401095,0.004466,0.006113453,0.009119414,0.01496262,0.02323056,0.02695459,0.02882097,0.01428074,0.0204081,0.004978106,0.00217029,0.0009059102,0.000713526,0.0007763375,0.0008572933,0.001353113,0.002239938,0.002745013,0.002400647,0.001700058,0.001138773,0.0006019913,0.0001943329,0.0001046936,0.0001158618,0.0001264101,0.0001913275,0.0002747339,0.0004793995,0.000568165,0.0004758778,0.0002935138,0.0002405662,0.0001365342,5.25071E-05,3.326423E-05,4.45214E-05,2.554406E-05,1.697049E-05,2.106091E-05,3.042229E-05,5.226763E-05,4.619177E-05,3.617449E-05,1.545513E-05,1.060604E-05,3.441385E-06,1.18856E-06,8.539108E-07,1.478766E-06,3.291211E-06,3.283838E-06,5.356564E-06,7.074003E-06,5.628576E-06,4.67358E-06,2.682649E-06,1.573942E-06,3.816125E-07,2.312151E-07,2.359077E-07,2.494908E-07,5.026578E-07,5.790275E-07,8.900328E-07,1.217986E-06,1.097868E-06,8.285037E-07,6.762525E-07,2.98361E-07,1.350841E-07,6.805265E-08,4.514714E-08
210,2,0.143847,0.04669906,0.02298484,0.02331907,0.02618381,0.03137945,0.03834216,0.06119797,0.07967968,0.065796,0.04629468,0.02885358,0.01609851,0.006107272,0.003520314,0.003934862,0.005385172,0.008053221,0.01323708,0.0205412,0.02379243,0.02540583,0.0126098,0.01800362,0.004400867,0.00192271,0.0008038508,0.0006333678,0.0006847602,0.0007547616,0.001192524,0.001973216,0.002414519,0.002121036,0.001501431,0.00100428,0.0005315648,0.0001711934,9.263082E-05,0.0001025059,0.0001113881,0.0001698437,0.0002428758,0.0004240965,0.0005028757,0.0004201708,0.0002587621,0.0002133602,0.0001208551,4.631785E-05,2.942726E-05,3.93983E-05,2.268193E-05,1.509571E-05,1.869719E-05,2.689266E-05,4.650737E-05,4.085173E-05,3.217707E-05,1.367761E-05,9.403472E-06,3.082075E-06,1.062071E-06,7.555026E-07,1.316488E-06,2.946796E-06,2.904151E-06,4.759304E-06,6.28876E-06,5.004668E-06,4.172962E-06,2.383972E-06,1.399973E-06,3.384284E-07,2.062852E-07,2.101537E-07,2.216116E-07,4.482054E-07,5.146557E-07,7.908704E-07,1.081969E-06,9.747326E-07,7.298941E-07,6.058236E-07,2.649642E-07,1.20931E-07,6.117594E-08
211,2,0.1959995,0.1029925,0.03353197,0.01618252,0.01641141,0.01814357,0.02202588,0.03343141,0.05324797,0.06914417,0.05693891,0.04028083,0.0251505,0.01410742,0.005371764,0.003111202,0.00349245,0.004780317,0.007170488,0.01180521,0.01831673,0.02116259,0.02257,0.01121226,0.01600196,0.003915274,0.001715093,0.0007189132,0.000567153,0.0006091382,0.0006699451,0.001060165,0.001752661,0.002139801,0.001884863,0.001335936,0.000893239,0.0004734341,0.0001520589,8.266235E-05,9.14948E-05,9.906502E-05,0.0001521415,0.0002167453,0.0003786454,0.000449112,0.0003744048,0.000230384,0.0001908065,0.0001080074,4.12731E-05,2.633618E-05,3.525562E-05,2.030968E-05,1.354293E-05,1.673438E-05,2.398272E-05,4.16896E-05,3.640506E-05,2.887167E-05,1.219497E-05,8.401561E-06,2.780144E-06,9.512399E-07,6.738241E-07,1.182042E-06,2.657366E-06,2.587142E-06,4.260926E-06,5.629166E-06,4.487968E-06,3.755532E-06,2.135845E-06,1.255926E-06,3.021888E-07,1.856914E-07,1.888957E-07,1.985737E-07,4.031729E-07,4.600025E-07,7.092685E-07,9.697519E-07,8.73431E-07,6.491475E-07,5.471233E-07,2.373337E-07,1.0911E-07
212,2,0.2307751,0.1498983,0.07899228,0.0258114,0.01224003,0.01239436,0.01355644,0.01920623,0.02931823,0.04657789,0.06033791,0.04953039,0.03517091,0.02196306,0.01240297,0.004737951,0.002757572,0.003106311,0.004250944,0.006391047,0.0105438,0.01634819,0.01884361,0.02007721,0.009980413,0.01424295,0.003488107,0.001532461,0.0006436747,0.0005081904,0.0005425581,0.0005949982,0.0009426003,0.001557702,0.001897777,0.001675122,0.001189678,0.000795598,0.0004216635,0.0001351053,7.380301E-05,8.17063E-05,8.81703E-05,0.0001363621,0.0001935486,0.0003382054,0.0004015105,0.000333827,0.0002052061,0.0001709385,9.656698E-05,3.682185E-05,2.35988E-05,3.157681E-05,1.819396E-05,1.215352E-05,1.497871E-05,2.137745E-05,3.719253E-05,3.248493E-05,2.591945E-05,1.088024E-05,7.509761E-06,2.509053E-06,8.524335E-07,6.00785E-07,1.060939E-06,2.395898E-06,2.311805E-06,3.819173E-06,5.039246E-06,4.02482E-06,3.379449E-06,1.910804E-06,1.127747E-06,2.702795E-07,1.67183E-07,1.696732E-07,1.779614E-07,3.625445E-07,4.117312E-07,6.366886E-07,8.708373E-07,7.824289E-07,5.774612E-07,4.938645E-07,2.127075E-07
213,2,0.2580401,0.1832983,0.1206049,0.0635223,0.02080115,0.009723509,0.009828719,0.01176185,0.01679891,0.02580067,0.04081804,0.05273306,0.04317368,0.03079537,0.01922356,0.01091961,0.004185002,0.002448306,0.002761139,0.003781071,0.005695002,0.00941501,0.01458907,0.01677735,0.01786522,0.008883728,0.01267769,0.003106606,0.001369116,0.0005761502,0.0004552138,0.0004832727,0.000528402,0.0008380986,0.001383741,0.001683156,0.001489044,0.001059646,0.0007088985,0.0003758556,0.0001200827,6.592355E-05,7.296938E-05,7.846751E-05,0.0001222011,0.0001728803,0.0003019708,0.0003586765,0.0002977329,0.0001827263,0.0001531701,8.63415E-05,3.285799E-05,2.114077E-05,2.829341E-05,1.630863E-05,1.090032E-05,1.341959E-05,1.905862E-05,3.320492E-05,2.902434E-05,2.325578E-05,9.714892E-06,6.722327E-06,2.260521E-06,7.637836E-07,5.358262E-07,9.520631E-07,2.160809E-06,2.06754E-06,3.422896E-06,4.514679E-06,3.612535E-06,3.045235E-06,1.712272E-06,1.013118E-06,2.416987E-07,1.507317E-07,1.525356E-07,1.594184E-07,3.263769E-07,3.684706E-07,5.712257E-07,7.818119E-07,7.014472E-07,5.1488E-07,4.461945E-07
214,2,0.2577262,0.2186452,0.1548736,0.102697,0.05387876,0.01769927,0.008166774,0.008566231,0.01025242,0.01472215,0.0227394,0.03583752,0.04619357,0.03782555,0.02700533,0.01685331,0.009626265,0.003701214,0.002174929,0.002455694,0.003363328,0.005075141,0.008404787,0.01301377,0.01493437,0.01588614,0.007907318,0.01128172,0.002766736,0.001222397,0.0005154806,0.0004074399,0.0004301936,0.0004692113,0.0007449707,0.00122873,0.001492375,0.001322942,0.0009405568,0.0006312508,0.0003347401,0.0001066664,5.88773E-05,6.516327E-05,6.978134E-05,0.0001094466,0.0001542156,0.0002694772,0.0003201489,0.0002652449,0.0001625468,0.000137304,7.710435E-05,2.931365E-05,1.893237E-05,2.534349E-05,1.460498E-05,9.768989E-06,1.200632E-05,1.697219E-05,2.962978E-05,2.597103E-05,2.083607E-05,8.663063E-06,6.012575E-06,2.041182E-06,6.839346E-07,4.774311E-07,8.53296E-07,1.948211E-06,1.848846E-06,3.066591E-06,4.043606E-06,3.237916E-06,2.743668E-06,1.532319E-06,9.078432E-07,2.162556E-07,1.35693E-07,1.36922E-07,1.427356E-07,2.933893E-07,3.294772E-07,5.121011E-07,7.009551E-07,6.279856E-07,4.588445E-07
215,2,0.2034706,0.2350219,0.1998817,0.1412013,0.09388059,0.049094,0.01615743,0.007100821,0.007481148,0.008953623,0.01289863,0.02003737,0.03147057,0.04049889,0.03311416,0.02367875,0.0147772,0.008482588,0.003270503,0.001931081,0.002181309,0.002987033,0.00451629,0.007492158,0.01158768,0.0132693,0.01411198,0.007027484,0.01002378,0.002460234,0.00108953,0.000460306,0.000364019,0.0003822201,0.0004159436,0.0006609746,0.001088963,0.001320439,0.001173305,0.000833642,0.0005609928,0.0002977059,9.456658E-05,5.248468E-05,5.803864E-05,6.191072E-05,9.780563E-05,0.0001372335,0.0002397889,0.000285473,0.0002358612,0.0001442997,0.0001227182,6.872386E-05,2.608089E-05,1.690441E-05,2.264498E-05,1.305287E-05,8.736749E-06,1.072637E-05,1.506873E-05,2.641302E-05,2.317375E-05,1.864391E-05,7.714443E-06,5.37279E-06,1.837062E-06,6.112585E-07,4.242947E-07,7.629522E-07,1.752835E-06,1.649277E-06,2.736736E-06,3.61518E-06,2.905002E-06,2.466098E-06,1.37031E-06,8.130249E-07,1.932838E-07,1.219112E-07,1.227014E-07,1.275218E-07,2.63157E-07,2.938407E-07,4.582414E-07,6.278652E-07,5.618045E-07
216,2,0.1545586,0.1855165,0.2141148,0.1819049,0.1280955,0.08496517,0.04433847,0.01391135,0.006183325,0.006532848,0.007822468,0.01129275,0.01762612,0.02760063,0.03548106,0.02895666,0.02074015,0.01294913,0.00745877,0.002885519,0.001709016,0.001932011,0.002642193,0.004003061,0.006652283,0.01027919,0.01175193,0.01250009,0.006224609,0.008877546,0.002180876,0.0009675694,0.0004093503,0.0003235779,0.0003385046,0.0003675939,0.0005841255,0.0009616761,0.001163884,0.001036948,0.0007364975,0.0004970683,0.0002637928,8.354415E-05,4.66139E-05,5.150315E-05,5.46882E-05,8.706919E-05,0.0001216701,0.0002126225,0.0002535289,0.0002090185,0.0001276279,0.0001093251,6.104355E-05,2.31076E-05,1.5033E-05,2.012279E-05,1.161388E-05,7.781923E-06,9.545484E-06,1.333766E-05,2.347251E-05,2.066323E-05,1.662807E-05,6.84552E-06,4.781969E-06,1.649932E-06,5.446897E-07,3.758008E-07,6.80159E-07,1.572259E-06,1.467187E-06,2.432812E-06,3.221868E-06,2.598032E-06,2.20805E-06,1.221852E-06,7.249827E-07,1.722433E-07,1.091331E-07,1.092338E-07,1.13442E-07,2.350299E-07,2.611845E-07,4.086495E-07,5.59681E-07
217,2,0.112549,0.1376659,0.1652981,0.1908371,0.1621485,0.1141591,0.07571675,0.03801048,0.01198034,0.005383588,0.005697339,0.006822715,0.009863474,0.01546389,0.02415018,0.03100632,0.02525937,0.01813802,0.01132115,0.006546278,0.002537786,0.001508521,0.001705934,0.002330735,0.003537593,0.005885886,0.00908346,0.01037539,0.01103029,0.005494832,0.007839487,0.001924083,0.0008566912,0.0003629054,0.0002867319,0.0002985118,0.0003236812,0.0005145057,0.0008464488,0.001022776,0.0009138159,0.0006489774,0.000438952,0.0002331415,7.365793E-05,4.121631E-05,4.550962E-05,4.815651E-05,7.725012E-05,0.0001075122,0.0001878414,0.0002243604,0.0001846271,0.0001124954,9.699159E-05,5.405236E-05,2.040595E-05,1.333115E-05,1.783673E-05,1.029703E-05,6.914969E-06,8.456297E-06,1.174844E-05,2.085522E-05,1.834066E-05,1.479638E-05,6.055264E-06,4.242926E-06,1.476187E-06,4.837299E-07,3.315883E-07,6.040839E-07,1.40611E-06,1.300591E-06,2.154477E-06,2.861404E-06,2.318041E-06,1.97118E-06,1.086606E-06,6.450497E-07,1.527566E-07,9.733243E-08,9.695896E-08,1.006905E-07,2.092842E-07,2.313191E-07,3.62622E-07
218,2,0.08455959,0.09863168,0.1209227,0.1457988,0.1687174,0.143735,0.1010552,0.06468699,0.03251442,0.0102906,0.004676241,0.004963202,0.005933009,0.008589766,0.01352556,0.02106448,0.02702893,0.02197087,0.0158175,0.009859802,0.005722653,0.002224641,0.001325888,0.001499735,0.002049109,0.003114035,0.00518921,0.0079978,0.009136575,0.009704718,0.004833929,0.006900158,0.001690195,0.0007562354,0.0003204454,0.000253106,0.0002625728,0.0002840233,0.0004516722,0.0007425574,0.0008964018,0.0008022009,0.0005705833,0.0003862779,0.0002052829,6.476539E-05,3.640477E-05,4.012271E-05,4.227481E-05,6.834E-05,9.470126E-05,0.0001654807,0.0001978,0.0001627063,9.893063E-05,8.58164E-05,4.771795E-05,1.794766E-05,1.177158E-05,1.57158E-05,9.098572E-06,6.126098E-06,7.470523E-06,1.033345E-05,1.844975E-05,1.621469E-05,1.305126E-05,5.300678E-06,3.725054E-06,1.319059E-06,4.278191E-07,2.917889E-07,5.358442E-07,1.243295E-06,1.149691E-06,1.904617E-06,2.530259E-06,2.056075E-06,1.757275E-06,9.635951E-07,5.730833E-07,1.353568E-07,8.656128E-08,8.564962E-08,8.918724E-08,1.855897E-07,2.041767E-07
219,2,0.06666431,0.07218428,0.08424366,0.1035766,0.125865,0.1465116,0.1252927,0.08654876,0.05553187,0.02791848,0.008862264,0.00406544,0.00432074,0.005160118,0.007487273,0.01182887,0.0183439,0.02350631,0.01910406,0.01379539,0.008586628,0.005002087,0.001952296,0.001165006,0.001317408,0.001799437,0.00273531,0.004566281,0.007035368,0.008032386,0.00852506,0.004246763,0.006069055,0.001484888,0.0006665669,0.0002825418,0.0002228251,0.000230298,0.0002489517,0.0003958397,0.0006500693,0.0007846548,0.000703285,0.0005005049,0.0003394773,0.0001805769,5.69484E-05,3.211612E-05,3.530542E-05,3.70654E-05,6.031753E-05,8.328028E-05,0.0001454545,0.0001741704,0.0001430896,8.686954E-05,7.590601E-05,4.182824E-05,1.577542E-05,1.037413E-05,1.381526E-05,8.029371E-06,5.415744E-06,6.585411E-06,9.08197E-06,1.629723E-05,1.431076E-05,1.149691E-05,4.680135E-06,3.252763E-06,1.17958E-06,3.777077E-07,2.56284E-07,4.708121E-07,1.111542E-06,1.014727E-06,1.68099E-06,2.235141E-06,1.824074E-06,1.566022E-06,8.551274E-07,5.066187E-07,1.19927E-07,7.694398E-08,7.563871E-08,7.883035E-08,1.635912E-07
220,2,0.05615203,0.05754692,0.06234274,0.0728213,0.0896279,0.109358,0.1277803,0.1069583,0.07414231,0.0476399,0.02399538,0.00763092,0.003529974,0.003761211,0.004485092,0.006523404,0.01034057,0.01597768,0.02043196,0.01660394,0.01203013,0.007472039,0.004371236,0.001710012,0.001022373,0.001155061,0.001578131,0.002400003,0.004011145,0.006175679,0.00704931,0.007476066,0.003728595,0.005326361,0.001301786,0.0005860137,0.0002484415,0.0001956767,0.0002018368,0.0002181775,0.0003469714,0.0005687366,0.0006864761,0.0006167539,0.0004395967,0.0002981697,0.0001587242,5.003545E-05,2.828854E-05,3.100318E-05,3.245467E-05,5.317256E-05,7.313531E-05,0.0001276787,0.0001531774,0.0001257464,7.625126E-05,6.693914E-05,3.668151E-05,1.386134E-05,9.121239E-06,1.212218E-05,7.074689E-06,4.787618E-06,5.800114E-06,7.985061E-06,1.438541E-05,1.262008E-05,1.013508E-05,4.092209E-06,2.83057E-06,1.054647E-06,3.335369E-07,2.253221E-07,4.119975E-07,9.799542E-07,8.958683E-07,1.481728E-06,1.974022E-06,1.617391E-06,1.391731E-06,7.510949E-07,4.491598E-07,1.060138E-07,6.838808E-08,6.681939E-08,6.965217E-08
221,2,0.1002698,0.041393,0.04270887,0.04588254,0.05371455,0.06629424,0.08175465,0.1092026,0.09175333,0.06370867,0.04101893,0.02070566,0.006603132,0.00307435,0.00328188,0.003906054,0.00569747,0.009055639,0.01395855,0.01782377,0.01447951,0.01051197,0.006523611,0.003831102,0.001501488,0.0008994604,0.001015142,0.001387029,0.002110581,0.003528964,0.005435052,0.006197447,0.006575163,0.003280161,0.00468781,0.001144133,0.0005160228,0.0002190388,0.0001723245,0.0001774771,0.0001917496,0.000305129,0.0004993539,0.0006027491,0.0005423519,0.0003872308,0.0002627735,0.000140085,4.41095E-05,2.500911E-05,2.73191E-05,2.851928E-05,4.698973E-05,6.445152E-05,0.0001124811,0.0001351351,0.0001108372,6.715666E-05,5.920251E-05,3.225635E-05,1.221036E-05,8.041805E-06,1.066942E-05,6.253438E-06,4.240644E-06,5.118346E-06,7.044014E-06,1.273745E-05,1.11604E-05,8.954568E-06,3.552522E-06,2.489751E-06,9.452535E-07,2.952667E-07,1.984965E-07,3.632578E-07,8.670991E-07,7.926102E-07,1.31021E-06,1.747344E-06,1.440546E-06,1.239688E-06,6.648164E-07,3.980051E-07,9.388857E-08,6.087836E-08,5.921327E-08
222,2,0.1541502,0.0695721,0.0277302,0.02879438,0.03031713,0.03560712,0.04439685,0.0710936,0.09380005,0.07906786,0.05530226,0.03557657,0.01801068,0.005756765,0.002708076,0.002897246,0.003448096,0.005041019,0.008040484,0.0123602,0.01573894,0.01279,0.009303618,0.005764038,0.003400157,0.001332957,0.0008012971,0.0009037288,0.001235217,0.001880866,0.003152118,0.004849526,0.005515393,0.005857597,0.002921854,0.004174328,0.001018356,0.0004602894,0.0001956255,0.000153954,0.0001585695,0.0001711867,0.0002726733,0.0004454631,0.0005372614,0.0004837255,0.0003458476,0.0002349962,0.0001253717,3.941734E-05,2.242724E-05,2.443728E-05,2.546285E-05,4.203622E-05,5.772287E-05,0.0001005548,0.0001210666,9.913829E-05,5.999643E-05,5.27982E-05,2.878218E-05,1.091971E-05,7.205649E-06,9.552775E-06,5.610119E-06,3.804482E-06,4.585306E-06,6.303432E-06,1.143079E-05,1.001025E-05,8.024903E-06,3.113861E-06,2.204038E-06,8.574066E-07,2.651634E-07,1.775166E-07,3.249192E-07,7.781596E-07,7.120162E-07,1.175631E-06,1.564631E-06,1.298281E-06,1.119152E-06,5.951573E-07,3.575701E-07,8.440077E-08,5.492502E-08
223,2,0.2112935,0.1092051,0.04986033,0.01924765,0.01994106,0.020646,0.02435163,0.03875752,0.06212991,0.08118335,0.06863167,0.04815613,0.03097661,0.015751,0.005044169,0.002394204,0.002563754,0.003049988,0.004467425,0.007154003,0.01096296,0.01392231,0.0113176,0.008245374,0.005104253,0.003025115,0.001186749,0.0007155981,0.0008069376,0.001102748,0.001679759,0.002822937,0.004336812,0.004922046,0.005232635,0.002607385,0.00372631,0.0009092411,0.0004117063,0.0001752007,0.0001379422,0.0001418305,0.000153042,0.0002439752,0.0003978586,0.0004794431,0.0004320441,0.0003093882,0.0002104234,0.0001122979,3.528618E-05,2.014615E-05,2.190281E-05,2.275339E-05,3.767731E-05,5.178387E-05,9.013194E-05,0.0001086648,8.881406E-05,5.368828E-05,4.716467E-05,2.571949E-05,9.795238E-06,6.471282E-06,8.566585E-06,5.040542E-06,3.418063E-06,4.110324E-06,5.64561E-06,1.027505E-05,8.995599E-06,7.197357E-06,2.730279E-06,1.958604E-06,7.79263E-07,2.384699E-07,1.589215E-07,2.914079E-07,6.993425E-07,6.409335E-07,1.057291E-06,1.401446E-06,1.170985E-06,1.012437E-06,5.348672E-07,3.216462E-07,7.605899E-08
224,2,0.2578125,0.1588718,0.08285112,0.03818073,0.01438439,0.01475202,0.01519205,0.02117553,0.03402044,0.05445475,0.07060179,0.05981028,0.04208573,0.02706731,0.01381208,0.004433588,0.00212147,0.002271894,0.002702031,0.003964405,0.006371968,0.009737646,0.01234033,0.01002872,0.007317743,0.004525009,0.002693611,0.001058099,0.0006395982,0.0007214354,0.000985467,0.001501583,0.002530509,0.003882501,0.004397054,0.004680721,0.002329004,0.00333003,0.0008122175,0.0003686323,0.0001571148,0.0001237621,0.000126988,0.0001368339,0.0002183901,0.0003557239,0.0004279974,0.0003861211,0.0002769688,0.0001879679,0.0001006256,3.158718E-05,1.812192E-05,1.963427E-05,2.034312E-05,3.381556E-05,4.646718E-05,8.080395E-05,9.758952E-05,7.962946E-05,4.807852E-05,4.211498E-05,2.305037E-05,8.791832E-06,5.806763E-06,7.685619E-06,4.53317E-06,3.073557E-06,3.690566E-06,5.059888E-06,9.255064E-06,8.091964E-06,6.463019E-06,2.415257E-06,1.747958E-06,7.090343E-07,2.151361E-07,1.424657E-07,2.61722E-07,6.289633E-07,5.778184E-07,9.517633E-07,1.258126E-06,1.056443E-06,9.162099E-07,4.814521E-07,2.893932E-07
