"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average biomass by region"
"Region 2 area km2",142031.143684927
"Number of cells",414

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
354,0.01328429,0.0127006,0.00226908,0.05857082,0.1113771,0.1372875,0.01576376,2.627468E-06,0.002073723,0.001464919,0.2919886,0.0142093,0.1092525,1.164952E-07,0.004453515,0.01832661,0.1257802,0.01469165,0.09543074,2.590401E-06,0.0002475973,0.0005185062,0.001058278,0.001480027,0.01617445,2.556077E-07,0.0001096152,0.0007146458,0.003012441,0.01293709,0.06386793,0.02779234,0.02622836,0.01536038,0.001166825,0.01048592,0.02249818,0.009789483,0.0822272,0.0005730296,0.04474693,0.07351934,0.03991822,0.00275457,0.03297792,0.7112296,1.550511,1.732981,0.5913355,0.5723631,1.256434,0.5573699,0.1365631,4.525493,24.1502,1.375676,0.1365853,0.9980107,4.568879,0.2652919,1.485096,1.809774,4.200115,0.7038674,2.51234,28.89501,22.16517,19.7449,5.350009,16.08256,6.090897,10.5912,9.794842,0.5203292,1.516071,7.205537,0.3774391,0.4236299,25.84286,14.55554,0.02503195,102.055,346.9519
355,0.01307467,0.0125504,0.002264489,0.05682048,0.1110843,0.1357237,0.01542638,2.164234E-06,0.001875934,0.00131723,0.2784145,0.01342337,0.1087984,0,0.003687446,0.01533581,0.1231181,0.01361875,0.0897098,2.000811E-06,0.0002450178,0.000577631,0.0009602196,0.001405404,0.01596169,1.561553E-06,9.845289E-05,0.0007075428,0.002795911,0.01255002,0.0617046,0.02782064,0.02623922,0.01510054,0.00115032,0.01039365,0.02249377,0.00980758,0.08196365,0.000660043,0.05310597,0.07138313,0.03969615,0.002558612,0.03132496,0.6654774,1.50079,1.651109,0.5669901,0.5161502,1.229047,0.5448501,0.1367142,4.402839,23.00319,1.318579,0.1372053,0.9807671,4.544659,0.2609589,1.452107,1.790743,4.202951,0.6777013,2.385389,27.7922,21.68524,18.91115,5.197399,15.77726,5.926957,10.54649,9.572178,0.5043649,1.536935,7.256558,0.3781246,0.4141996,25.41028,14.41308,0.02501115,104.3226,348.6819
356,0.01303267,0.01254038,0.002259447,0.05657377,0.1111502,0.1359919,0.01539313,3.362503E-06,0.002022078,0.001320264,0.280925,0.01330702,0.1094999,5.0101E-07,0.003903291,0.01564954,0.1228746,0.01296523,0.08742122,1.425472E-06,0.000253052,0.0005535705,0.0009667118,0.001450754,0.01597503,1.901269E-06,0.0001062971,0.0007145362,0.002898253,0.01240095,0.06389757,0.0279494,0.02625726,0.0150744,0.001159886,0.01040159,0.02250484,0.009836771,0.08197165,0.0007283636,0.06072999,0.07115506,0.03991118,0.002560586,0.03116519,0.6629328,1.49634,1.63621,0.5576325,0.4975302,1.225044,0.5455111,0.1373067,4.380705,22.91366,1.299413,0.1386072,0.9704272,4.526967,0.2594494,1.445493,1.802144,4.214709,0.6667649,2.368231,27.6265,21.67822,18.68032,5.220568,15.83323,5.900615,10.72295,9.613155,0.5103965,1.585328,7.555173,0.3825597,0.4113843,25.36824,14.23714,0.02455548,105.9584,350.0319
357,0.01302569,0.0125598,0.002254181,0.05660441,0.1112909,0.1365662,0.01540328,1.775042E-06,0.002760139,0.001335255,0.2825393,0.01333601,0.1112006,6.127188E-08,0.00401636,0.01568472,0.1230835,0.01242592,0.08579165,1.867062E-06,0.0002379136,0.0006441336,0.0009860849,0.001383445,0.01603845,1.331454E-06,0.0001067064,0.0008149148,0.002762051,0.01235414,0.06578743,0.02809225,0.02627954,0.01510598,0.001173461,0.0104278,0.02252155,0.009864164,0.0820664,0.000938719,0.06752889,0.07134996,0.04005862,0.002674071,0.03130601,0.6691528,1.500035,1.635372,0.5532148,0.4858404,1.224215,0.5490721,0.1380211,4.377512,23.14048,1.287019,0.1404616,0.9523963,4.527159,0.2565987,1.441535,1.81516,4.229293,0.6503284,2.37245,27.48083,21.73982,18.51368,5.24498,15.99002,5.912979,10.93312,9.730027,0.5207402,1.609,7.970265,0.3873692,0.4171871,23.29274,12.74933,0.02386133,107.1575,349.718
358,0.01303797,0.01259064,0.00224903,0.05667491,0.1114721,0.1370969,0.01544165,3.43835E-06,0.002240557,0.001317379,0.2828533,0.01341122,0.1131736,1.510091E-07,0.00415556,0.01570245,0.1234089,0.01205269,0.08429835,3.244642E-06,0.0002767953,0.0006246848,0.000974909,0.001359926,0.01612341,1.647459E-06,0.0001088349,0.0008094974,0.002820599,0.01297288,0.06680262,0.02823066,0.0263065,0.01514787,0.001185909,0.0104573,0.02254158,0.009882854,0.08218803,0.001162738,0.07022154,0.07165904,0.04012639,0.002820766,0.03150005,0.6752885,1.504854,1.637592,0.5518429,0.4764757,1.222534,0.553383,0.1389083,4.378076,23.32582,1.277942,0.1420682,0.9418029,4.493974,0.2546488,1.438516,1.82689,4.245236,0.6386119,2.371904,27.09871,21.74909,18.61741,5.298927,16.10175,5.976069,10.7459,9.728905,0.5263551,1.571407,8.382797,0.3896001,0.4347925,21.88535,11.90353,0.02379236,105.5246,341.9839
359,0.01305705,0.01262471,0.002244143,0.05679935,0.111683,0.1375138,0.01551609,3.085575E-06,0.002052629,0.00132979,0.2828028,0.0135043,0.1147058,3.648628E-07,0.004264717,0.0156536,0.1237125,0.01218917,0.08456055,2.414179E-06,0.0002522428,0.0006154506,0.001026988,0.001358082,0.01615088,1.708946E-06,0.0001018473,0.000804396,0.0028923,0.0128871,0.06934793,0.02836754,0.0263396,0.01518087,0.001197324,0.01048527,0.02256465,0.009884954,0.08231724,0.00095282,0.06196605,0.07189217,0.04015002,0.002973777,0.03170893,0.6816185,1.509624,1.641817,0.5564535,0.4770946,1.222617,0.55793,0.1399664,4.380808,23.34808,1.27518,0.1428684,0.9477162,4.402614,0.2549319,1.439695,1.83962,4.261781,0.6411207,2.362631,26.93522,21.73783,19.15215,5.412311,16.12446,6.08838,10.3626,9.652033,0.5227884,1.501002,8.550023,0.3879313,0.4561611,24.25867,13.63452,0.02389595,102.687,329.698
360,0.01307872,0.01265816,0.002238973,0.05700409,0.1119207,0.137848,0.01564008,4.857608E-06,0.002157562,0.001284055,0.2839375,0.01360509,0.115369,4.193668E-07,0.004309725,0.01571896,0.1240308,0.01258555,0.08650846,2.500787E-06,0.0002390812,0.000625664,0.001015569,0.001309238,0.01625588,1.44629E-06,8.523714E-05,0.000839606,0.00294551,0.01287059,0.07091152,0.02850093,0.02637815,0.01520649,0.001208404,0.01051308,0.02258999,0.009879366,0.08244761,0.0006390334,0.05420439,0.07206807,0.0401358,0.003097766,0.03194681,0.6892199,1.515693,1.647797,0.5656783,0.4831827,1.225274,0.5625181,0.1409395,4.385977,23.28142,1.281124,0.1430031,0.9599254,4.309083,0.2555977,1.443426,1.84971,4.277468,0.6506294,2.350792,27.47843,21.79926,19.84636,5.517524,16.13046,6.215942,10.67312,9.862072,0.5243457,1.44446,8.306422,0.3867119,0.4596673,24.23015,13.35345,0.02378369,104.0668,327.2521
361,0.01310202,0.01268976,0.002233367,0.05728009,0.1121937,0.1380671,0.01578149,2.08418E-06,0.001965622,0.00124378,0.2830641,0.01372721,0.1156138,3.423001E-07,0.004392009,0.01578591,0.124489,0.0130931,0.08947367,1.143865E-06,0.0002365253,0.0006111592,0.001019784,0.00132209,0.01630202,1.946884E-06,7.589848E-05,0.0008326631,0.002989923,0.01326277,0.07228364,0.02865297,0.0264163,0.01522828,0.00122309,0.01054292,0.02261773,0.009865162,0.08257286,0.0003971754,0.04720919,0.07227764,0.04009589,0.003191769,0.03223934,0.6983892,1.524184,1.655964,0.5763642,0.4927494,1.229936,0.5674518,0.1417259,4.395145,23.18431,1.299369,0.142635,0.9759341,4.224897,0.2571128,1.44866,1.859554,4.292355,0.6628244,2.33688,27.97606,21.86971,20.39512,5.555826,16.06755,6.311879,10.90496,10.06684,0.527504,1.409614,7.808447,0.3857368,0.4572743,25.55076,14.35197,0.02387056,104.6363,329.522
362,0.01312648,0.01271917,0.002227376,0.0576065,0.112491,0.1381017,0.01594361,3.007123E-06,0.002259704,0.001251321,0.2827624,0.01385756,0.1156204,1.39938E-07,0.004586337,0.01572545,0.1250857,0.01362132,0.09315997,1.656979E-06,0.0002198063,0.0006671596,0.001031828,0.001358029,0.01637418,5.628469E-07,7.283025E-05,0.000802418,0.002931593,0.0129659,0.0744579,0.02880775,0.02645318,0.01524443,0.001238634,0.01057514,0.02264537,0.009840952,0.08269436,0.0002386936,0.04085217,0.07251585,0.04005172,0.003275708,0.03257705,0.7090244,1.53507,1.665882,0.5870876,0.5041509,1.23658,0.5724223,0.1422779,4.407966,23.0627,1.326564,0.1417421,0.9965305,4.175344,0.2597975,1.454411,1.869979,4.305935,0.6772864,2.322889,28.45792,21.99277,20.8318,5.580523,16.02523,6.348636,11.30823,10.30939,0.5354605,1.414304,7.319591,0.3864465,0.4468074,25.35193,14.10899,0.02350732,106.146,338.4918
363,0.0131522,0.01274692,0.002221133,0.05798003,0.1128056,0.1381738,0.01613342,2.912398E-06,0.00205675,0.001255329,0.282962,0.01399102,0.1150131,0,0.004747468,0.01572862,0.1258126,0.01415823,0.09672763,1.061755E-06,0.0001934202,0.0006977287,0.001025413,0.001389146,0.01641493,9.026789E-07,8.710608E-05,0.0008226065,0.002918166,0.01274441,0.07666432,0.02896068,0.0264878,0.01525886,0.001255121,0.01060963,0.02267198,0.009819835,0.08281252,0.0002018754,0.03614784,0.07280769,0.0399873,0.003311767,0.03294751,0.720708,1.547794,1.676929,0.5972722,0.5162826,1.24409,0.5773869,0.1426771,4.423976,22.95201,1.355147,0.1404551,1.017514,4.144667,0.2639348,1.460086,1.880607,4.319518,0.6903291,2.30983,28.66973,22.11703,21.00358,5.56975,16.00554,6.330589,11.45924,10.41123,0.5410616,1.432369,7.064692,0.3879652,0.427211,23.21661,12.70453,0.02275462,106.3458,347.4775
364,0.01317889,0.0127735,0.00221471,0.05838632,0.1131331,0.1385654,0.01630566,3.940966E-06,0.002050507,0.00128696,0.2819223,0.01412516,0.1141944,9.39582E-08,0.004908005,0.01575112,0.1265911,0.01446687,0.09855978,1.748926E-06,0.0001961338,0.0006769335,0.0009547706,0.001508576,0.01644168,1.051111E-06,9.402313E-05,0.0008452247,0.002739194,0.01293154,0.07854855,0.02911092,0.02652065,0.01527962,0.001272843,0.01064589,0.02269765,0.009812545,0.08292776,0.0003139404,0.03609998,0.07320686,0.04001831,0.00330897,0.03332953,0.732551,1.561214,1.688046,0.605459,0.5257826,1.250279,0.582317,0.1429775,4.441591,22.91339,1.377105,0.1388795,1.031833,4.108378,0.2683972,1.464099,1.888877,4.333879,0.6969043,2.298232,28.34513,22.15755,20.75856,5.486356,15.94627,6.286188,11.00988,10.21367,0.5351945,1.421274,7.050676,0.3886911,0.4046751,21.47683,11.77517,0.02176976,103.3296,347.9573
365,0.01320644,0.01279878,0.002207996,0.05873875,0.1134688,0.1392388,0.01643995,3.465963E-06,0.002324908,0.001257467,0.2814952,0.01425812,0.1145598,0,0.005072724,0.01591486,0.1273047,0.01443718,0.09871911,7.174569E-07,0.0001675213,0.0007368611,0.0009685487,0.001603713,0.01644612,1.710154E-06,9.916268E-05,0.000937027,0.00265511,0.01248981,0.08083765,0.02925816,0.02655332,0.01531349,0.001290992,0.0106825,0.02272287,0.00981857,0.08303966,0.0005136699,0.04369165,0.07366434,0.04006917,0.003320721,0.03369405,0.7437934,1.573663,1.697723,0.6096869,0.5272989,1.253579,0.5870884,0.1431462,4.458302,22.99981,1.385983,0.1370582,1.032862,4.059135,0.2707581,1.463052,1.890412,4.347398,0.6936772,2.287451,27.70344,22.09317,20.10265,5.334417,15.82606,6.237964,10.30236,9.829771,0.5183206,1.360232,7.145174,0.3882848,0.3918754,20.64312,11.35779,0.0215783,99.04855,340.258
366,0.01323502,0.01282276,0.002200936,0.05903565,0.1138099,0.1400369,0.01653065,2.010579E-06,0.001606417,0.001266737,0.2813857,0.01438624,0.1161913,1.980352E-14,0.005282918,0.01579723,0.1278619,0.01410617,0.09822282,1.543263E-06,0.0002067872,0.0008196989,0.0008626471,0.001569114,0.01655624,1.344029E-06,9.633743E-05,0.0009701073,0.002867635,0.01297761,0.08162895,0.02940174,0.02658729,0.01535949,0.001308871,0.01071675,0.022748,0.009841545,0.08314689,0.0007057067,0.05705454,0.07409538,0.04009591,0.003347539,0.03401128,0.7534828,1.583343,1.704681,0.6095524,0.5192782,1.253599,0.5915216,0.1431015,4.471895,23.25554,1.379735,0.135138,1.015943,3.988571,0.2694742,1.455361,1.880488,4.357088,0.6772593,2.276194,27.06374,21.92792,19.08911,5.121668,15.65361,6.193917,9.655779,9.394206,0.4966308,1.279252,7.205057,0.3868575,0.3836081,20.5901,11.34594,0.02165812,95.26795,328.5588
367,0.01326415,0.01284515,0.002193545,0.05931942,0.1141534,0.140863,0.01658749,2.459816E-06,0.001933671,0.001262787,0.2798887,0.014509,0.1177693,1.128159E-07,0.00549775,0.01585474,0.1282162,0.01364418,0.09735181,1.34677E-06,0.0001921274,0.0007711155,0.0009600033,0.001564199,0.01661091,1.354619E-06,0.0001044379,0.0009046719,0.002751842,0.01307006,0.08356581,0.02954033,0.02662261,0.01540529,0.001325699,0.01074521,0.02277277,0.009876603,0.0832467,0.0007621862,0.06429613,0.07447445,0.04019967,0.003375814,0.03426275,0.7610841,1.588896,1.708689,0.6045875,0.5093528,1.251532,0.5954517,0.1426907,4.482982,23.519,1.361793,0.1331873,0.9956898,3.909547,0.2655693,1.443411,1.863773,4.359623,0.6590391,2.262743,26.62645,21.71927,18.24309,4.975934,15.4501,6.156878,9.276445,9.046184,0.4768658,1.210517,7.167328,0.3848654,0.3847568,23.86892,13.63567,0.02192391,92.76077,317.4179
368,0.01329369,0.01286568,0.002185647,0.05952268,0.1144907,0.1416015,0.01661668,3.303985E-06,0.002323029,0.001235357,0.2798007,0.01462622,0.119698,4.079521E-08,0.005725445,0.01584925,0.1284385,0.01314171,0.09621424,8.20012E-07,0.0002123783,0.0008083291,0.0009215931,0.001600055,0.01667099,1.330437E-06,0.0001122933,0.0009425022,0.002847321,0.01238016,0.08604807,0.02967351,0.02665743,0.01545469,0.001341285,0.0107676,0.02279623,0.009914601,0.08333736,0.0008895041,0.06994729,0.07481609,0.04028049,0.003435801,0.0344548,0.7670565,1.590664,1.71024,0.5989299,0.497676,1.249297,0.5987945,0.1418214,4.490037,23.82106,1.336791,0.1315085,0.970425,3.882502,0.2589561,1.427247,1.839907,4.353795,0.6379882,2.251374,26.69926,21.59863,17.642,4.900647,15.35206,6.121874,9.848041,9.137742,0.475404,1.176697,7.033056,0.3859371,0.3902869,23.73747,13.2116,0.02236989,95.69307,318.8458
369,0.01332375,0.0128834,0.002177523,0.05963519,0.1148119,0.1422072,0.01662505,3.163167E-06,0.002411065,0.001252365,0.2791358,0.01473581,0.1217399,6.929609E-08,0.005906947,0.0161578,0.128677,0.01265793,0.09495853,1.663698E-06,0.0002105105,0.0007240284,0.001047766,0.001590833,0.01667749,3.057524E-06,0.000104374,0.0009741253,0.002881529,0.01236081,0.08846579,0.02979952,0.02668964,0.01550694,0.001355355,0.01078117,0.02281775,0.009950584,0.08341888,0.001129848,0.07442655,0.07514126,0.04023704,0.003552247,0.03459119,0.7714413,1.588715,1.709509,0.5938411,0.4852517,1.246239,0.601535,0.1406768,4.492122,24.1593,1.310772,0.1302922,0.9439013,3.872537,0.2517286,1.408408,1.812918,4.343175,0.6152191,2.240823,26.60786,21.49572,17.19136,4.855511,15.30127,6.090574,10.25889,9.277386,0.4827618,1.164856,6.93963,0.387751,0.4030607,23.76946,13.27686,0.0236041,97.47297,322.9319
370,0.01333919,0.01261498,0.002169856,0.05873937,0.1140014,0.1407594,0.01646156,2.375351E-06,0.002458064,0.001168683,0.2722679,0.01455286,0.1216054,1.440064E-07,0.006125935,0.01615236,0.1263333,0.01206353,0.09163254,2.218024E-06,0.000200288,0.0006731175,0.001009753,0.001483571,0.0167156,9.618626E-07,8.904414E-05,0.0009150621,0.002765986,0.01167716,0.08829071,0.02968149,0.02671124,0.01535308,0.001325621,0.01042766,0.02282177,0.009968451,0.08287689,0.001306201,0.07270238,0.07382166,0.03973551,0.003567357,0.03376418,0.7557474,1.540062,1.677819,0.5796812,0.4239259,1.221507,0.5860504,0.1393029,4.422428,23.75492,1.259505,0.1269693,0.9206991,3.856556,0.2442201,1.376151,1.752611,4.306553,0.5866169,2.163142,25.97083,21.03745,16.92551,4.869934,15.02992,6.025496,10.3951,9.350804,0.4873777,1.1331,6.807457,0.3836293,0.4243275,24.28848,13.71098,0.02491563,98.49688,327.4059
371,0.01335709,0.01257595,0.002161675,0.05874659,0.114046,0.1407687,0.01640964,3.427683E-06,0.002992839,0.001171047,0.2745072,0.01458735,0.123395,2.093379E-07,0.006294599,0.01651647,0.1259861,0.01186441,0.09014165,1.217337E-06,0.0002137045,0.0006842336,0.001033657,0.001603832,0.01675593,9.669719E-07,0.0001009719,0.0008615277,0.002940245,0.01232372,0.08883835,0.02973373,0.02673587,0.01535898,0.001326682,0.01039003,0.02283384,0.009980509,0.08270535,0.001322531,0.06920137,0.07373418,0.03945292,0.003602571,0.03370051,0.7540971,1.523948,1.669439,0.5769144,0.4091662,1.21487,0.5862253,0.1381563,4.401576,23.77221,1.237804,0.1257859,0.9091412,3.81441,0.240389,1.357724,1.728579,4.291332,0.5761918,2.145687,26.34249,20.95594,17.12694,4.99925,15.04677,6.027833,10.66468,9.556463,0.5012919,1.137801,6.825855,0.3833013,0.4454298,24.01416,13.28281,0.02651219,99.56921,334.0121
372,0.01337163,0.01239682,0.002153268,0.05823592,0.1136031,0.1400477,0.01632453,2.818441E-06,0.003009819,0.001123606,0.2677194,0.01448661,0.1219817,2.57769E-07,0.006430265,0.01659193,0.1250222,0.01182351,0.0892882,1.976307E-06,0.0001911249,0.0006895086,0.001040872,0.0015091,0.01673122,9.492996E-07,9.295702E-05,0.0007433231,0.002862055,0.01123903,0.08960052,0.02970607,0.02675459,0.01524545,0.001267018,0.009748964,0.02283792,0.009980478,0.08217515,0.0009638167,0.06156404,0.07239815,0.03905956,0.003551878,0.03315329,0.74073,1.488609,1.645817,0.5620113,0.3732587,1.20081,0.5748708,0.137118,4.356645,23.67876,1.20047,0.1122624,0.9012525,3.75123,0.2377104,1.340784,1.700911,4.267536,0.5588062,2.107474,26.65888,20.71445,17.46794,5.144549,14.98963,6.037913,10.68493,9.672055,0.5080739,1.111649,6.847387,0.3820198,0.4628181,24.49749,13.77105,0.02816764,99.66672,337.9596
373,0.0133812,0.01233208,0.002144275,0.05796041,0.1134646,0.1393877,0.01626859,1.86074E-06,0.00356789,0.001113517,0.2661473,0.0143361,0.120933,2.793703E-07,0.006378534,0.01641933,0.124602,0.01199694,0.08964061,2.522151E-06,0.000132787,0.0006016824,0.0009309457,0.001473974,0.01660379,9.784902E-07,9.051428E-05,0.0006422603,0.002699811,0.01057664,0.09016163,0.02968251,0.02676257,0.01516773,0.001217332,0.009487536,0.02284413,0.009970056,0.08191571,0.0005837812,0.05343464,0.07164264,0.03877753,0.003475884,0.03270922,0.7302545,1.466463,1.626566,0.5574513,0.3680442,1.191948,0.5696523,0.1361328,4.320817,23.38231,1.187576,0.1095291,0.9074533,3.697101,0.2374225,1.327676,1.677957,4.252673,0.5600886,2.083787,27.09144,20.59548,18.03947,5.305858,15.01045,6.067414,10.87275,9.862172,0.5148897,1.116915,6.959492,0.3800309,0.4811172,25.88018,14.66137,0.02934553,100.5875,342.0576
374,0.01339786,0.01231767,0.002134893,0.05796047,0.1134217,0.1390142,0.01631166,1.6096E-06,0.003370189,0.00108503,0.2664905,0.01431424,0.1200501,1.741638E-07,0.006439707,0.01631851,0.1247212,0.01235458,0.0915755,2.222421E-06,0.0001265857,0.0007096722,0.001000004,0.001411501,0.01653464,1.53085E-06,9.239869E-05,0.000745224,0.002630229,0.01048571,0.08929934,0.02968063,0.02676545,0.01513498,0.001186805,0.009384471,0.02284989,0.009948024,0.08178147,0.0003161563,0.04598715,0.07147127,0.03859592,0.003472514,0.03266647,0.7266936,1.458477,1.621083,0.5604089,0.3740508,1.191768,0.5685552,0.1353531,4.309901,23.2024,1.199422,0.1098765,0.9239405,3.671341,0.2395433,1.326852,1.677741,4.247588,0.5714099,2.08583,27.79555,20.70976,18.87627,5.495525,15.21153,6.165236,11.45442,10.27069,0.531145,1.157518,7.235755,0.3805972,0.5106171,27.60492,15.61793,0.02986303,103.4478,348.4168
375,0.01341823,0.01230574,0.002125319,0.05799294,0.1134056,0.1387282,0.01636366,1.49705E-06,0.001911641,0.001041608,0.2640048,0.01426232,0.1186776,3.032428E-08,0.006345273,0.01651236,0.1250351,0.01277411,0.0937347,1.211684E-06,0.0001410161,0.0006835352,0.0009771752,0.001412645,0.01649458,7.28253E-07,7.590494E-05,0.0007203384,0.002503127,0.01066879,0.08958446,0.02967608,0.02676429,0.01510816,0.001161953,0.009303444,0.02285367,0.009926106,0.0816775,0.0001957976,0.03995815,0.07147224,0.03849117,0.003401782,0.0326175,0.724458,1.453962,1.615308,0.563116,0.3824757,1.195333,0.5672759,0.1348278,4.306661,23.03527,1.222482,0.1112699,0.9443676,3.681099,0.2435741,1.332724,1.686008,4.248132,0.5849456,2.098006,28.67433,20.95046,19.78321,5.668712,15.54856,6.321818,12.24917,10.82702,0.5533127,1.256951,7.623246,0.3840103,0.5266246,26.56829,14.67377,0.0288985,108.3161,358.1309
376,0.01344166,0.01229727,0.002115898,0.05812109,0.113398,0.1386838,0.01640224,2.140486E-06,0.001464638,0.001033617,0.2628984,0.01422971,0.1172149,1.870236E-07,0.006276188,0.01662402,0.1255424,0.01317593,0.09531748,5.995828E-07,0.0001533193,0.000677263,0.0009317347,0.001384308,0.01647918,5.52429E-07,7.821295E-05,0.0007591929,0.002582953,0.01030187,0.09014597,0.02967522,0.02676152,0.01509133,0.00114294,0.009237941,0.02285631,0.00991041,0.08158164,0.0001995824,0.03560666,0.07163876,0.03853457,0.003314621,0.03265776,0.7240785,1.454312,1.614088,0.5661698,0.3930511,1.201164,0.5663964,0.1347152,4.309239,22.92477,1.260059,0.1137705,0.9658989,3.702713,0.2500997,1.343744,1.700752,4.256312,0.5970808,2.115927,29.22728,21.21753,20.51785,5.765625,15.89262,6.453262,12.50151,11.11529,0.57076,1.49905,7.750219,0.3881325,0.5367008,26.10324,14.51659,0.02810434,110.6193,363.6501
377,0.01346801,0.01229311,0.002106783,0.05831773,0.113396,0.1390132,0.0164108,2.924415E-05,0.001373367,0.001026452,0.2613829,0.01422422,0.1156141,3.127095E-10,0.006077955,0.01681529,0.1260872,0.01322577,0.09471971,5.565488E-07,0.0001709926,0.0005899032,0.001011887,0.001331945,0.01647208,1.135834E-06,7.525133E-05,0.0007050438,0.002789313,0.009967731,0.08979372,0.02967812,0.02676021,0.01508097,0.00112913,0.009188405,0.02285949,0.009913882,0.08149319,0.0003876191,0.03712352,0.07201549,0.03880211,0.003189105,0.03279374,0.7251997,1.459259,1.617232,0.5650594,0.4012573,1.207838,0.5660247,0.1350562,4.318706,22.84628,1.309698,0.1177115,0.9874315,3.727679,0.2585435,1.359753,1.723316,4.272658,0.6075937,2.138875,29.62224,21.49537,21.06013,5.800529,16.21314,6.460313,12.30989,11.02446,0.5798964,2.436774,7.597604,0.3935566,0.5384762,24.04057,13.05777,0.02741833,111.6061,365.5728
378,0.01349696,0.01229297,0.002098018,0.05852102,0.1134057,0.139725,0.01639892,2.384101E-06,0.001502684,0.001044192,0.2596699,0.01424035,0.1153758,2.042113E-07,0.005913833,0.01706312,0.12664,0.01294516,0.09318551,5.888742E-07,0.0001847805,0.0005727708,0.001085615,0.001264234,0.01645572,2.495968E-06,6.558677E-05,0.0006651828,0.002679112,0.00984458,0.08992036,0.02968614,0.02676341,0.01508248,0.001119722,0.009153994,0.02286462,0.009935209,0.081416,0.0005240662,0.04332785,0.0724887,0.03919731,0.003073332,0.03300557,0.7278334,1.468021,1.623492,0.5607796,0.4053756,1.213705,0.5660489,0.1357925,4.332955,22.86537,1.360607,0.1232371,1.002257,3.705801,0.2671553,1.376031,1.759662,4.296081,0.6122763,2.165547,29.85504,21.67305,21.09824,5.703804,16.40838,6.324552,11.29193,10.47883,0.5693635,3.729625,7.594311,0.3976694,0.523618,20.98061,11.22042,0.02621715,109.3621,359.5411
379,0.01352827,0.01229545,0.002089474,0.05878215,0.113436,0.1406331,0.01635321,1.835409E-06,0.001398439,0.001065783,0.2582961,0.01427164,0.1160243,2.784644E-14,0.005780695,0.01728383,0.1270799,0.01248616,0.09136915,1.748127E-06,0.000206573,0.0005195642,0.00108364,0.001270418,0.01640612,1.41385E-06,6.891151E-05,0.0007440202,0.002685947,0.009337003,0.09070577,0.02970008,0.02677272,0.01509253,0.001113249,0.00913147,0.02287241,0.009973865,0.08135222,0.0005709542,0.04680656,0.07297581,0.0396843,0.002959487,0.03326087,0.7311237,1.479154,1.631423,0.5533839,0.4082299,1.217718,0.5661982,0.1366554,4.349425,22.96765,1.400576,0.1299155,1.00864,3.661237,0.2728922,1.3899,1.815583,4.321762,0.6119627,2.190554,29.4063,21.69297,20.68881,5.515137,16.38852,6.172085,9.857304,9.634179,0.5367943,4.266763,7.756789,0.3988588,0.5091045,23.43486,13.25819,0.02509974,103.8603,342.9528
