"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,112
Timestep, Region,"king mackerel juv"_0,"king mackerel juv"_1,"king mackerel juv"_2,"king mackerel juv"_3,"king mackerel juv"_4,"king mackerel juv"_5,"king mackerel juv"_6,"king mackerel juv"_7,"king mackerel juv"_8,"king mackerel juv"_9,"king mackerel juv"_10,"king mackerel juv"_11,"king mackerel adult"_12,"king mackerel adult"_13,"king mackerel adult"_14,"king mackerel adult"_15,"king mackerel adult"_16,"king mackerel adult"_17,"king mackerel adult"_18,"king mackerel adult"_19,"king mackerel adult"_20,"king mackerel adult"_21,"king mackerel adult"_22,"king mackerel adult"_23,"king mackerel adult"_24,"king mackerel adult"_25,"king mackerel adult"_26,"king mackerel adult"_27,"king mackerel adult"_28,"king mackerel adult"_29,"king mackerel adult"_30,"king mackerel adult"_31,"king mackerel adult"_32,"king mackerel adult"_33,"king mackerel adult"_34,"king mackerel adult"_35,"king mackerel adult"_36,"king mackerel adult"_37,"king mackerel adult"_38,"king mackerel adult"_39,"king mackerel adult"_40,"king mackerel adult"_41,"king mackerel adult"_42,"king mackerel adult"_43,"king mackerel adult"_44,"king mackerel adult"_45,"king mackerel adult"_46,"king mackerel adult"_47,"king mackerel adult"_48,"king mackerel adult"_49,"king mackerel adult"_50,"king mackerel adult"_51,"king mackerel adult"_52,"king mackerel adult"_53,"king mackerel adult"_54,"king mackerel adult"_55,"king mackerel adult"_56,"king mackerel adult"_57,"king mackerel adult"_58,"king mackerel adult"_59,"king mackerel adult"_60,"king mackerel adult"_61,"king mackerel adult"_62,"king mackerel adult"_63,"king mackerel adult"_64,"king mackerel adult"_65,"king mackerel adult"_66,"king mackerel adult"_67,"king mackerel adult"_68,"king mackerel adult"_69,"king mackerel adult"_70,"king mackerel adult"_71,"king mackerel adult"_72,"king mackerel adult"_73,"king mackerel adult"_74,"king mackerel adult"_75,"king mackerel adult"_76,"king mackerel adult"_77,"king mackerel adult"_78,"king mackerel adult"_79,"king mackerel adult"_80,"king mackerel adult"_81,"king mackerel adult"_82,"king mackerel adult"_83,"king mackerel adult"_84,"king mackerel adult"_85,"king mackerel adult"_86,"king mackerel adult"_87,"king mackerel adult"_88,"king mackerel adult"_89,"king mackerel adult"_90,"king mackerel adult"_91,"king mackerel adult"_92,"king mackerel adult"_93,"king mackerel adult"_94,"king mackerel adult"_95,"king mackerel adult"_96,"king mackerel adult"_97,"king mackerel adult"_98,"king mackerel adult"_99,"king mackerel adult"_100,"king mackerel adult"_101,"king mackerel adult"_102,"king mackerel adult"_103,"king mackerel adult"_104,"king mackerel adult"_105,"king mackerel adult"_106,"king mackerel adult"_107,"king mackerel adult"_108,"king mackerel adult"_109,"king mackerel adult"_110,"king mackerel adult"_111,"king mackerel adult"_112
104,2,0,0.0002505402,0.0004283968,0.0008064772,0.0001792041,0.0001663435,0.000303822,0.0002739965,0.0002278151,0.0003587715,0.000146971,0.0004909608,0,8.568202E-05,8.648175E-05,3.995342E-05,3.491247E-05,0,2.815407E-05,6.917039E-05,8.183302E-05,9.748706E-05,5.969959E-05,2.76859E-05,6.443673E-05,1.496151E-05,2.743967E-05,4.495354E-05,0,3.00612E-05,0.00010066,0,3.186519E-05,7.774884E-05,0,9.234592E-06,2.321306E-05,7.200064E-05,5.373008E-05,1.393032E-05,1.6426E-06,2.849965E-05,4.526869E-05,6.956337E-06,7.887284E-06,1.01278E-05,1.48706E-05,1.288109E-09,2.318856E-05,2.754822E-05,1.042502E-05,1.383299E-05,4.459831E-06,4.541893E-06,8.895933E-06,1.947867E-05,2.282415E-06,4.446156E-06,3.580591E-06,2.746907E-06,6.671938E-06,9.153855E-06,1.154304E-05,1.182849E-05,1.97554E-05,4.281417E-06,1.55018E-06,7.528703E-06,7.435719E-06,1.019209E-06,1.025715E-06,4.581054E-06,0,1.8742E-09,0,6.020281E-06,7.014125E-06,9.944815E-07,4.939678E-06,4.348346E-06,1.756139E-06,6.206301E-07,9.236255E-07,2.583218E-07,5.756167E-06,0,2.260097E-07,1.942096E-06,2.404706E-07,2.792679E-06,0,5.525179E-06,3.632243E-06,1.807461E-07,2.420461E-07,1.194278E-07,1.224836E-07,1.008341E-07,6.651182E-07,1.441929E-06,2.99956E-07,0,1.311108E-09,4.484494E-06,7.760594E-07,1.001653E-05,4.266599E-07,3.744453E-07,7.439863E-07,5.681572E-06,8.412004E-07,5.200164E-08,2.283433E-06
105,2,0.0006183478,0.0002558844,0.0002171232,0.000180707,0.0005104868,0.0004896239,0.000438808,0,0.0001196944,0.0002979186,7.698163E-05,0.0004019126,0.0002253033,0,0.0001244677,0,0.0001177428,7.893292E-05,4.539469E-05,5.913886E-05,9.30469E-05,4.582619E-05,0.0001245417,9.320104E-05,0,5.960176E-05,8.49124E-05,6.411971E-05,4.002624E-05,4.205288E-05,4.25126E-05,2.647107E-05,1.989855E-05,8.88517E-05,3.958437E-05,3.735732E-05,1.652578E-05,0,8.320001E-05,4.208235E-05,1.602981E-05,3.551503E-05,3.021208E-05,2.169699E-05,6.492286E-05,1.165068E-09,8.884015E-06,1.873709E-05,1.448589E-05,0,2.805931E-05,3.022434E-06,1.172828E-05,5.19921E-06,2.613984E-05,0,7.128157E-06,1.995739E-06,3.461737E-06,0,1.405108E-05,0,1.312765E-05,1.434032E-05,3.477536E-06,8.503555E-06,1.088073E-06,3.563849E-06,9.24948E-06,6.881999E-06,8.460585E-07,0,4.264978E-06,6.619363E-06,5.853669E-06,0,7.441782E-06,7.281704E-06,4.943088E-06,4.360514E-06,1.014237E-05,0,3.328124E-06,2.593803E-06,8.207496E-07,1.500967E-06,0,4.130498E-06,4.221265E-06,1.565603E-06,1.200648E-06,9.160617E-07,4.632163E-06,9.809622E-06,0,1.292149E-10,0,8.180352E-07,3.252365E-07,8.974741E-07,1.268357E-06,7.762709E-08,6.567937E-11,1.213881E-09,4.262904E-06,1.443635E-06,0,1.099968E-07,3.633125E-07,7.858671E-07,1.256529E-06,4.056442E-07,1.977093E-06
106,2,0.000656636,0.0005364653,0,0,0.000154621,0.0004608415,0.0004161637,0.0003666997,0,0.0002010412,0.0001769898,6.546321E-05,0.000107744,6.889292E-05,0,0.0001156673,7.043678E-05,0.0001682071,0,6.719332E-05,0.0001072059,0.0001487589,2.273716E-06,6.026046E-05,8.552967E-05,0,5.496159E-05,7.533612E-05,0,9.19359E-06,2.22828E-05,4.678236E-05,4.79933E-05,7.238863E-05,2.159605E-05,3.653748E-05,4.955416E-05,1.000087E-05,2.828807E-05,7.171137E-05,2.831032E-05,7.073642E-06,1.621835E-05,8.573264E-06,2.058133E-05,3.011133E-05,0,2.558775E-05,0,2.072384E-05,4.980466E-06,1.747318E-05,1.455858E-05,2.726439E-06,0,3.492232E-05,2.122145E-07,1.356223E-05,0,1.044413E-06,1.192726E-05,2.758065E-06,2.252402E-06,1.152161E-05,2.006448E-06,6.670169E-06,2.480645E-05,1.714582E-05,9.460987E-06,9.974697E-06,7.823231E-06,3.112684E-06,6.610542E-06,2.573502E-06,9.630929E-07,5.840512E-06,1.186441E-06,4.249754E-06,1.300118E-05,6.125144E-06,4.460472E-07,2.449313E-06,2.716708E-07,2.406696E-06,5.520081E-06,2.125805E-06,5.948904E-07,1.426431E-07,4.62184E-07,4.787006E-06,9.322528E-07,1.111312E-06,6.327494E-07,0,4.034566E-06,0,0,1.804273E-06,4.247695E-07,1.629001E-10,9.049525E-07,2.508024E-06,5.82213E-08,3.436974E-06,7.304144E-07,2.229307E-06,1.950753E-07,3.150904E-06,0,4.774261E-07,1.968543E-07,7.392769E-07,3.539578E-07
107,2,0.0003432156,0.0002837516,0,0.000177516,0.0001728773,0.0006899008,0.0003825403,0.0007353395,0.0004308518,9.682152E-05,9.033325E-05,0,0.0001030145,0,3.158468E-05,0,1.998794E-05,0,2.720118E-05,7.158481E-05,2.909469E-05,3.540943E-05,2.924882E-05,4.614621E-05,2.099726E-05,3.314705E-05,0,4.76081E-05,7.782708E-05,1.557427E-05,2.241702E-05,7.307577E-05,2.634551E-08,2.702849E-05,3.561962E-05,0,3.302053E-05,4.01909E-05,4.606422E-05,2.399273E-05,7.324128E-05,4.695109E-05,4.273851E-05,1.922707E-05,2.650013E-05,1.403943E-05,3.266429E-05,2.099534E-05,7.358544E-06,0,3.525379E-06,4.228875E-06,2.249885E-05,2.85277E-05,1.048706E-05,8.56154E-06,5.444375E-06,0,1.641681E-05,0,1.091425E-05,1.29595E-05,3.193051E-06,6.037106E-06,7.694563E-06,1.681654E-06,5.451336E-06,7.539176E-06,1.647251E-06,1.183238E-05,3.041156E-06,4.12849E-06,1.062216E-05,3.041661E-06,2.978251E-07,0,3.969719E-06,1.100413E-06,5.62921E-06,5.681789E-06,3.164982E-06,7.835503E-06,6.273068E-07,0,4.317582E-06,6.107025E-06,5.426744E-06,0,1.018996E-06,1.962229E-06,1.636557E-06,4.938716E-08,9.961216E-07,1.784813E-07,1.520626E-07,1.834457E-06,9.985065E-07,1.215659E-07,0,2.061623E-06,1.255595E-07,1.333776E-06,2.30226E-06,1.555436E-06,1.670328E-06,4.177439E-07,5.201559E-06,2.681699E-07,2.241883E-06,5.332637E-08,2.649758E-06,1.300134E-07,8.199573E-07
108,2,0,0.0003018001,0,0.000372278,0.0001489531,0.0001375489,0.0002498407,0.00010407,0.0003255637,0.0004610809,0.0003757133,0,5.855544E-05,8.069602E-05,3.879115E-05,0.0001069098,7.756479E-05,8.175026E-05,2.633477E-05,5.369235E-05,0,5.167333E-05,0,0.0001173049,2.849238E-05,3.364541E-05,5.510663E-05,9.348032E-05,4.376947E-05,3.189719E-05,3.53774E-05,3.848276E-05,2.814647E-05,3.711113E-05,1.362871E-05,1.645192E-05,1.96737E-05,3.932606E-05,1.910035E-05,4.47718E-05,4.055218E-05,5.1803E-05,6.078248E-06,9.24769E-06,7.035676E-08,1.154929E-05,6.166341E-06,1.752652E-05,0,1.900358E-05,3.719641E-06,0,1.071098E-05,2.054042E-05,6.790918E-06,1.699996E-08,1.07556E-05,6.407462E-07,3.134213E-06,1.579917E-05,2.466528E-06,8.601984E-06,1.041431E-05,6.492655E-06,5.618889E-06,4.599224E-06,1.843397E-06,5.122626E-06,3.922562E-06,1.474287E-06,1.747542E-05,1.123689E-05,1.756447E-06,6.232462E-07,1.159826E-06,3.517454E-06,1.569777E-06,6.577967E-06,0,7.867035E-08,1.83538E-06,4.71243E-07,1.834751E-10,1.043831E-06,0,4.467688E-06,5.247467E-06,2.512526E-07,0,7.107323E-07,1.816806E-06,1.501857E-06,4.657181E-08,3.371288E-06,2.135485E-07,3.083248E-07,2.017725E-06,2.177921E-10,2.575227E-07,3.126885E-06,1.246737E-06,9.392769E-08,1.261279E-07,1.059504E-06,2.110256E-06,2.25651E-06,1.001752E-09,4.167521E-06,1.196462E-07,2.756273E-06,7.814601E-07,1.365043E-07,1.168143E-07
109,2,0.0003426638,0.000604615,0,0,0.0001594839,0.0004277441,0,0,0.0001894959,0.0002634631,0.000317714,0.0003064541,0,5.44706E-05,6.359017E-05,0.0001004789,0.0001427801,0,0.0001226974,6.692264E-05,1.533968E-05,8.768153E-05,2.957042E-05,3.011379E-05,0.0001132829,5.248671E-05,2.452057E-05,0.0001137828,4.275431E-05,6.56295E-05,6.949618E-07,1.940891E-05,1.884986E-05,0,4.774151E-05,9.512149E-06,4.2156E-05,0,0,1.678369E-05,4.096763E-06,1.122025E-05,3.321719E-05,1.537506E-05,2.095466E-05,1.267404E-05,4.773522E-06,1.862812E-05,5.599625E-06,1.781911E-05,2.183084E-05,1.315792E-05,1.718482E-05,2.79707E-05,1.646266E-05,1.763964E-05,1.984155E-05,9.775654E-06,1.171306E-05,3.12374E-08,8.738213E-06,1.86926E-06,1.198576E-05,1.98224E-05,6.002605E-06,4.013662E-06,4.765075E-06,8.160464E-06,1.711329E-06,3.696134E-06,1.528942E-06,1.873699E-05,2.051076E-06,4.220884E-06,0,5.01846E-06,6.468493E-08,3.51617E-06,0,1.260934E-06,5.44629E-06,7.039603E-07,3.050329E-06,3.042421E-06,4.008796E-06,8.37651E-06,5.167658E-06,4.723079E-06,9.547282E-07,0,3.937574E-07,4.603875E-07,1.874677E-06,1.986348E-06,2.422157E-07,1.154049E-07,6.541044E-07,2.166464E-06,1.394461E-07,4.061712E-06,0,1.180485E-06,7.526521E-08,1.210221E-06,2.389628E-06,2.277536E-06,1.425902E-06,1.841026E-07,3.538863E-06,2.001892E-08,0,0,2.290671E-06
110,2,0,0.000285227,0.0005145179,0,0.0001808549,0,0.0002387837,0.0002032298,9.243287E-05,8.599689E-05,0.0001342637,0.0002171321,0.0001737471,0,0.0001837101,5.504474E-05,4.69414E-05,3.02688E-06,0,7.030145E-05,2.650221E-05,4.089127E-05,8.816487E-05,0.0001393575,8.975273E-05,7.657531E-05,2.812563E-05,3.962585E-05,0.0001146169,0,8.993147E-05,0,1.603276E-05,2.27914E-05,2.43622E-05,6.252129E-05,8.566619E-06,1.227082E-13,2.332383E-05,8.545995E-06,1.9647E-05,8.289549E-06,1.751901E-05,3.139091E-05,5.747614E-06,1.702594E-05,1.030724E-05,1.672043E-05,7.464665E-06,4.351042E-06,0,2.463201E-05,3.08373E-05,1.652752E-05,4.046889E-07,2.745828E-06,1.603506E-05,1.095322E-05,0,8.897989E-06,8.122872E-06,2.08611E-05,3.970477E-06,3.750607E-05,0,9.960143E-06,8.72173E-06,7.85056E-07,7.68848E-06,4.212392E-06,5.369342E-06,8.018031E-07,4.214039E-06,3.134927E-06,2.369424E-06,9.452075E-07,8.138387E-06,6.953292E-06,3.642201E-06,4.204665E-06,5.205312E-07,5.57874E-07,3.463267E-07,1.993353E-06,1.471781E-10,1.30561E-06,3.897848E-07,1.387908E-07,5.735259E-06,4.386069E-06,1.735957E-07,3.5853E-06,0,1.575744E-06,2.490685E-06,1.810691E-07,0,9.442648E-07,0,3.77835E-06,1.470235E-06,0,8.742722E-07,5.697644E-08,1.068609E-06,1.579726E-06,3.760336E-06,1.385798E-06,3.970898E-06,3.755461E-07,2.943647E-09,2.483846E-07,4.447925E-07
111,2,0.0006261635,0.0005632221,0,0.0008674728,0.0003320263,0.0002894243,0.0002679178,8.279289E-05,0,0.0001556773,6.799445E-05,6.687406E-05,0.0001341512,4.387367E-05,0.0001232653,3.68909E-05,4.817099E-05,9.551629E-05,0.0001937669,0,4.182376E-05,7.642809E-05,4.583088E-05,2.533091E-05,6.782607E-05,9.80457E-05,0.0001444337,4.248945E-05,3.248868E-05,7.669669E-05,4.289344E-05,4.573978E-05,9.574292E-06,2.247936E-05,8.609715E-07,1.849991E-05,8.708392E-05,1.848927E-05,2.207376E-05,2.089448E-05,0,4.991406E-05,2.691518E-05,1.234323E-05,1.029017E-05,2.87349E-05,1.885731E-05,5.959567E-08,1.670071E-05,2.734203E-05,0,2.899023E-05,1.906806E-05,2.079915E-05,2.004928E-05,2.046149E-05,0,1.318815E-05,1.45201E-06,2.92699E-06,2.289571E-06,5.050311E-06,4.924314E-06,1.291965E-05,5.44294E-06,2.135871E-05,1.067331E-05,7.428969E-10,1.756835E-06,1.514279E-05,4.154025E-06,9.88291E-06,4.489035E-06,5.683864E-06,1.772363E-06,3.706697E-06,0,6.487615E-06,9.335145E-07,3.397128E-06,3.546655E-06,2.67125E-06,4.762409E-07,9.25633E-08,1.845064E-07,2.781406E-07,0,4.581943E-08,3.109169E-06,8.991608E-06,3.711978E-06,0,3.204516E-06,1.441158E-11,7.678565E-07,4.161981E-08,8.010427E-07,2.95402E-07,2.11882E-07,0,3.204198E-06,0,3.092076E-06,9.00113E-07,5.528991E-07,1.903778E-06,5.531324E-06,3.103099E-06,1.957539E-06,3.744218E-06,2.079287E-06,2.416815E-09,0
112,2,0.0002960058,0.0008093538,0,0.0002261233,0.0005578292,0.0001418875,0.0002453445,0.0004358892,7.068857E-05,7.650108E-05,0.0001311252,0,0.000207994,5.610484E-05,4.195638E-05,0.0001083233,1.551919E-05,0.0001297011,3.929916E-05,3.254735E-05,6.420186E-05,4.018463E-05,0.0001046466,0,0,2.658649E-05,5.072759E-05,4.061418E-05,2.403318E-05,5.819448E-05,4.051104E-05,0,2.22201E-05,2.187463E-05,0,3.041539E-05,1.722071E-05,3.469145E-05,1.446699E-05,4.688278E-05,3.370998E-05,1.952049E-05,2.916385E-05,1.748307E-05,1.227064E-05,9.429924E-06,1.636863E-05,2.005649E-05,1.438149E-05,0,5.568918E-06,2.001762E-05,0,1.459831E-05,3.13685E-05,3.490499E-05,2.745377E-05,0,0,8.354918E-06,1.972572E-06,0,1.307379E-05,5.412383E-06,1.452502E-06,0,1.249796E-06,2.167741E-05,3.954736E-06,5.71359E-07,0,9.933624E-07,8.964511E-07,7.80323E-06,3.470339E-06,1.202969E-05,1.22867E-06,7.973361E-07,3.426076E-06,1.069019E-05,1.665227E-06,1.399064E-09,7.970782E-06,2.829422E-08,2.744599E-06,2.336216E-06,1.899995E-07,3.844981E-07,0,4.015535E-06,7.105149E-06,4.480466E-06,3.019545E-07,2.225318E-07,2.068545E-06,1.706911E-06,9.092045E-07,0,3.763684E-07,9.37693E-07,6.513843E-07,2.717609E-06,1.50792E-07,1.300772E-06,0,9.495228E-07,1.631119E-06,3.133492E-06,1.190056E-06,1.603512E-06,0,1.731812E-07,3.362188E-06
113,2,0.0002812599,0.000760837,0.0004652719,0.0008580484,0,0.0004948145,0.0001448234,0.0001026122,0.0006432086,0,6.660462E-05,4.307019E-05,0.0001472485,0.0001651465,8.23682E-05,0.0001032758,0.0001385952,0.0001760074,6.556494E-05,3.527086E-05,3.189626E-05,0,0.0001429628,8.502245E-05,6.509644E-05,4.509564E-05,2.435356E-05,0.0001015654,4.503263E-05,2.92171E-05,0,6.448451E-05,4.588532E-05,1.933285E-05,1.993739E-05,3.087434E-05,2.029043E-05,3.364384E-05,1.496199E-05,1.767892E-05,2.091236E-05,3.238176E-05,0,3.523648E-05,4.523257E-06,0,7.208958E-06,3.13936E-05,8.944139E-06,2.788171E-06,3.52463E-06,9.2215E-06,0,7.02717E-06,1.349508E-05,8.628775E-06,2.346674E-05,7.043405E-06,4.714861E-06,1.45722E-05,6.890054E-06,0,5.692876E-06,3.860402E-06,1.814683E-05,0,6.950424E-06,0,1.644896E-05,3.332308E-06,4.574716E-07,3.77775E-06,4.292145E-06,0,7.495559E-06,5.399978E-06,2.681036E-05,5.50178E-07,1.205066E-06,3.199608E-06,5.209534E-06,8.077274E-07,0,4.644699E-06,5.127413E-06,5.354085E-06,1.394455E-08,2.73532E-07,0,7.15306E-07,0,3.870273E-06,2.625832E-06,5.813662E-07,9.510643E-07,3.088216E-07,2.057987E-06,3.61388E-07,1.431248E-07,2.294851E-07,5.084904E-06,1.528515E-06,2.297171E-06,3.809412E-06,1.357999E-06,0,1.35198E-07,1.546372E-06,1.011192E-06,3.723565E-08,2.031726E-06,3.195511E-07,6.799712E-07
114,2,0.0005432005,0,0.0002251039,0.0004072429,0,0,0.0005519717,0.0003565865,8.884947E-05,0.0001457643,0.0001466057,0,3.701446E-05,9.996531E-05,0.0002463613,8.554367E-05,0.0002593517,5.05556E-05,6.803359E-05,0.0001233481,7.054663E-05,3.078558E-05,0,8.868148E-05,2.979867E-05,0,2.636375E-05,0,4.049033E-05,3.498373E-05,2.756191E-05,0,6.913083E-05,0,0,3.829058E-05,2.526321E-05,4.097982E-05,4.734942E-05,1.080149E-05,0,4.755458E-05,6.781492E-06,1.217406E-13,5.957605E-05,1.680442E-05,1.669608E-05,3.254318E-05,2.472491E-05,1.586853E-05,6.694998E-06,2.978862E-06,0,0,0,3.976968E-06,3.020562E-05,2.767854E-05,2.018847E-05,2.160481E-06,1.571119E-05,1.932829E-05,0,0,6.326508E-06,3.286869E-06,0,6.657099E-10,2.365579E-06,5.684841E-06,2.680259E-06,1.30567E-06,4.366019E-06,4.045107E-06,1.734564E-06,9.291887E-06,4.556306E-06,6.471131E-06,7.209243E-06,1.2553E-05,3.326547E-06,1.218628E-06,4.51838E-07,8.550576E-07,0,8.425524E-06,1.704624E-06,1.33437E-08,2.464006E-06,1.12107E-06,4.200144E-07,5.825163E-07,2.835364E-06,2.357225E-06,1.88497E-07,1.394769E-06,1.016949E-06,1.512745E-06,1.030568E-06,0,1.622614E-07,6.514264E-06,1.998032E-07,2.204005E-06,3.328027E-06,1.183179E-06,1.322864E-07,6.540886E-08,5.233121E-07,1.395249E-06,1.108813E-06,1.513592E-08,3.072238E-08
115,2,0.0008105516,0,0,0.0001905877,0,0,0.0001195612,0.0004957076,0.0001058039,7.704207E-05,0.0001363536,0.0001149438,0.0001898937,8.025089E-05,9.276954E-05,0.0001367247,8.344648E-05,0.0002030149,0.0001827502,2.523247E-06,8.09182E-05,7.011795E-05,6.69842E-05,2.956937E-05,8.773193E-05,1.811181E-05,6.89755E-05,1.478465E-05,0,1.440352E-05,3.546789E-05,2.118614E-05,0,3.916401E-05,2.853864E-05,4.326353E-05,3.138761E-05,0,3.761038E-05,7.224501E-06,9.706944E-06,1.67316E-05,0,6.420388E-06,1.785943E-05,2.959262E-05,8.118934E-06,0,2.145804E-05,1.064232E-05,1.354671E-05,3.402174E-05,6.423682E-06,7.635933E-06,1.461329E-05,1.822769E-05,1.402001E-05,1.275831E-05,1.995904E-05,1.206454E-05,0,1.043069E-05,1.560141E-05,2.258492E-06,9.651217E-06,1.778769E-05,1.145972E-05,0,1.452033E-05,6.583754E-06,2.351673E-06,1.115007E-05,0,1.546006E-06,1.470421E-05,2.761631E-06,5.63804E-06,5.759937E-06,6.019386E-06,1.233462E-06,2.179032E-07,3.905565E-07,1.086141E-06,2.876661E-06,8.066322E-07,1.073542E-06,4.583733E-06,1.936652E-07,1.47832E-08,6.889919E-07,4.325276E-07,1.893359E-07,4.263185E-06,2.950755E-06,3.227384E-07,1.468685E-07,3.610683E-07,1.534768E-06,1.449267E-06,0,1.369831E-07,2.480925E-07,4.048613E-06,3.416762E-08,0,1.409451E-06,9.796101E-07,5.853225E-07,8.459804E-08,1.354959E-06,8.156542E-08,1.076413E-06,2.516435E-06
116,2,0.0002790629,0.0004723896,0.0006230751,0.0001900689,0.0001664797,0,0.0003983026,0.0001173705,0.0001860022,7.11547E-05,0.0001521709,0.0001231762,4.838933E-05,0,7.738526E-05,4.225588E-05,2.274775E-05,0.0001595884,5.561984E-05,0.0001089214,5.275586E-05,0.0002195454,2.330593E-05,0.0001322825,7.001986E-05,6.733217E-05,2.351915E-05,7.038936E-05,1.613065E-05,0,0,4.69966E-05,2.941042E-05,1.368179E-05,7.33002E-05,2.326542E-05,5.680333E-06,7.077819E-05,8.786568E-06,5.118903E-06,1.454958E-05,4.089086E-05,1.55949E-05,0,2.163722E-05,3.358606E-05,8.405724E-06,2.483213E-06,2.068929E-05,1.936392E-05,1.982855E-05,2.032147E-05,8.175162E-06,1.400249E-05,5.060989E-05,2.309323E-05,1.888048E-05,1.315797E-05,8.746273E-06,1.285018E-05,1.045876E-05,0,2.329113E-06,5.640061E-06,3.955039E-10,6.680603E-06,5.676009E-06,0,2.594553E-06,3.329406E-06,5.100071E-06,2.200993E-06,6.83376E-06,6.463103E-07,3.774179E-07,5.907761E-08,8.047405E-07,5.590626E-06,6.493185E-06,8.146209E-06,0,0,1.064265E-06,7.368606E-06,2.58843E-06,2.075831E-06,2.635715E-06,3.989002E-06,5.259236E-07,3.09313E-07,4.26163E-06,0,3.772289E-07,3.002476E-06,6.277424E-06,2.783914E-07,3.266731E-06,2.031924E-06,3.680788E-11,2.646331E-06,8.385196E-07,1.873382E-07,6.524307E-07,3.621387E-06,1.018517E-07,5.0416E-07,9.99598E-07,8.959524E-07,3.248259E-07,6.048246E-08,3.082402E-06,1.960156E-06,2.839506E-06
117,2,0.0002962536,0.0002481905,0.0002103337,0.0005533163,0.0001691136,0.0004595739,0.0007029884,0.0007560563,0.0008716893,0.0003142721,0.0001440386,0.000141258,0.0002878822,0.0002868254,5.423102E-05,0.0001432067,3.442369E-05,0.0001198103,0.0002841197,0.0002121871,8.781916E-05,8.224611E-05,9.232195E-05,0.000159739,6.000611E-05,2.544311E-05,0.0002961567,4.334664E-05,4.195103E-05,6.101173E-05,1.436245E-05,6.637475E-05,2.420775E-06,8.004988E-05,2.387594E-05,4.144962E-05,1.851504E-05,1.521411E-09,1.358233E-05,1.206526E-05,1.826531E-05,3.747374E-05,4.839448E-05,3.831255E-05,3.640968E-05,1.93862E-05,2.751385E-05,7.30942E-06,1.390904E-05,2.113685E-09,4.252291E-05,2.519469E-05,1.802399E-05,1.177321E-05,2.521116E-07,1.363733E-05,4.465172E-06,5.583805E-05,1.211978E-05,2.040675E-05,2.157579E-05,2.065499E-05,6.093247E-06,1.401871E-05,7.187696E-06,4.318154E-06,0,1.180976E-05,4.308342E-06,2.980682E-06,1.261925E-06,4.076612E-10,2.775228E-06,1.361307E-05,2.310322E-05,3.390057E-07,3.09006E-06,7.987282E-06,1.087489E-05,4.099293E-06,3.859283E-06,6.466254E-06,6.60802E-06,9.444134E-07,1.674007E-05,0,1.606933E-06,4.94901E-06,2.621558E-06,2.254261E-06,2.102691E-06,2.152751E-07,2.389444E-06,1.056997E-06,5.552879E-11,2.561825E-06,4.353802E-09,3.025854E-06,2.501229E-07,1.147825E-07,1.244766E-07,1.93436E-10,8.982348E-07,2.446577E-07,3.891056E-06,8.862002E-07,7.209542E-07,1.561549E-06,1.014995E-06,3.568744E-11,6.274841E-07,2.131816E-06,1.780495E-07
