"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
194,2,0.3471168,0.3494822,0.3269286,0.3035103,0.2892745,0.2771595,0.2572525,0.2393841,0.2268099,0.2163638,0.1942532,0.1925165,0.1669687,0.1454787,0.1371737,0.1364848,0.1266683,0.1215773,0.1099775,0.1075659,0.09898201,0.09354788,0.09303886,0.08981672,0.08102744,0.07460356,0.07376217,0.06422669,0.06873894,0.06080914,0.05317853,0.05309916,0.0485798,0.04789123,0.04388472,0.04096057,0.03670732,0.02899924,0.02591463,0.02578365,0.02222976,0.02062976,0.02010722,0.0188651,0.01538738,0.0149719,0.01404868,0.0134037,0.0125344,0.01302724,0.01097317,0.0103607,0.01071073,0.008614964,0.009960228,0.008696517,0.007832563,0.007501526,0.006592219,0.006183433,0.006008483,0.005611253,0.005068379,0.004997123,0.004946781,0.004804232,0.003813009,0.004143301,0.003552496,0.003464126,0.003103027,0.003139075,0.002422717,0.003202143,0.002883371,0.002559943,0.002363071,0.002182022,0.002135997,0.00211693,0.002021406,0.001771293,0.001773169,0.001405769,0.001402935,0.001395571,0.00139298,0.001239774,0.001225331,0.001167985,0.0009139922,0.0009693375,0.0009463923,0.0008868502,0.0008235752,0.0007464823,0.0006932156,0.0005875273,0.0006143792,0.0004776841,0.0005257396,0.00052945,0.0004278873,0.000395199,0.0004147676,0.0003549993,0.0003310481,0.0003418332,0.0002867469,0.0002769686,0.0002533314,0.0002487366,0.0002470542,0.0002235738,0.0002210019,0.000185199,0.0001855584,0.000184615,0.0001658448,0.000153123,0.0001557054,0.0001671454,0.0001491602,0.0001517412,0.0001393978,0.0001175859,0.0001226106,0.0001076483,0.0001180101,0.0001121095,0.0001054231,9.533223E-05,0.0001181326,0.0001000074,8.085915E-05
195,2,0.3310644,0.3240575,0.3228656,0.3128317,0.2851146,0.2721342,0.2540251,0.2374959,0.2238716,0.2022211,0.2072985,0.1837766,0.1827208,0.1589486,0.1413721,0.130264,0.1334084,0.1212971,0.1175739,0.1075102,0.1011911,0.09361168,0.08716621,0.08925825,0.0838771,0.07880739,0.07302862,0.07194632,0.06205471,0.06504035,0.05902018,0.05228744,0.04990152,0.04667133,0.04569524,0.04089885,0.03929873,0.03532054,0.02896678,0.02448736,0.02429646,0.02231361,0.02043008,0.01896235,0.01801766,0.01483518,0.01414551,0.01347972,0.01267651,0.01212438,0.01269096,0.01018103,0.01015406,0.01012421,0.008201983,0.009703325,0.00819682,0.007526336,0.007387523,0.006441635,0.005973397,0.005894403,0.004927901,0.004832678,0.004795234,0.004862833,0.004604894,0.003691933,0.004037108,0.003335529,0.003294157,0.002959155,0.003006532,0.002200624,0.002913817,0.002695424,0.002447079,0.002215165,0.002074637,0.002053451,0.001979153,0.001904198,0.001655205,0.001714342,0.00144442,0.001356458,0.001337688,0.001290231,0.001180504,0.00120191,0.001056392,0.0009178585,0.0009176171,0.0008812909,0.0008067993,0.0007792708,0.0006962858,0.0006592452,0.0005621732,0.0005801796,0.0004538189,0.0004843042,0.0005067898,0.0004442052,0.000369644,0.0004008955,0.0003408908,0.0003342288,0.0003319394,0.000280351,0.0002517903,0.0002611298,0.0002555482,0.0002287487,0.0002297433,0.0002145933,0.0001795888,0.0001718707,0.0001665999,0.0001532406,0.0001508919,0.0001492544,0.0001642049,0.000137592,0.0001480815,0.0001353389,0.0001092396,0.00011546,0.0001029103,0.0001184762,0.0001087618,0.0001047204,9.325125E-05,0.0001144913,9.561958E-05
196,2,0.3259547,0.3124017,0.3077666,0.2966976,0.2859149,0.2593813,0.2575001,0.2374576,0.2277167,0.2103209,0.1869536,0.1947008,0.1696758,0.1727482,0.1493857,0.1343588,0.1229245,0.1254341,0.1206058,0.1137526,0.103522,0.09776843,0.09311825,0.08760487,0.08404592,0.07964326,0.07692432,0.07036748,0.06980274,0.057993,0.06213554,0.05629565,0.04981683,0.04923243,0.04509667,0.04341948,0.0387818,0.03664891,0.03301962,0.02754321,0.0227477,0.02290801,0.02135009,0.02006268,0.01816624,0.01726768,0.01465935,0.01320524,0.0128473,0.01189533,0.01149713,0.01234579,0.01030978,0.009623514,0.009679871,0.008272043,0.009043848,0.008095616,0.007464046,0.007271732,0.00621513,0.005884126,0.005499171,0.004763192,0.004677359,0.004607098,0.004760583,0.00417972,0.003661544,0.003861293,0.003279559,0.003208015,0.002711184,0.002747854,0.00220846,0.002774739,0.002580313,0.002360095,0.002201937,0.001957024,0.001973987,0.001893714,0.001830203,0.001644692,0.001598155,0.001370571,0.001277144,0.00129583,0.001247645,0.001160544,0.001123375,0.001071131,0.0008794136,0.0008784006,0.0008685563,0.0007776528,0.0007482478,0.0006866508,0.0006485326,0.0005337387,0.000557783,0.0004568177,0.0004780949,0.0004891592,0.000435376,0.0003621329,0.0003920192,0.0003266304,0.0003047639,0.000325413,0.0002712177,0.000245722,0.0002478915,0.0002349256,0.0002295673,0.0002110871,0.0001971324,0.0001699803,0.0001609834,0.0001608673,0.0001577684,0.0001472611,0.0001406647,0.0001562885,0.0001411271,0.0001409753,0.0001280653,0.000109693,0.0001124187,0.0001049881,0.000108007,0.000102153,9.255706E-05,9.029025E-05,0.0001073919
197,2,0.3042455,0.3120995,0.2910773,0.2850448,0.2732456,0.2612279,0.2347423,0.2302189,0.217768,0.2088615,0.1982719,0.1711865,0.1802527,0.1615024,0.1641767,0.140215,0.1269775,0.1214873,0.1206041,0.1172736,0.1096265,0.0967795,0.09545542,0.09033338,0.08361711,0.08218938,0.07735328,0.07239604,0.06801188,0.06866517,0.05864821,0.06084147,0.05492834,0.04891517,0.0469531,0.04481265,0.04174244,0.03886797,0.03546084,0.03211109,0.02612393,0.02308973,0.02225124,0.02089428,0.01945942,0.01728445,0.01642399,0.01408476,0.01315432,0.01292054,0.01184017,0.01109289,0.01169457,0.01010905,0.009110254,0.009302862,0.007910835,0.008547165,0.007557952,0.007164302,0.006752206,0.006206235,0.005693371,0.005404365,0.004674734,0.004485198,0.004407224,0.004653143,0.004222566,0.00354787,0.003811585,0.003164439,0.003136868,0.002814539,0.002830022,0.002052445,0.002610873,0.002501881,0.002242303,0.002074874,0.001900548,0.001897042,0.001749062,0.001863584,0.001642814,0.001532614,0.001287963,0.001234653,0.001225069,0.001238337,0.001068595,0.001065193,0.001024143,0.0008111014,0.0008408675,0.000831551,0.0007517746,0.0007356168,0.000657933,0.0006077538,0.0005113122,0.0005367447,0.0004257921,0.0004687114,0.0004729957,0.0003847282,0.0003594028,0.0003781164,0.0003106331,0.0003054309,0.0003118013,0.000256643,0.00024773,0.0002304789,0.0002265465,0.0002107992,0.0002072383,0.0001936216,0.0001676891,0.000155967,0.0001563428,0.0001467592,0.0001415056,0.0001330305,0.0001475632,0.0001354382,0.000140504,0.0001254958,0.0001022123,0.0001094231,9.778775E-05,0.0001074717,9.929964E-05,8.707789E-05,8.661699E-05
198,2,0.3137144,0.2898634,0.2878785,0.2688554,0.264166,0.2556292,0.2473381,0.2233529,0.216268,0.2066544,0.1956827,0.181308,0.1620397,0.177277,0.1552443,0.1561007,0.1365741,0.1215058,0.1166889,0.1180247,0.1094703,0.1066526,0.09515817,0.09451931,0.08817282,0.08212718,0.07969747,0.0735841,0.06958139,0.06530103,0.06531858,0.05651502,0.05797637,0.05182236,0.04621569,0.04435055,0.04174626,0.04023353,0.03709591,0.03399074,0.03094664,0.02416261,0.02257587,0.02123172,0.01957245,0.0175238,0.01661619,0.0156676,0.01402195,0.01243939,0.01216403,0.01139054,0.01114315,0.01163657,0.009930886,0.008927872,0.008758509,0.007661619,0.008154155,0.007254552,0.00670433,0.006496672,0.005916054,0.00546469,0.005167853,0.004410126,0.004490444,0.004182204,0.004290748,0.004070038,0.003437073,0.003628536,0.002964527,0.003031077,0.002844509,0.00268498,0.002077762,0.002602308,0.002422333,0.00217588,0.002026036,0.001889827,0.001828732,0.001688418,0.001783868,0.001648315,0.001444766,0.001293693,0.001179616,0.001163062,0.001105218,0.001062306,0.001060078,0.0009874143,0.0008013829,0.0008101565,0.0007973691,0.0007224011,0.0007165364,0.000610772,0.0005932304,0.0004834691,0.0005298536,0.0004172694,0.0004489339,0.0004517546,0.0003853525,0.0003333921,0.0003628246,0.0003121816,0.0002874752,0.000302803,0.0002444916,0.0002387772,0.0002284593,0.0002234218,0.0002128851,0.0002011978,0.000172351,0.0001634408,0.0001503762,0.0001535426,0.0001505234,0.0001340721,0.0001296376,0.000134796,0.0001228641,0.0001341713,0.0001210663,9.983371E-05,0.0001076792,8.991919E-05,0.0001018319,9.742977E-05,8.390755E-05
199,2,0.2982204,0.2861066,0.271201,0.2707791,0.2547266,0.2447026,0.2357942,0.2281192,0.20545,0.197528,0.1913539,0.1852041,0.1700225,0.1519033,0.1726913,0.146273,0.1493694,0.1278399,0.1160772,0.1136415,0.1125857,0.1070268,0.1005711,0.09362679,0.08833069,0.08579171,0.078963,0.07693015,0.07143873,0.0701628,0.06192442,0.06289744,0.05268476,0.05526407,0.04999709,0.0440162,0.04209031,0.03983952,0.03771995,0.0360367,0.0334476,0.03003122,0.02349661,0.02141711,0.02010173,0.01852564,0.01721084,0.01624058,0.0150128,0.01326504,0.01246481,0.01153741,0.01040608,0.01050731,0.01122335,0.009232674,0.008392358,0.008593636,0.007576948,0.007873244,0.007185508,0.006590652,0.006398247,0.005653777,0.005368721,0.004945115,0.004272399,0.00433118,0.004164136,0.004204536,0.003980864,0.003266601,0.003422608,0.002986559,0.002817407,0.002785435,0.002675198,0.001921569,0.002444252,0.002253876,0.002157843,0.001908611,0.001839833,0.001720668,0.001599156,0.001764445,0.001547989,0.001412368,0.001198641,0.001104127,0.001182695,0.001100158,0.001030335,0.001003846,0.0009260787,0.0007628381,0.0007875417,0.000786459,0.0006856141,0.0007013509,0.0005922094,0.0005609782,0.0004803666,0.0005068214,0.0004006032,0.0004423155,0.0004426401,0.0003882998,0.0003157225,0.0003465429,0.0002922551,0.0002844053,0.0002974921,0.0002401492,0.0002299308,0.0002067882,0.000216433,0.0002104462,0.0001857107,0.000176885,0.0001517429,0.0001520311,0.0001460018,0.0001397014,0.0001285169,0.0001218386,0.0001399666,0.0001221055,0.0001380829,0.000116393,9.182786E-05,0.0001025068,9.034992E-05,9.905879E-05,9.520866E-05
200,2,0.2829885,0.2851526,0.2602636,0.2581713,0.2482412,0.2413596,0.2262452,0.2228948,0.2101144,0.1925621,0.1803313,0.182437,0.172178,0.1617018,0.1463302,0.1621152,0.1404073,0.1493133,0.125537,0.1105612,0.1072466,0.1096864,0.1032961,0.09724502,0.08722103,0.0854146,0.0817493,0.07664726,0.0753908,0.06869873,0.06677038,0.05970269,0.0602215,0.05067585,0.0533338,0.04812216,0.04376382,0.04074243,0.03816107,0.03696955,0.03509725,0.03147271,0.02983882,0.022478,0.02087517,0.01975309,0.01795611,0.01632045,0.01570113,0.01409879,0.01226416,0.0121674,0.01116974,0.01025259,0.009812941,0.01055959,0.008709939,0.007785676,0.008401688,0.007172869,0.007852223,0.006992548,0.006241942,0.005988369,0.005482642,0.005114187,0.004933318,0.004116767,0.004128521,0.004017996,0.003977453,0.003969853,0.003175327,0.003308592,0.002862464,0.002570163,0.002560211,0.00246372,0.001897553,0.002431969,0.002275102,0.002016502,0.001823099,0.001644844,0.001687568,0.00156136,0.001657268,0.001473294,0.001327197,0.001164187,0.001115784,0.001129322,0.001041695,0.0009722958,0.0009557508,0.000913078,0.000753344,0.0007897574,0.0007544198,0.0006528101,0.0006843216,0.0005964302,0.0005437164,0.0004685085,0.0004978343,0.0003924113,0.0004287048,0.0004241053,0.000355548,0.0003181698,0.0003243612,0.0002853966,0.0002727665,0.0002724725,0.0002417315,0.0002319368,0.0002089116,0.0002015748,0.0001964371,0.0001722701,0.0001712443,0.0001557798,0.000146319,0.0001389435,0.0001359034,0.0001259153,0.000123402,0.0001282608,0.0001189265,0.0001296407,0.0001122903,9.142259E-05,0.0001020014,8.684007E-05,9.463414E-05
201,2,0.2794208,0.2585075,0.2584706,0.2393964,0.2352122,0.2310321,0.2241639,0.2107468,0.2048223,0.1977488,0.178373,0.171131,0.1645238,0.1576954,0.1553055,0.141523,0.1555672,0.1349187,0.1399789,0.1243008,0.108306,0.104211,0.1037144,0.09912254,0.09124392,0.08099488,0.08199957,0.07729453,0.07139882,0.06894324,0.06662725,0.06283896,0.05630619,0.05580541,0.04801472,0.05193384,0.04685821,0.04019017,0.03929995,0.03635723,0.03529083,0.03308862,0.03037688,0.02823241,0.02279845,0.02044253,0.01878075,0.01713004,0.01612751,0.0149307,0.01395279,0.01180118,0.01176587,0.010813,0.009953674,0.009542128,0.0101494,0.008336383,0.007947707,0.007963187,0.006915783,0.007443233,0.006799013,0.006078633,0.005734432,0.005292627,0.004845901,0.004834797,0.004043291,0.003958791,0.003892258,0.003832172,0.003617721,0.003073093,0.003174082,0.002833116,0.002508475,0.002472172,0.002411406,0.001805048,0.002250741,0.002120304,0.001869135,0.001771712,0.001718143,0.001620328,0.001512698,0.001638593,0.00142057,0.001298,0.001155104,0.001026433,0.0010832,0.0009851244,0.0009547023,0.0009596497,0.0008815411,0.0007243542,0.0007456354,0.0007235926,0.0006255427,0.0006696398,0.0005463636,0.0005294914,0.0004548157,0.0004748055,0.0003632388,0.0004166799,0.0003982132,0.0003412083,0.0002832337,0.0003162019,0.0002732721,0.0002625574,0.0002648177,0.0002232245,0.0002188264,0.0002022021,0.0001938916,0.0001859513,0.0001635994,0.0001602665,0.0001489275,0.0001347529,0.0001323898,0.0001260249,0.0001249842,0.0001213069,0.0001246887,0.0001160689,0.0001219748,0.0001077855,8.716804E-05,9.489761E-05,8.663541E-05
202,2,0.2747965,0.2533799,0.2459279,0.2321077,0.2141912,0.2153309,0.2102358,0.2038677,0.1956169,0.1899326,0.1833953,0.162993,0.1586491,0.155431,0.1529561,0.1507587,0.1337994,0.1462145,0.1295492,0.1318039,0.1131027,0.1044983,0.1013703,0.09779575,0.09387401,0.08417682,0.07719973,0.07598054,0.07311966,0.06955441,0.06599934,0.06317065,0.06047231,0.05322479,0.05395516,0.04572852,0.04975335,0.0450541,0.04000922,0.03697566,0.03470496,0.03375878,0.03190265,0.02903937,0.02634864,0.02162942,0.01882371,0.01741722,0.01628882,0.01560309,0.01448573,0.01328682,0.01107778,0.01115596,0.01023065,0.009398707,0.008488437,0.009567551,0.00816192,0.00757493,0.007462928,0.006574887,0.007109997,0.006484733,0.005964135,0.005547678,0.005081841,0.004605228,0.004321152,0.003801851,0.003702735,0.003616714,0.003578725,0.003564884,0.002946856,0.003102581,0.00254872,0.00241594,0.002358217,0.002298666,0.001730482,0.002178917,0.002023638,0.001810062,0.001663811,0.001518844,0.001502457,0.001400531,0.001470851,0.001303024,0.001212524,0.001087105,0.0009785924,0.001075132,0.0009578625,0.0008606408,0.0009093328,0.0008345026,0.0006949062,0.0007462027,0.0007063002,0.0005955913,0.0006190829,0.0005326466,0.0004945899,0.0004239834,0.0004465254,0.0003717402,0.0003849867,0.0003915546,0.0003142934,0.0002770423,0.0002978922,0.0002637549,0.0002507838,0.0002546938,0.000215373,0.0002079784,0.0001901702,0.0001759851,0.0001809844,0.0001536222,0.0001576107,0.0001357452,0.000128523,0.0001197409,0.0001149021,0.0001232703,0.0001101561,0.0001156064,0.0001072921,0.0001143568,9.849771E-05,8.412769E-05,8.970744E-05
203,2,0.2420087,0.2539088,0.242667,0.2198082,0.215411,0.1985368,0.1989321,0.1961678,0.1858431,0.1807438,0.1732233,0.1634528,0.1479729,0.1547362,0.1490078,0.1514788,0.1437791,0.1251674,0.1378107,0.1294431,0.1255065,0.1120522,0.1034664,0.09651841,0.09473898,0.09200795,0.08293155,0.07476783,0.07586272,0.07036562,0.06532366,0.06295414,0.06045737,0.05933726,0.05230356,0.05298626,0.0440155,0.04707382,0.04428784,0.03840944,0.03589954,0.03426055,0.03290545,0.03018507,0.0285886,0.02495507,0.02121432,0.01768255,0.01708191,0.01506032,0.01483766,0.01361162,0.01287332,0.01139019,0.01050458,0.009887054,0.009513143,0.008323447,0.009263749,0.00787901,0.007221294,0.00736074,0.006192946,0.006828541,0.006154382,0.00541069,0.005286207,0.00483778,0.004237622,0.00426968,0.003640763,0.003624145,0.003518834,0.00357675,0.003503494,0.002815195,0.002922743,0.002320113,0.002248483,0.00217471,0.00222303,0.001627244,0.002063599,0.001918256,0.001708122,0.001663209,0.001500661,0.001484614,0.00134455,0.001431452,0.001287552,0.001136295,0.001028889,0.0009255465,0.001050494,0.000893378,0.0008261331,0.0008777566,0.0008114575,0.0006557835,0.0006876077,0.0006488449,0.0005716718,0.0006025493,0.0005101378,0.0004821301,0.000414065,0.0004344927,0.0003472153,0.0003833383,0.0003840943,0.0003036224,0.0002681166,0.0002708208,0.0002411013,0.0002424097,0.0002458639,0.000212076,0.000209646,0.0001812345,0.0001730549,0.0001686264,0.0001551453,0.0001523308,0.0001350799,0.0001276942,0.0001150954,0.000117302,0.000115522,0.0001071927,0.0001113561,0.0001016134,0.0001090086,9.999E-05,7.707231E-05
204,2,0.218699,0.2344627,0.2326929,0.224139,0.202203,0.2035194,0.1873799,0.1851264,0.1862838,0.1735094,0.1667971,0.1624915,0.1517134,0.1431186,0.1445492,0.1458613,0.1430135,0.1337864,0.1229208,0.134469,0.1226958,0.1195892,0.1061354,0.09650348,0.09259536,0.09057062,0.08818173,0.08008612,0.07250317,0.07146512,0.06596196,0.06494806,0.06107986,0.05770313,0.05595709,0.05009471,0.04876725,0.04297391,0.04497858,0.04404542,0.03542935,0.0349554,0.0332069,0.03100383,0.02958889,0.02739586,0.02416306,0.02074433,0.01742136,0.01634216,0.01463403,0.01399126,0.01317251,0.0121421,0.01061489,0.009690689,0.009345516,0.009018653,0.008276483,0.009318568,0.007448023,0.006728067,0.007002338,0.005973056,0.006657947,0.005962812,0.005342594,0.005041136,0.00456406,0.004174091,0.003959876,0.003404482,0.003527011,0.003235913,0.003514029,0.003359411,0.002645779,0.002737277,0.002308314,0.00221384,0.002182443,0.002050618,0.001539012,0.002006703,0.00182913,0.001590796,0.001487591,0.001488162,0.001443495,0.001366067,0.001371664,0.001221365,0.001100478,0.0009841825,0.0008829171,0.001000656,0.0008513634,0.0008069111,0.0008532474,0.0007700064,0.0005826537,0.0006431883,0.0006167998,0.0005622671,0.0005783123,0.0005109619,0.0004450962,0.0003969751,0.0004134523,0.000328384,0.0003548069,0.0003574176,0.00029166,0.0002636113,0.0002581519,0.0002292603,0.000224314,0.0002401891,0.0002089512,0.0001988996,0.0001680567,0.0001698827,0.0001588921,0.0001449408,0.0001459115,0.0001292181,0.0001114781,0.0001155399,0.000112601,0.0001079803,0.0001018295,0.0001032537,9.596729E-05,0.0001036798,9.455424E-05
205,2,0.2162672,0.2171391,0.2188694,0.2194428,0.2100596,0.1889348,0.1841863,0.1739958,0.1674172,0.1694623,0.1553585,0.1507215,0.1490457,0.1459406,0.1405452,0.1358848,0.1382468,0.1359635,0.1258729,0.1189958,0.1270377,0.1185388,0.1155334,0.1025088,0.09157227,0.08777666,0.08775739,0.08374288,0.07583452,0.06950365,0.06968593,0.06474707,0.0622237,0.05970592,0.05480649,0.05303415,0.04833813,0.04693144,0.04060215,0.04354562,0.04145211,0.03364277,0.03366425,0.03121424,0.02824987,0.02787898,0.0257915,0.02347282,0.01983625,0.01665948,0.01545966,0.01410361,0.01359772,0.01276173,0.01144015,0.009913063,0.009462283,0.009011686,0.008585043,0.00776372,0.008584064,0.007370789,0.006564949,0.006803405,0.005714343,0.006422357,0.005527731,0.00525984,0.004780469,0.004558406,0.00402145,0.003931352,0.00307354,0.003255759,0.003178341,0.00313581,0.003252638,0.002498911,0.002674457,0.002248819,0.00217529,0.002041798,0.002025496,0.001453622,0.00193804,0.001727668,0.001447412,0.001478679,0.001484326,0.001352144,0.001307439,0.00132616,0.001165237,0.001087433,0.0009164902,0.0008615764,0.0009771193,0.0008157393,0.000749331,0.0008058434,0.0007168239,0.0005414498,0.0005980154,0.0005908483,0.0005227457,0.000566847,0.0004828111,0.0004197915,0.0003761994,0.0003974129,0.0003201575,0.0003328264,0.0003341225,0.0002871318,0.0002535738,0.0002542354,0.0002226233,0.0002204666,0.0002363109,0.0001960006,0.0001973769,0.0001626666,0.000170228,0.0001565187,0.000138194,0.0001382851,0.0001243157,0.000119739,0.0001062869,0.0001098659,0.0001036146,9.726364E-05,0.0001072132,9.622934E-05,0.0001012947
206,2,0.2000441,0.2024257,0.1949087,0.2060235,0.2014123,0.1948917,0.1757625,0.1748449,0.16004,0.1564826,0.1564078,0.1475561,0.1442199,0.1429584,0.1423571,0.1357002,0.1323978,0.1304781,0.1314915,0.1220747,0.1121657,0.1201086,0.1125858,0.1110707,0.09691367,0.08936577,0.08339207,0.08279202,0.08066265,0.07104772,0.06718386,0.06643985,0.06160257,0.05975842,0.05527847,0.05137116,0.05117395,0.04649692,0.04438163,0.03842682,0.04241204,0.03836815,0.03326929,0.03213304,0.03026414,0.02835348,0.02663704,0.02501071,0.02216106,0.019031,0.015656,0.01486375,0.01372465,0.01287898,0.0123377,0.01092871,0.009524451,0.008941775,0.008615004,0.008254282,0.007400665,0.008483164,0.00711727,0.00619977,0.00640947,0.00520033,0.006024075,0.005351026,0.00505437,0.004608271,0.00416231,0.003763122,0.003813599,0.003002445,0.003158593,0.00308133,0.003124828,0.002950982,0.002384936,0.002497416,0.002149894,0.002078624,0.002018238,0.001938663,0.001384239,0.001896651,0.001591414,0.001435266,0.00138032,0.001360355,0.001345575,0.001241868,0.001226061,0.001166777,0.001014021,0.0008517895,0.000831712,0.0009287131,0.0007918881,0.0007310439,0.000793128,0.0007089672,0.0005191364,0.0005473103,0.0005552207,0.0005158331,0.0005349193,0.0004759933,0.000401797,0.000373075,0.0003715869,0.0003124489,0.0003335883,0.0003203467,0.0002784914,0.0002530647,0.0002407255,0.000220415,0.0002208381,0.0002194665,0.0001905522,0.0001885013,0.0001594045,0.0001577879,0.0001474531,0.0001367701,0.0001316727,0.0001234227,0.0001141709,0.0001058584,0.0001030133,0.0001003951,9.325144E-05,0.000100256,9.416652E-05
