"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average biomass by region"
"Region 1 area km2",46657.5737708939
"Number of cells",136

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
264,0.0004899617,0.001532095,0.0008512383,0.01726,0.004088399,0.03607463,0.002011633,0.001093047,0.3660476,0.001954343,0.05866185,0.003492507,0.01373491,0.0008975813,0.006129678,0.00465669,0.009392016,0.00581249,0.07772341,0.001620169,0.008881914,0.006911248,0.002822863,0.001412227,0.0005069886,0.0007717739,0.008729605,0.01996885,0.0333829,0.0624366,0.03957301,0.0001638175,3.244325E-05,0.001638194,0.001356779,0.005086015,7.677962E-05,1.675315E-05,0.002390366,0,4.02539E-06,0.02195914,0.003277827,0.005212815,0.009723075,0.6229053,0.5547109,1.26843,0.4542159,1.346275,0.5522096,0.1916895,0.007046218,2.02082,14.47591,3.48775,0.2364932,0.4431929,0.009104942,0.2484269,1.597445,3.326166,1.236228,0.7101431,4.867521,18.79536,18.06419,44.19172,10.98552,41.10226,9.658799,15.07218,21.88586,0.855614,34.20658,99.36265,0.07729359,125.6623,29.89782,15.61461,334.9355,425.0378,384.5203
265,0.0004883692,0.001604128,0.0008458677,0.0179335,0.004119241,0.03688243,0.002167129,0.001093102,0.4034402,0.002062632,0.06008312,0.00374818,0.01323513,0.001116897,0.00610717,0.004432647,0.009769176,0.006558761,0.08558571,0.001749837,0.009423614,0.007216136,0.002941516,0.00149174,0.0005139349,0.0008782683,0.009175046,0.02031297,0.0343325,0.0617428,0.042289,0.0001700419,3.350206E-05,0.001680259,0.001401243,0.005189732,8.063062E-05,1.769693E-05,0.00251014,0,3.456236E-06,0.02285528,0.003568221,0.005303655,0.01018264,0.6395195,0.5867086,1.38132,0.4946139,1.435616,0.5827919,0.1997187,0.007399858,2.165597,14.8248,4.183572,0.2387386,0.5258517,0.009853553,0.2953387,1.814508,3.696968,1.335251,0.7773764,5.119416,19.47108,20.89123,54.44819,13.45237,50.63071,11.99709,21.54976,74.93853,1.141789,103.9875,62.80977,0.07938404,127.5733,27.05407,14.08057,294.6869,489.2683,343.6061
266,0.0004908699,0.001678687,0.0008408838,0.01886034,0.004155233,0.03787264,0.002354129,0.001192048,0.4347813,0.002190339,0.0604989,0.004026651,0.01286364,0.00176695,0.006216065,0.004360792,0.01023559,0.007375612,0.09690831,0.0019729,0.009640986,0.007907545,0.003069872,0.001552564,0.000516321,0.001018077,0.009647158,0.0213844,0.03588952,0.06192694,0.04210018,0.0001768675,3.466933E-05,0.001727081,0.00145573,0.005305015,8.463562E-05,1.853876E-05,0.002632685,0,2.976628E-06,0.02414317,0.003855017,0.00538883,0.01070551,0.6631967,0.6275603,1.532043,0.5450155,1.554238,0.628616,0.2090355,0.007860082,2.362885,15.28497,5.844597,0.2421242,0.7058518,0.01064083,0.3648456,2.032807,4.982799,1.465044,0.8462401,5.319714,19.91127,23.26098,62.36674,14.14906,52.71016,10.65586,21.3296,73.96782,1.646688,199.0933,36.01483,0.08236422,125.6536,23.7018,12.16602,263.5734,519.3662,396.5305
267,0.0004955563,0.001752881,0.0008364074,0.02024103,0.004195401,0.03916604,0.002534408,0.001538289,0.4499647,0.002572432,0.06287351,0.004325572,0.01297199,0.002338239,0.006308324,0.004197792,0.01078483,0.008511268,0.110446,0.002296814,0.01026228,0.008196888,0.003276772,0.001534687,0.0004871478,0.001151989,0.009978781,0.02257789,0.03659496,0.06229695,0.04386805,0.0001845746,3.599028E-05,0.001782359,0.001521996,0.005430678,8.876964E-05,1.959201E-05,0.002757232,0,2.605964E-06,0.0257832,0.004225386,0.005577317,0.0112891,0.6927441,0.6772141,1.704881,0.600701,1.699965,0.6857916,0.2192779,0.008440365,2.606024,16.21516,7.755887,0.2461002,0.9138607,0.01142893,0.4502746,2.251122,7.452788,1.614449,0.899941,5.485946,19.7997,24.77009,65.28628,13.07935,49.41362,7.896782,14.118,29.07942,1.679811,716.3292,21.27662,0.08534796,121.9452,22.01753,11.13463,252.6539,588.886,593.0568
268,0.0005014171,0.001825903,0.0008325215,0.02349264,0.004239073,0.04075078,0.002729326,0.002072653,0.4545148,0.003289186,0.06482862,0.004646818,0.01366471,0.002628561,0.005969347,0.004151581,0.0113742,0.009695021,0.124036,0.002668224,0.01106871,0.008475603,0.003429375,0.001637972,0.0004618422,0.001309438,0.01035953,0.02366728,0.03724734,0.06632984,0.04303631,0.0001935586,3.750737E-05,0.001849907,0.001599001,0.005565317,9.303178E-05,2.06274E-05,0.002883798,0,2.398893E-06,0.02734023,0.004612577,0.005937288,0.01191921,0.7266126,0.7345589,1.879315,0.6595387,1.860108,0.7465959,0.2301063,0.009117804,2.886092,17.42842,8.913806,0.2498458,1.045094,0.01220718,0.524549,2.461928,11.61323,1.764869,0.9394801,5.656763,19.1817,25.4989,64.42829,11.8852,45.69944,5.161503,8.057945,13.69754,1.260062,833.4619,14.97552,0.08649486,116.6017,21.2117,10.49282,236.3906,611.2017,892.1859
269,0.0005076083,0.001897556,0.0008290568,0.0311115,0.00428481,0.04252999,0.002926854,0.00264889,0.4536369,0.004033992,0.06751422,0.004989783,0.01558518,0.002931774,0.006309066,0.004026763,0.01196784,0.01032399,0.1324557,0.003120367,0.01182236,0.008810133,0.003727263,0.001593386,0.0005364212,0.001500841,0.01069727,0.02512225,0.03692186,0.07070632,0.04305218,0.000204035,3.922266E-05,0.001935615,0.00169015,0.005708282,9.740078E-05,2.160222E-05,0.003012086,0,6.571747E-08,0.02896772,0.004908402,0.006983117,0.01257078,0.76568,0.7994143,2.044188,0.7125713,2.019576,0.8049141,0.2412646,0.009852186,3.188023,19.32855,9.36086,0.252622,1.077083,0.01295871,0.573429,2.623341,19.54422,1.902154,0.9441646,5.877201,18.21719,25.7922,60.62477,11.19117,44.55554,2.490214,4.1133,4.732827,0.9044843,560.6913,13.48109,0.08666822,110.5558,21.284,10.67474,224.933,552.2638,1165.243
270,0.0005137791,0.001967879,0.0008259504,0.04039053,0.004332515,0.04447302,0.003112479,0.003193365,0.4533578,0.004555259,0.07061021,0.005355158,0.01785255,0.00317147,0.006452081,0.00395103,0.01253375,0.01034539,0.1380895,0.003669909,0.01253247,0.009409037,0.004004224,0.001602991,0.000538849,0.001748551,0.0105021,0.02652752,0.03726746,0.07260236,0.04421772,0.000216139,4.110199E-05,0.002038997,0.001800324,0.005860517,0.0001018415,2.242642E-05,0.003141247,0,7.669408E-08,0.03084491,0.005103179,0.009678978,0.01322602,0.8140284,0.8759503,2.196398,0.7588903,2.175375,0.8572931,0.2525223,0.01062153,3.509103,22.37308,9.277154,0.2536535,1.012917,0.01374996,0.5856096,2.741956,29.78383,2.011691,0.9094186,6.226845,17.10788,25.95342,52.78397,10.6965,47.03673,1.040191,2.603086,1.762869,0.6405383,375.889,14.65229,0.08696266,106.0264,23.90318,12.20605,226.2733,443.3946,1314.106
271,0.0005197946,0.002036933,0.0008231385,0.04790303,0.004382751,0.04684342,0.003285286,0.003623949,0.4605084,0.005171323,0.0724813,0.00574361,0.01973472,0.003311594,0.006635896,0.003921222,0.01304996,0.0100507,0.1451456,0.004162656,0.01317726,0.01033183,0.004284937,0.001667533,0.0005040163,0.001999237,0.00974316,0.02801806,0.0375849,0.07557071,0.04651316,0.0002299511,4.307388E-05,0.002155802,0.001933288,0.006022114,0.0001063085,2.309423E-05,0.003270077,0,7.616496E-08,0.03310281,0.005186466,0.01613566,0.0138713,0.8805448,0.9679075,2.332252,0.8051555,2.336847,0.9017096,0.2635367,0.01139525,3.865706,26.41947,8.836897,0.2528892,0.8859432,0.0144673,0.5636224,2.81829,37.41307,2.086963,0.8557565,6.864583,16.23411,26.18474,42.53558,10.18235,52.25679,0.8479987,2.561209,1.506671,0.4801037,251.9086,17.83109,0.08756055,100.433,27.6419,14.47245,236.52,357.3168,1314.521
272,0.0005258986,0.002104673,0.0008205432,0.05358531,0.004435885,0.04989083,0.003442665,0.003970098,0.4834434,0.005522362,0.07501734,0.006149925,0.02125478,0.003258524,0.006829982,0.003851006,0.01349218,0.00965981,0.1519325,0.004561355,0.01457139,0.01087061,0.00452885,0.001779896,0.0005277598,0.0022136,0.009290956,0.02885702,0.03869608,0.07998314,0.04604992,0.0002454632,4.50537E-05,0.002282763,0.002096144,0.006195564,0.0001107518,2.369884E-05,0.003397295,0,7.32028E-08,0.03572833,0.005245352,0.0251387,0.01449564,0.9757066,1.068969,2.447513,0.8485856,2.533433,0.9373174,0.2738918,0.01213934,4.301899,30.43005,8.157581,0.2505567,0.7428259,0.01533203,0.5298805,2.838059,40.41925,2.130971,0.8059152,7.97281,15.95514,26.65156,34.77889,10.06885,58.65829,1.018282,3.056633,1.780753,0.4160988,165.0682,22.29626,0.08894105,96.65985,32.00981,17.14614,250.3823,306.8862,1209.156
273,0.000532595,0.002169037,0.0008181059,0.05765282,0.004490483,0.05376274,0.003599172,0.004111545,0.5279753,0.005589295,0.0777367,0.006564562,0.02286613,0.002977922,0.007317456,0.003877542,0.01386991,0.009312731,0.1570823,0.004685468,0.01567086,0.01192307,0.004999448,0.001954935,0.0005597895,0.002222351,0.009640343,0.02967923,0.03871379,0.08237422,0.04560431,0.0002625097,4.698808E-05,0.00241661,0.00228643,0.006383112,0.0001151333,2.429361E-05,0.00352188,0,6.95897E-08,0.03858681,0.005399448,0.034733,0.01509216,1.10091,1.168524,2.544436,0.887009,2.830726,0.9657777,0.2833202,0.01283737,4.880972,33.76673,7.372387,0.2468256,0.6157899,0.01624699,0.4989712,2.850128,38.6367,2.151976,0.7914429,9.491871,16.3153,27.50447,31.1197,10.23606,66.29618,1.258949,3.807171,2.189812,0.4161063,108.5617,27.73126,0.09141624,94.14988,32.07983,17.46157,253.278,282.8604,1059.802
274,0.0005209497,0.002102162,0.0008159663,0.05874364,0.004042965,0.05558116,0.003627382,0.003911559,0.5891035,0.005006912,0.07572669,0.006699916,0.02360643,0.002455265,0.007980567,0.00389614,0.01343643,0.008910176,0.1563923,0.004580592,0.01658115,0.01195247,0.005272562,0.001923825,0.0005352081,0.002029708,0.009960067,0.02807183,0.0353287,0.07742122,0.04489577,0.0002679813,4.445225E-05,0.002410572,0.002396283,0.006128134,0.0001108096,2.21471E-05,0.003258572,0,6.589219E-08,0.03946932,0.005417062,0.04129557,0.01479778,1.216057,1.21081,2.550701,0.89456,3.246971,0.956897,0.2779241,0.0131177,5.496836,34.70428,6.441646,0.2122854,0.5203491,0.0143522,0.4647887,2.853836,32.73278,2.06705,0.8003038,10.6533,16.42539,27.77396,30.77683,10.62346,73.60677,1.526574,4.387136,2.525719,0.4300066,73.23351,30.95615,0.09031186,91.47104,30.65738,17.18058,247.7261,271.645,902.8364
275,0.000526821,0.002168578,0.000813917,0.06073361,0.004003195,0.05996039,0.003833167,0.003705928,0.7366213,0.004881231,0.08093528,0.007060864,0.02378405,0.002081145,0.008515032,0.003904872,0.01363832,0.009513654,0.165275,0.00466517,0.01843889,0.01265437,0.005726379,0.002107883,0.0005432406,0.001903541,0.01071489,0.02871541,0.03645358,0.0811704,0.04517573,0.0002839033,4.524647E-05,0.002505554,0.002578224,0.006437028,0.0001144088,2.271172E-05,0.003355894,0,6.483486E-08,0.0417028,0.005751305,0.04454512,0.0152932,1.356,1.280541,2.614044,0.9475685,3.926748,0.9702941,0.2846259,0.01362216,6.316497,35.12076,5.776449,0.2065803,0.4920171,0.01506684,0.4498287,2.983114,26.97602,2.079124,0.9055009,11.77626,16.83363,29.15377,34.28321,11.62662,81.58134,1.841781,4.903598,3.000525,0.4654922,52.32772,31.78858,0.09066019,89.75112,29.88675,16.44405,246.9703,259.9025,765.1498
276,0.0005430635,0.002248205,0.0008119629,0.06235103,0.004047206,0.06441347,0.004061891,0.003400762,1.035654,0.004519942,0.08601204,0.0074659,0.02370441,0.001856756,0.009075693,0.003922228,0.01397832,0.01047715,0.1761201,0.004804966,0.02066103,0.01318337,0.006292391,0.002249481,0.0005486478,0.0018142,0.01181032,0.03012224,0.03647707,0.08412976,0.04739817,0.0003026146,4.708112E-05,0.002623646,0.002769815,0.006906543,0.0001196526,2.386851E-05,0.003526772,0,5.815629E-08,0.0440704,0.006145774,0.04595305,0.01595253,1.493339,1.346747,2.696825,1.007797,4.717453,0.9883552,0.2937191,0.01417874,6.903053,35.11033,5.305507,0.2061112,0.4911673,0.01656217,0.4413534,3.050247,22.01336,2.142642,1.04582,12.87315,17.10166,30.71021,38.14779,11.92294,83.7115,2.207287,5.518529,3.409902,0.4848507,39.55393,31.22509,0.09101459,85.40003,26.02316,13.81006,229.9103,247.3145,655.4398
277,0.0005718524,0.002325719,0.0008101947,0.06363337,0.004157513,0.06816523,0.004311503,0.003113841,1.363922,0.00437805,0.0904181,0.007882232,0.02313647,0.001783861,0.00976766,0.004072672,0.01442998,0.01150568,0.1888972,0.004812624,0.02302792,0.0137,0.006624832,0.002375172,0.0006325018,0.001765072,0.01307152,0.03101908,0.0371176,0.0902162,0.04846613,0.0003222766,4.927561E-05,0.002754874,0.002950478,0.007446785,0.0001248391,2.503306E-05,0.00369252,0,4.204252E-08,0.04625679,0.00647508,0.04574564,0.0166644,1.614129,1.404723,2.788018,1.067832,5.439928,1.008367,0.3034921,0.01477285,7.12365,34.64284,5.013046,0.2067762,0.5160385,0.0180296,0.4389957,3.121141,18.45284,2.235485,1.2145,14.07424,16.82003,32.04001,41.57633,11.62911,79.41849,2.452444,5.704823,3.566035,0.4802266,29.93724,30.00186,0.08954431,77.30898,21.56138,11.30522,197.8857,232.229,564.3493
278,0.0006175265,0.002399009,0.0008085807,0.06445422,0.004285187,0.07152797,0.004500014,0.002872426,1.56757,0.004281809,0.09306148,0.008297722,0.0228521,0.001795848,0.01010714,0.004354778,0.01491704,0.01266755,0.2004955,0.004752275,0.02498714,0.01423814,0.006848575,0.002672405,0.0006223789,0.001723522,0.0143181,0.03164887,0.03865926,0.09757847,0.04825799,0.0003423197,5.159113E-05,0.002895126,0.003126557,0.008029443,0.0001297392,2.610584E-05,0.00384134,0,4.012053E-08,0.04824744,0.006868066,0.0449612,0.01739767,1.713866,1.455605,2.881426,1.118053,5.987913,1.029471,0.3133934,0.01540296,7.198816,34.28996,4.838071,0.2083427,0.5445469,0.01954711,0.4388837,3.186095,15.85053,2.346117,1.375558,15.28726,16.06153,32.9786,42.84862,10.57053,72.07316,2.557026,5.458918,3.507315,0.4570433,22.29307,28.1539,0.08608042,69.45657,21.31942,11.60601,187.629,214.9505,490.2489
279,0.0006822335,0.002468659,0.0008070746,0.06495144,0.004415079,0.07444525,0.004643771,0.002728156,1.671692,0.004160814,0.09652442,0.00870417,0.02281387,0.001796599,0.01057877,0.004415696,0.0153998,0.01390281,0.2099824,0.00479562,0.02701802,0.01470402,0.007218174,0.002860807,0.000638544,0.001688442,0.01546965,0.03215636,0.03993696,0.1022763,0.05381442,0.0003624466,5.394395E-05,0.003039752,0.003308704,0.008630019,0.0001344058,2.711063E-05,0.003977258,0,3.824174E-08,0.05009219,0.007252221,0.04382896,0.01814107,1.79145,1.499601,2.969695,1.158177,6.328279,1.050971,0.3232574,0.01603993,7.245781,34.06534,4.72542,0.2115248,0.5692871,0.02119396,0.4374614,3.249372,13.84034,2.452981,1.524534,16.235,15.28641,33.61302,42.49012,9.30797,64.87762,2.56962,5.239459,3.469806,0.4326512,16.8897,23.88843,0.08232188,64.13155,26.04909,15.23142,201.5979,197.8406,443.6421
280,0.0007620245,0.002535553,0.0008056583,0.0651148,0.004544119,0.07722484,0.004753597,0.002664743,1.730081,0.004236407,0.09975076,0.009096107,0.02363526,0.001826351,0.0109674,0.004624196,0.01587205,0.01494058,0.2155471,0.004781236,0.02880187,0.01551077,0.007327359,0.003049509,0.0005963282,0.001661891,0.01652493,0.03236991,0.04138637,0.1070509,0.05741367,0.0003825432,5.630221E-05,0.003193879,0.003506586,0.009225395,0.0001388981,2.802476E-05,0.004105013,0,3.645551E-08,0.05187777,0.007617023,0.0429369,0.01888037,1.849962,1.536482,3.048147,1.186734,6.511919,1.073032,0.3330221,0.01665205,7.285465,34.19312,4.632336,0.217214,0.576103,0.02302621,0.4307233,3.253998,12.16989,2.543812,1.641839,16.75383,15.17665,34.02473,40.33771,8.034294,59.05151,2.458714,5.633749,3.619606,0.4180612,13.75391,19.96585,0.08006795,61.14896,30.76748,18.68425,229.673,186.61,429.969
281,0.0008530002,0.002600305,0.0008041934,0.06488403,0.00467131,0.0796122,0.004856745,0.002700594,1.767433,0.004208541,0.1038263,0.009477207,0.02571162,0.001821968,0.011365,0.00483864,0.01635159,0.01528142,0.2163018,0.004726504,0.03069902,0.01603911,0.00746606,0.003310568,0.0006086677,0.001643497,0.01754362,0.03252342,0.0430827,0.1124942,0.06428608,0.0004025389,5.863662E-05,0.003362744,0.003715239,0.009796933,0.0001432301,2.889812E-05,0.004227218,0,3.475676E-08,0.05363708,0.007831231,0.04281982,0.01958921,1.891293,1.56473,3.113619,1.20302,6.58558,1.09442,0.3425233,0.01722267,7.3113,34.99586,4.536918,0.2256449,0.5504399,0.02484719,0.4149282,3.152623,10.72872,2.607216,1.700424,16.96931,15.71764,34.24547,36.41183,6.843543,53.79567,2.358312,6.61012,3.951637,0.4165063,12.09457,19.27338,0.07980069,58.87383,33.04694,20.03432,254.2897,183.8174,441.5606
282,0.0009515554,0.002663337,0.0008028016,0.0643716,0.004796889,0.08151696,0.004938822,0.002849775,1.787615,0.004171855,0.1076834,0.009845163,0.0278009,0.001774077,0.01184457,0.005061912,0.01682471,0.01489871,0.2158556,0.004710133,0.03250455,0.01652437,0.007645538,0.003416144,0.0006066739,0.001608884,0.01843664,0.03122889,0.04500376,0.1206976,0.06621413,0.0004224385,6.091703E-05,0.003542809,0.003922487,0.0103323,0.0001474049,2.962522E-05,0.004344206,0,3.311489E-08,0.05532233,0.007780511,0.04349959,0.02022604,1.915016,1.581626,3.163688,1.209394,6.563865,1.112805,0.3514686,0.01773155,7.314987,36.9234,4.43063,0.2359328,0.4805477,0.02643595,0.3849913,3.017819,9.443767,2.631812,1.668615,17.0521,16.51852,34.27259,31.03276,5.733881,49.80553,2.397665,7.782321,4.387513,0.4313725,10.89648,21.33753,0.08110611,58.04295,35.4645,21.14658,282.5772,188.0863,459.0995
283,0.001052485,0.002724913,0.0008015608,0.06377794,0.004921378,0.08301299,0.005026416,0.003074428,1.815322,0.004201045,0.1100053,0.01019535,0.02982591,0.001706358,0.01213469,0.00542125,0.01727105,0.01427495,0.2143766,0.004649837,0.03420625,0.01702299,0.008118122,0.003625727,0.0006999408,0.001536747,0.01901478,0.0289142,0.04799625,0.123561,0.07070411,0.0004423743,6.309486E-05,0.003725283,0.004120644,0.0108229,0.0001513987,3.022546E-05,0.004455901,0,1.221559E-05,0.0568997,0.007609088,0.04417396,0.02074831,1.92053,1.584319,3.19666,1.211257,6.456985,1.126732,0.3595186,0.01813957,7.29746,38.93938,4.298286,0.2455581,0.4067546,0.0279219,0.3540129,2.923963,8.347725,2.611642,1.618339,17.12609,17.44751,34.41201,27.37005,5.374373,48.43782,2.603692,9.014582,4.956821,0.4680469,10.25095,24.64933,0.08347893,59.17748,38.02137,22.26505,310.9569,198.7441,469.7668
284,0.001152786,0.002785204,0.0008005037,0.06333029,0.005045353,0.0841729,0.005099012,0.003327619,1.871382,0.004237152,0.113701,0.01052686,0.03217519,0.001643865,0.01265027,0.005851003,0.0176712,0.01366663,0.2108414,0.004660773,0.03516266,0.01819796,0.008394019,0.003708596,0.0007300978,0.001497249,0.01919195,0.02754118,0.04900939,0.1304732,0.07422775,0.0004623162,6.514048E-05,0.003906002,0.004308227,0.01126613,0.0001551777,3.081446E-05,0.00456199,0,1.279577E-05,0.05841076,0.007479993,0.04425963,0.02116235,1.9127,1.575567,3.217905,1.205141,6.283564,1.137141,0.366751,0.01844485,7.265644,40.457,4.154917,0.252939,0.351939,0.02923707,0.3309403,2.908594,7.473755,2.567959,1.60224,17.2825,18.48875,34.90889,26.51162,5.749607,50.04149,2.894233,10.23086,5.639158,0.524144,10.52582,28.13868,0.08743656,61.63217,38.99884,22.41222,335.3532,214.3127,472.0912
285,0.001252823,0.002844101,0.0007996289,0.06313001,0.005169624,0.08519855,0.005161717,0.003570301,1.947284,0.004328022,0.1168845,0.01084097,0.03414916,0.001617269,0.01292483,0.006416915,0.01803897,0.01314858,0.2057785,0.004625486,0.03474071,0.02044436,0.008908017,0.004010537,0.0007800582,0.001506166,0.01837139,0.02859242,0.05004356,0.1360169,0.07541035,0.0004820636,6.705138E-05,0.004082272,0.004490793,0.01166448,0.0001587548,3.130018E-05,0.004662599,0,1.319082E-05,0.05992208,0.00745974,0.04383354,0.02151198,1.900476,1.561911,3.235802,1.194185,6.085792,1.146092,0.3735716,0.01867746,7.230292,41.63487,4.034669,0.2574238,0.3151717,0.03044275,0.3159005,2.982277,6.803486,2.533423,1.615206,17.56306,19.4955,35.73248,27.44682,6.318256,53.91986,3.171046,11.05915,6.23338,0.5860217,11.89632,30.42012,0.09262682,64.81075,40.17393,22.99361,360.095,229.8776,466.1695
286,0.001354635,0.002902054,0.0007989419,0.06323374,0.005295236,0.08636528,0.005255567,0.003779303,2.03158,0.004253953,0.1210119,0.0111384,0.03553872,0.001591954,0.0131239,0.00718219,0.01841202,0.01310011,0.2010825,0.004621393,0.0348238,0.02219748,0.00932553,0.004356984,0.0009136299,0.001554764,0.01786584,0.03004513,0.05039311,0.1371292,0.08383597,0.0005014345,6.884063E-05,0.004245616,0.004673847,0.01202247,0.0001621506,3.16624E-05,0.004758243,0,1.249055E-05,0.06145256,0.007583614,0.04313157,0.02184533,1.89119,1.548981,3.255795,1.194834,5.923847,1.155878,0.3803756,0.0188562,7.19854,41.99035,3.956043,0.2592556,0.3089777,0.03183025,0.311538,3.139102,6.353866,2.526611,1.70789,17.95693,20.57186,36.98606,30.98584,7.239507,58.74199,3.368693,11.59575,6.701189,0.6414271,14.3632,31.63835,0.09840997,66.44047,37.68052,21.026,366.8802,243.621,457.7767
287,0.001458842,0.002959367,0.0007988343,0.06375996,0.005425218,0.0873637,0.005439016,0.003893365,2.105758,0.004336026,0.1260766,0.01142303,0.03465145,0.001597655,0.01338284,0.007690343,0.01882319,0.0138324,0.2021497,0.004595704,0.0347262,0.02384349,0.009697079,0.004763091,0.0009136829,0.001651841,0.01756708,0.03168123,0.05115819,0.1407887,0.08397061,0.0005202483,7.055671E-05,0.00438064,0.004861572,0.0123488,0.0001654272,3.208456E-05,0.004850088,0,1.083331E-05,0.06295925,0.007739102,0.04211701,0.02222382,1.891834,1.543163,3.28363,1.219872,5.848274,1.167662,0.3876517,0.01903383,7.178054,41.47362,3.948907,0.25937,0.3368162,0.03320146,0.3178847,3.346232,6.142774,2.563556,1.891933,18.33638,21.24521,38.47332,36.43696,8.153803,62.33776,3.488565,11.30208,6.810017,0.6695959,17.19064,32.37816,0.1028828,66.33144,35.28366,19.64806,364.8362,250.4057,447.6082
288,0.001565917,0.003016241,0.0007990312,0.06451858,0.005558074,0.08842546,0.005619962,0.003848321,2.136104,0.004362362,0.1292128,0.01169919,0.03353894,0.001685548,0.01360546,0.008198539,0.01926098,0.01483808,0.2058947,0.004715807,0.03444118,0.02556507,0.009867918,0.005021955,0.0009446287,0.001807028,0.01757056,0.03389984,0.05261362,0.1415358,0.08928913,0.000538393,7.223897E-05,0.004504078,0.005062955,0.0126548,0.0001686133,3.256427E-05,0.004939567,0,9.368632E-06,0.06455052,0.007955351,0.04102602,0.02269884,1.905861,1.549276,3.323557,1.24997,5.830761,1.182529,0.395833,0.01925801,7.175723,40.80843,4.007274,0.2589071,0.3819227,0.03443592,0.3285364,3.608168,6.094049,2.653511,2.110047,18.70934,21.46673,39.94073,41.28903,8.487667,64.59094,3.489646,10.48815,6.610471,0.6726164,19.40355,30.67288,0.1067792,61.04971,29.74763,16.09343,335.3101,250.2453,445.3369
289,0.001673962,0.003072712,0.0007994556,0.0654173,0.005694284,0.08971421,0.005789968,0.003672481,2.139573,0.004356169,0.1351168,0.01203291,0.03288539,0.001798691,0.01401011,0.008820863,0.01971569,0.01595534,0.2120964,0.004784766,0.03452852,0.0274963,0.01024327,0.005191859,0.0009789518,0.002009443,0.01792466,0.03633054,0.05363646,0.145417,0.08896205,0.0005565287,7.393646E-05,0.004625554,0.00533966,0.01294748,0.0001719372,3.312272E-05,0.005028132,0,1.040133E-08,0.06629993,0.008235954,0.04007972,0.02331468,1.932931,1.567473,3.37392,1.28103,5.868073,1.198714,0.4054671,0.01953682,7.194318,40.23856,4.104,0.2579565,0.4352396,0.03547969,0.340288,3.871069,6.145933,2.792786,2.331848,18.88946,20.92232,41.06058,44.04282,8.263025,65.45787,3.245924,8.911526,5.903878,0.6373034,20.31309,27.82951,0.1086686,53.93363,26.49915,14.37376,305.2107,238.4936,436.4517
