"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:37:50 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"

Data,"Average Other Mortlatiy biomass across modeled area"
"Modeled area km2",188688.717455821
"Number of cells",550

TimeStep,"offshore dolphins","coastal dolphins",seabirds,"pelagic sharks","large demersal sharks","small sharks and rays","pelagic piscivores","king mackerel juv","king mackerel adult","Spanish mackerel juv","Spanish mackerel adult",cobia,"greater amberjack","red snapper 0","red snapper 1-2","red snapper 3+","vermilion snapper","grey snapper","other snapper","gag 0","gag 1","gag 2","gag 3","gag 4","gag 5+","red grouper 0","red grouper 1","red grouper 2","red grouper 3","red grouper 4","red grouper 5+","black grouper","yellowedge grouper",scamp,"goliath grouper","other SWG","other DWG","blueline tilefish","golden tilefish","lionfish juv","lionfish adult","gray triggerfish","red porgy",hogfish,"black sea bass","reef carnivores","reef crustacean eaters","reef invertivores","medium reef omnivores","small reef omnivores","reef planktivores","coastal piscivores","offshore demersal carnivores","nearshore demersal carnivores","demersal omnivores","sardine herring scad","nearshore small pelagics","offshore small pelagics",mullet,squid,shrimp,"large crabs",stomatopods,echinoderms,gastropods,bivalves,"sessile epibenthos","mobile epifauna","small infauna",meiobenthos,"carnivorous zooplankton","herbivorous zooplankton","omnivorous zooplankton",ichthyoplankton,jellyfish,microbes,anthozoans,macroalgae,microphytobenthos,phytoplankton,seagrass,"water column detritus","sediment detritus"
250,5.240213E-05,0.001877246,0,0.009869274,0.006700276,0.01687264,0.001125267,8.600773E-05,0.03738728,0.0002948712,0.04660426,0.001810385,0.02432948,1.361477E-21,5.58196E-17,2.685707E-07,0.01350426,0.001968477,0.01399672,0.0001214386,0.0008303866,0.001060288,0.0008981331,0.0006166533,0.0002017198,0.0003210976,0.001839899,0.005169183,0.00756699,0.01466446,0.002661323,0.0009776612,3.665551E-05,0.001629376,0.001011075,0.005569932,6.690164E-05,1.468268E-05,0.002337429,1.361477E-21,7.586449E-05,0.01657453,0.002638491,0.002005985,0.007532664,0.2165823,0.3146511,0.2904756,0.1781501,0.4758138,0.1954327,0.1880157,0.001158399,0.5637149,3.439072,0.4250968,0.03955939,0.07344486,0.002726668,0.02265992,0.2317726,0.5037385,0.4980827,0.3122693,1.06267,3.88168,4.822222,3.635867,0.7142536,5.029934,0.2976802,1.074318,0.6136668,0.06088214,1.722207,3.277297,0.03287363,0,0,0,0,0,0
251,5.124862E-05,4.094252E-05,0,0.0007239226,2.332761E-05,0.001256826,0.000155837,8.245024E-10,0.002072044,4.184268E-05,0.00373849,0.0003980051,1.587875E-05,0.0001746403,0.0006147533,0.0003028097,0.0004134381,0.0001584285,0.002304202,8.315184E-06,0.0001616073,8.266838E-05,9.881268E-05,6.14353E-05,5.078293E-05,3.679351E-06,3.11468E-05,0.0005009241,0.0005809881,0.002537094,0.004030353,7.88432E-06,8.349895E-07,5.760684E-05,4.078568E-05,5.431777E-06,1.309187E-06,1.49672E-07,2.810362E-05,7.809367E-07,1.168086E-05,0.0008217613,0.0001120058,0.0003490333,0.0009375892,0.02993796,0.02570739,0.0492847,0.011973,0.01135412,0.01002881,0.008742128,0.0001308777,0.06041866,0.4303821,0.05602727,7.675333E-08,0.004434123,7.263902E-05,0.003781047,0.01031308,0.007817159,0.001786783,0.0009716016,0.01395113,2.539694,0.1149719,1.407111,0.4832609,0.5727605,0.1181666,1.841614,1.136715,0.09695573,1.487639,2.355405,0.0003615971,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0.0001237055,6.86532E-05,0,0.002140329,0.0001709543,0.008821588,0.0001145818,0.0004047158,0.1899296,0.0004222227,0.005419531,9.624055E-05,0.0009955883,0.000620595,0.0001914662,0.0001250276,0.0006622488,0.001209565,0.01485308,0.0007620225,0.0025164,0.001588845,0.0006105197,0.0001308245,1.479105E-05,0.0006356962,0.00416319,0.01204542,0.01616319,0.01093753,0.00144708,2.024772E-05,2.140918E-06,0.0002440931,0.0004848481,0.001908728,2.968839E-06,2.936835E-07,5.873968E-05,1.339662E-21,1.339662E-21,0.003951145,0.000239268,0.001217491,0.0002450727,0.1159436,0.07590476,0.2442559,0.09133471,0.5797029,0.1271142,0.0216605,0.001696397,0.3386613,2.181428,0.8487874,6.966244E-06,0.09581557,0.0008164775,0.05274931,0.4464756,1.103836,1.035814,0.2546597,1.612662,1.688109,4.854945,7.406425,0.8011678,5.776581,0.1092077,0.2947345,0.1705564,0.0601518,5.928977,3.005483,0.0106961,0,0,0,0,0,0
260,0.0004036231,0.0002996847,0,0.007610054,0.000491142,0.01794987,0.0008808186,0.001313875,0.3791564,0.001546359,0.02066085,0.0005368629,0.001911719,0.003652836,0.002897418,0.0003556966,0.002338069,0.002850679,0.04972867,0.001898129,0.004357009,0.002200061,0.001299669,0.0005255801,4.504058E-05,0.001120149,0.005392438,0.01227647,0.01972861,0.0190059,0.006435871,3.479731E-05,3.958862E-06,0.0005018945,0.0005400943,0.002169427,5.563726E-06,8.37285E-07,0.0001798679,4.521367E-21,4.521367E-21,0.009171239,0.0008289043,0.004868318,0.001262844,0.312457,0.2049114,0.7629424,0.230334,0.6507431,0.2927451,0.07430575,0.00304034,1.125071,6.491411,3.033616,0.0002928193,0.3243869,0.0008555271,0.1667003,0.8408829,2.636828,0.6625427,0.197452,2.024477,5.526514,7.336535,22.40087,1.864496,13.46478,0.2062028,0.6433706,0.3607062,0.1349467,17.50299,14.14159,0.01042916,0,0,0,0,0,0
261,0.0002871024,0.0004476532,0,0.007282241,0.0002956946,0.008886644,0.001040313,0.001389188,0.1792759,0.002212098,0.01573925,0.001194232,0.002441202,0.005641021,0.00135796,0.0007078761,0.003688061,0.003422914,0.05763358,0.002529053,0.002341366,0.001319073,0.001084314,0.0001181291,4.446597E-05,0.001095387,0.001895396,0.0047765,0.01311739,0.01542385,0.003614045,3.422671E-05,4.535739E-06,0.0002908695,0.0003082968,0.0004684929,1.344442E-05,2.932311E-06,0.000441472,7.871138E-21,7.871138E-21,0.006224556,0.001151145,0.004008826,0.00231636,0.272901,0.2253059,0.9661452,0.2589117,0.5278894,0.3189489,0.08127615,0.004941924,1.30664,5.933472,3.810981,2.576329E-05,0.4778751,0.0002927695,0.2089906,1.497359,4.140826,0.1569026,0.06094442,1.040069,8.317554,7.9019,26.81201,3.115559,13.1056,0.2317448,0.7819319,0.6717435,0.1556707,14.68594,15.57071,0.01043627,0,0,0,0,0,0
262,7.900174E-05,0.0001861963,0,0.001559197,8.688653E-05,0.0009157637,0.0003603899,2.02926E-05,0.0005319506,0.000284887,0.002908697,0.0007603372,0.002179243,0.0001474658,0.0004927831,0.0001533046,0.00240291,0.001206744,0.01591573,0.0002282653,2.517192E-05,2.31617E-05,4.249655E-05,3.569312E-05,3.988077E-05,9.231485E-05,5.850312E-06,4.473119E-05,4.592873E-06,9.286522E-06,0.0003325391,5.577975E-05,2.92402E-06,9.386818E-05,4.585512E-05,0.000326274,1.990394E-05,2.773288E-06,0.000373361,1.508149E-05,0.0001257528,0.001507713,0.0005968784,0.0004935907,0.001275819,0.05016169,0.09733966,0.278136,0.05987373,0.05545698,0.1021705,0.02724585,0.003034076,0.3405923,0.8448257,0.8750932,2.233197E-06,0.1714017,6.365032E-05,0.06585607,0.2824825,0.5911712,0.003277249,0.001456306,0.03567432,7.428862,1.301496,7.903668,0.6671346,4.06921,0.1390694,0.7529303,0.4127414,0.05540879,1.830458,7.625535,5.474653E-05,0,0,0,0,0,0
263,2.264878E-06,2.16499E-05,0,0.0001541877,7.466906E-06,2.551143E-05,3.57419E-05,1.917795E-05,0.002820604,4.011512E-05,0.0007401342,0.0001028335,0.0002239305,4.704015E-06,5.059417E-05,4.960096E-06,0.000272175,0.0001394756,0.001760216,8.102323E-06,2.145958E-05,6.602028E-06,1.301741E-05,1.245129E-07,4.701267E-07,4.816347E-06,8.450665E-06,2.400108E-09,6.218251E-05,6.05917E-05,0.000186894,9.061141E-07,3.027088E-07,8.862067E-06,3.819052E-06,1.73587E-05,6.394736E-07,1.153159E-07,1.949325E-05,8.372886E-22,8.372886E-22,0.0001222447,6.083662E-05,4.527232E-05,0.0001627168,0.003468131,0.01015099,0.03411216,0.00631081,0.0001569423,0.01213313,0.003049444,0.0002659112,0.04248947,0.0955572,0.1048252,1.633916E-07,0.01979491,1.090658E-06,0.007521752,0.02269596,0.07164837,4.2031E-07,4.378183E-06,0.0002209248,0.7757271,0.128809,0.7526269,0.07563338,0.4792367,0.01868846,0.1568924,0.2710011,0.006230525,0.1473582,1.530936,1.746665E-07,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,4.933928E-05,0.0004245697,0,0.005561069,0.001599688,0.008182833,0.0004559954,0.0003472892,0.04020379,0.0004277033,0.01502811,0.0007366916,0.003814483,0.0002614572,0.0002843887,0.0001856405,0.002540783,0.001040497,0.01240174,0.0004480807,0.001621136,0.001504905,0.0008324463,0.0003666974,6.048087E-05,0.0001801087,0.000953292,0.004452689,0.007913523,0.01784178,0.004418765,5.949912E-05,1.420991E-05,0.0004484096,0.0002964405,0.001625906,2.369897E-05,8.28124E-06,0.001064529,9.702928E-22,9.702928E-22,0.006212216,0.0007800778,0.002693101,0.002490285,0.08555207,0.1445458,0.2425414,0.1079053,0.2105174,0.09623982,0.04463735,0.001012379,0.4357714,3.480654,0.5964113,0.09733302,0.0441833,0.008709106,0.03986514,0.2601717,3.669617,0.2905478,0.1144351,1.002261,1.001537,2.841132,1.829596,0.6701252,3.909862,0.06748839,0.1766521,0.1265383,0.02534099,3.289363,1.812937,0.01027426,0,0,0,0,0,0
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1.8642E-05,3.201758E-05,0,0.001347514,1.668592E-05,0.00180734,8.106502E-05,3.969306E-05,0.02519904,8.637521E-05,0.0022352,0.0002676618,0.0006966221,2.635888E-05,6.253091E-05,7.369687E-05,0.0002530137,0.0002646605,0.002760965,5.588466E-05,0.0007538871,0.0006690365,0.0006856844,2.047276E-05,1.024111E-08,2.68547E-05,0.0004634032,0.0008220603,0.001429176,0.01026771,8.381335E-06,1.002639E-05,8.024541E-07,8.588727E-05,9.75305E-05,0.0003974479,3.069616E-06,2.555426E-07,6.908274E-05,1.674577E-22,1.674577E-22,0.001258145,0.0001454816,0.0006004433,0.0006029899,0.03353786,0.02827225,0.06094034,0.017427,0.07563139,0.02055077,0.007581573,0.0002849562,0.1274256,0.7910112,0.0529889,4.511903E-08,0.002293857,0.0001742486,0.002605129,0.08344977,0.05374962,0.06113192,0.01738268,0.1847706,0.3162476,0.5387072,0.3162855,0.09295008,0.6353893,0.05643653,0.2392524,0.1269504,0.009423984,0.08175041,0.4463314,0.0004024512,0,0,0,0,0,0
299,0.0001616749,0.000179377,0,0.004206439,0.000566064,0.005427526,0.0006815318,4.195758E-05,0.0182243,0.0002061959,0.01002468,0.001812469,0.00228599,2.253628E-05,0.00123619,0.001402029,0.004449047,0.001165015,0.01314043,6.961002E-05,0.0008882114,0.0009746529,0.0001736642,0.0004012664,0.0002636393,1.956075E-05,0.00031171,0.0006360629,0.001733198,0.01722701,0.00673802,0.0002776778,1.701746E-05,0.0005265421,0.0001927446,0.0002874968,3.202713E-05,4.544808E-06,0.0005882556,5.323869E-05,0.001678733,0.004695117,0.000662724,0.001654161,0.003521223,0.08036663,0.1146316,0.2013058,0.05209861,0.1235616,0.07639022,0.02386835,0.002368157,0.426894,3.477991,0.1552255,1.23987E-07,0.01301206,0.0003852311,0.01498945,0.1368052,0.1313986,0.05141811,0.03614175,0.4460227,2.536723,1.607656,1.076673,0.3189495,1.465978,0.3311694,0.8326964,0.6033844,0.03648783,0.1912582,1.136281,0.004923552,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
