"<HEADER software/>"
EwEVersion,"6.7.0.17922 (compiled 8/29/2022)"
Date,"10/26/2022 12:32:43 PM"
"<HEADER ecopath/>"
ModelName,"WFS EwE 2.09"
"<HEADER ecosim/>"
EcosimScenario,sim12_fit97v_ecospace_Vs
TimeSeries,-
StartYear,1985
"<HEADER ecospace/>"
EcospaceScenario,"sp1_ecospace diagnostics"
MapRows,34
MapCols,40
MapCellLength,18.52216
MapCellSize,0.1666667
MapLatitude,30.5823
MapLongitude,-87.5833
NoActiveCells,975
EcoSpaceTimeStepLength,0.0833333333333333
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production",PP
"Layer 1 SST",SST
"Layer 2 SBT",SBT
"Layer 3 SSS",SSS
"Layer 5 Red tide",complete_red_tide
"<HEADER end/>"
Max Age,134
Timestep, Region,"Spanish mackerel juv"_0,"Spanish mackerel juv"_1,"Spanish mackerel juv"_2,"Spanish mackerel juv"_3,"Spanish mackerel juv"_4,"Spanish mackerel juv"_5,"Spanish mackerel juv"_6,"Spanish mackerel juv"_7,"Spanish mackerel juv"_8,"Spanish mackerel juv"_9,"Spanish mackerel juv"_10,"Spanish mackerel juv"_11,"Spanish mackerel adult"_12,"Spanish mackerel adult"_13,"Spanish mackerel adult"_14,"Spanish mackerel adult"_15,"Spanish mackerel adult"_16,"Spanish mackerel adult"_17,"Spanish mackerel adult"_18,"Spanish mackerel adult"_19,"Spanish mackerel adult"_20,"Spanish mackerel adult"_21,"Spanish mackerel adult"_22,"Spanish mackerel adult"_23,"Spanish mackerel adult"_24,"Spanish mackerel adult"_25,"Spanish mackerel adult"_26,"Spanish mackerel adult"_27,"Spanish mackerel adult"_28,"Spanish mackerel adult"_29,"Spanish mackerel adult"_30,"Spanish mackerel adult"_31,"Spanish mackerel adult"_32,"Spanish mackerel adult"_33,"Spanish mackerel adult"_34,"Spanish mackerel adult"_35,"Spanish mackerel adult"_36,"Spanish mackerel adult"_37,"Spanish mackerel adult"_38,"Spanish mackerel adult"_39,"Spanish mackerel adult"_40,"Spanish mackerel adult"_41,"Spanish mackerel adult"_42,"Spanish mackerel adult"_43,"Spanish mackerel adult"_44,"Spanish mackerel adult"_45,"Spanish mackerel adult"_46,"Spanish mackerel adult"_47,"Spanish mackerel adult"_48,"Spanish mackerel adult"_49,"Spanish mackerel adult"_50,"Spanish mackerel adult"_51,"Spanish mackerel adult"_52,"Spanish mackerel adult"_53,"Spanish mackerel adult"_54,"Spanish mackerel adult"_55,"Spanish mackerel adult"_56,"Spanish mackerel adult"_57,"Spanish mackerel adult"_58,"Spanish mackerel adult"_59,"Spanish mackerel adult"_60,"Spanish mackerel adult"_61,"Spanish mackerel adult"_62,"Spanish mackerel adult"_63,"Spanish mackerel adult"_64,"Spanish mackerel adult"_65,"Spanish mackerel adult"_66,"Spanish mackerel adult"_67,"Spanish mackerel adult"_68,"Spanish mackerel adult"_69,"Spanish mackerel adult"_70,"Spanish mackerel adult"_71,"Spanish mackerel adult"_72,"Spanish mackerel adult"_73,"Spanish mackerel adult"_74,"Spanish mackerel adult"_75,"Spanish mackerel adult"_76,"Spanish mackerel adult"_77,"Spanish mackerel adult"_78,"Spanish mackerel adult"_79,"Spanish mackerel adult"_80,"Spanish mackerel adult"_81,"Spanish mackerel adult"_82,"Spanish mackerel adult"_83,"Spanish mackerel adult"_84,"Spanish mackerel adult"_85,"Spanish mackerel adult"_86,"Spanish mackerel adult"_87,"Spanish mackerel adult"_88,"Spanish mackerel adult"_89,"Spanish mackerel adult"_90,"Spanish mackerel adult"_91,"Spanish mackerel adult"_92,"Spanish mackerel adult"_93,"Spanish mackerel adult"_94,"Spanish mackerel adult"_95,"Spanish mackerel adult"_96,"Spanish mackerel adult"_97,"Spanish mackerel adult"_98,"Spanish mackerel adult"_99,"Spanish mackerel adult"_100,"Spanish mackerel adult"_101,"Spanish mackerel adult"_102,"Spanish mackerel adult"_103,"Spanish mackerel adult"_104,"Spanish mackerel adult"_105,"Spanish mackerel adult"_106,"Spanish mackerel adult"_107,"Spanish mackerel adult"_108,"Spanish mackerel adult"_109,"Spanish mackerel adult"_110,"Spanish mackerel adult"_111,"Spanish mackerel adult"_112,"Spanish mackerel adult"_113,"Spanish mackerel adult"_114,"Spanish mackerel adult"_115,"Spanish mackerel adult"_116,"Spanish mackerel adult"_117,"Spanish mackerel adult"_118,"Spanish mackerel adult"_119,"Spanish mackerel adult"_120,"Spanish mackerel adult"_121,"Spanish mackerel adult"_122,"Spanish mackerel adult"_123,"Spanish mackerel adult"_124,"Spanish mackerel adult"_125,"Spanish mackerel adult"_126,"Spanish mackerel adult"_127,"Spanish mackerel adult"_128,"Spanish mackerel adult"_129,"Spanish mackerel adult"_130,"Spanish mackerel adult"_131,"Spanish mackerel adult"_132,"Spanish mackerel adult"_133,"Spanish mackerel adult"_134
96,2,5.014695E-11,8.469783E-06,4.234926E-05,6.038584E-05,0.0004456415,0.001623565,0.009261198,0.01231471,0.009624705,0.01067924,0.008002348,0.007212806,0.01731755,0.015415,0.02892075,0.008892179,0.01076137,0.01238349,0.01488645,0.01832722,0.0189422,0.0229732,0.02667572,0.02818579,0.03070112,0.03744312,0.03668435,0.04025688,0.04197304,0.04663284,0.05159019,0.05186941,0.05948314,0.05776827,0.06952353,0.06613585,0.07015625,0.07665925,0.0805409,0.0811063,0.08955179,0.09198091,0.09412024,0.09771287,0.1034357,0.1017876,0.1061071,0.1177001,0.1100379,0.1234659,0.1245864,0.1341986,0.1297356,0.13594,0.1470024,0.1377783,0.1466325,0.1413565,0.1633957,0.1478376,0.1434959,0.1607378,0.1682075,0.1556653,0.1801093,0.1798285,0.1791944,0.180799,0.2031566,0.1902507,0.188129,0.1856091,0.2050223,0.1969586,0.1868542,0.2075784,0.2099233,0.2113633,0.2128175,0.2099773,0.2071782,0.2228983,0.2263311,0.2266261,0.2219314,0.2376063,0.2444574,0.2369284,0.2445598,0.254937,0.2424342,0.2327359,0.2284744,0.2595512,0.2447999,0.2349051,0.2395409,0.2547373,0.27029,0.2690987,0.2657839,0.2713575,0.2807369,0.2624803,0.2842659,0.2589782,0.271076,0.2663325,0.2763708,0.2883263,0.2914212,0.2794221,0.2893036,0.2855758,0.2711299,0.2879704,0.2901613,0.2733294,0.3141348,0.2952812,0.2983388,0.3105846,0.3187745,0.3263135,0.2873351,0.3043253,0.3308334,0.3211994,0.3419884,0.3146381,0.2989083,0.3200929,0.2990312,0.3244717,0.3109193
97,2,5.382336E-11,2.809562E-05,0.0006982668,0.001500472,0.003047415,0.007464194,0.007645797,0.01616983,0.02936623,0.02478806,0.02670925,0.02631143,0.03867151,0.01414783,0.01399022,0.02903768,0.01097237,0.01288657,0.0142445,0.01652937,0.02069542,0.02142707,0.0250459,0.02873304,0.03049818,0.03339564,0.04023122,0.0396779,0.04434293,0.04433145,0.05034216,0.05447955,0.05327838,0.06343485,0.06081194,0.07314874,0.06872569,0.07482114,0.08116669,0.08365083,0.08393063,0.09686814,0.09535137,0.09668035,0.101787,0.1099429,0.1055965,0.1105898,0.1183984,0.1177866,0.1250536,0.1302952,0.1389426,0.132594,0.1407912,0.1507422,0.1426588,0.1509757,0.1428559,0.1658844,0.1529458,0.1490025,0.1602017,0.171553,0.1592605,0.1870669,0.1818446,0.1839769,0.1807704,0.1981085,0.1897262,0.1951646,0.189124,0.2132271,0.19673,0.1936018,0.2177132,0.2063298,0.212787,0.2121321,0.2101034,0.2060764,0.225016,0.223493,0.2339429,0.2306005,0.238219,0.2391329,0.2469951,0.2427698,0.2616775,0.2466026,0.2362101,0.2316318,0.2654688,0.2430976,0.2348759,0.2396232,0.2613423,0.2723737,0.2721884,0.2647132,0.2795456,0.2794734,0.2595958,0.2925384,0.2587842,0.2678939,0.266284,0.2699606,0.2893411,0.2917813,0.280416,0.2777046,0.2892581,0.2698573,0.2852806,0.2921942,0.276366,0.3087229,0.2932049,0.2910241,0.311666,0.3136756,0.3248627,0.2793278,0.3080259,0.3278297,0.3226575,0.3355008,0.3102054,0.2983211,0.3262753,0.2966987,0.3298757
98,2,4.779405E-11,8.243082E-06,4.475207E-05,0.002647693,0.00146839,0.00359327,0.007697452,0.007314528,0.01688527,0.02895107,0.02421295,0.02716078,0.02537635,0.03738445,0.01755081,0.01504505,0.02621656,0.01306575,0.01506196,0.01626945,0.01923834,0.02307712,0.02344334,0.02828841,0.03236452,0.03280736,0.03527535,0.04387814,0.04211503,0.04623426,0.04794807,0.05355066,0.05683785,0.05747311,0.06627792,0.06202486,0.07680355,0.07094809,0.0798839,0.08456356,0.08893297,0.08606511,0.09674632,0.1005085,0.09856768,0.10282,0.1131407,0.1119046,0.1158986,0.1228547,0.1208343,0.1262138,0.1301591,0.1437665,0.1372826,0.1442592,0.1569761,0.1407288,0.1487432,0.1471986,0.1717269,0.1542417,0.1454757,0.1666143,0.1719014,0.1650017,0.1850487,0.1848972,0.1845223,0.1856778,0.203912,0.1923527,0.2016065,0.1827807,0.2149251,0.1972445,0.1890828,0.2190515,0.2124027,0.2137076,0.2069299,0.2145105,0.2083437,0.2223265,0.2290785,0.2341151,0.2355884,0.2396739,0.2435353,0.2480085,0.2444686,0.2648323,0.2572625,0.2444843,0.2264243,0.2563718,0.2412708,0.2427957,0.2443544,0.2638275,0.282626,0.2762294,0.2733053,0.2831132,0.2752119,0.2697224,0.2897129,0.2652065,0.2640863,0.2708402,0.2709579,0.2925967,0.2787555,0.2833,0.2836668,0.2772557,0.2768887,0.2935685,0.2887515,0.2805032,0.2967849,0.2940439,0.300075,0.3142889,0.317665,0.3206007,0.2804836,0.3078638,0.3219389,0.32042,0.3404894,0.3160439,0.3101738,0.3218006,0.2987747
99,2,5.044106E-11,1.486907E-05,2.235327E-05,8.884007E-05,0.003607387,0.001972472,0.004448226,0.008128783,0.007101825,0.01588924,0.02975061,0.02889453,0.02862076,0.02424854,0.03829481,0.0183563,0.016435,0.02697629,0.01520318,0.01744303,0.01854787,0.02125547,0.02494949,0.02598738,0.03096574,0.03552325,0.03516015,0.0363037,0.04696293,0.04438944,0.04853108,0.05200264,0.05751115,0.05819094,0.06006111,0.06921192,0.06563713,0.08011788,0.07301825,0.0831814,0.08925846,0.09103855,0.09050407,0.1004569,0.1055904,0.1052504,0.1051567,0.1136834,0.1119447,0.1199951,0.1246491,0.1224644,0.1286484,0.1330515,0.1450776,0.1399477,0.1477537,0.1563025,0.143209,0.1534704,0.1451641,0.1768125,0.1617151,0.1477721,0.1720871,0.178163,0.1639571,0.191775,0.1932294,0.1856187,0.1929312,0.2064278,0.1936008,0.2014488,0.1889962,0.2154985,0.2026518,0.1876843,0.2205875,0.2066888,0.2173759,0.2133486,0.2081382,0.2119141,0.2312128,0.2308687,0.2362094,0.2370367,0.2416692,0.24148,0.2494258,0.2446575,0.2535091,0.2490216,0.2444893,0.2306999,0.2556421,0.2512093,0.2432387,0.2417583,0.2652122,0.2756571,0.2859376,0.2717766,0.2775561,0.2760564,0.2612483,0.2848674,0.2696097,0.2643884,0.2753359,0.2778692,0.2828811,0.2857708,0.2902046,0.2829463,0.2852475,0.2726092,0.2916753,0.2937981,0.290253,0.3069323,0.2959642,0.2955399,0.3122804,0.3175865,0.3216389,0.2784433,0.3029209,0.3239066,0.3193142,0.3479169,0.310674,0.3072686,0.3273138
100,2,5.176457E-11,2.321359E-06,2.985389E-05,6.118586E-05,0.0001674605,0.003731077,0.002875498,0.004368219,0.008072517,0.00672562,0.01552088,0.03209751,0.02677184,0.02821888,0.02436376,0.03603079,0.01941434,0.01737771,0.02912601,0.01681089,0.0192332,0.02046256,0.02255923,0.02740197,0.02844361,0.03350314,0.03913077,0.03826483,0.04056269,0.05017596,0.04760196,0.05060044,0.05375332,0.06020503,0.06220867,0.06227158,0.07376662,0.06837916,0.08302242,0.0750918,0.08464915,0.09174643,0.09716208,0.09198514,0.1064979,0.1095322,0.1067422,0.111155,0.1174467,0.117029,0.1255546,0.1261615,0.1250139,0.1338445,0.1330625,0.1511158,0.1421417,0.1430142,0.1598759,0.1450109,0.1575628,0.1497045,0.1787986,0.1641475,0.1502901,0.1730868,0.1809514,0.1642777,0.1905633,0.1914237,0.1892828,0.1980103,0.2070379,0.1996072,0.2044759,0.1910093,0.2153716,0.2067737,0.1927118,0.2238341,0.2090306,0.2194015,0.2116694,0.2145017,0.2110531,0.2269944,0.2348473,0.2393092,0.2417122,0.2451548,0.2449872,0.255117,0.2505065,0.2611212,0.2449673,0.2423715,0.2382829,0.2523286,0.2429709,0.247318,0.2391693,0.2669592,0.2810657,0.2812203,0.2692207,0.2788175,0.2881952,0.259791,0.2869534,0.2684927,0.2655653,0.2849188,0.2670293,0.2806974,0.2902617,0.2926007,0.2919732,0.2827022,0.2751291,0.2808319,0.3054021,0.2931288,0.3048149,0.301039,0.2962786,0.3075738,0.3195971,0.323739,0.2820725,0.3025548,0.3297019,0.3146115,0.3554594,0.3138633,0.3176302
101,2,5.191162E-11,2.40016E-06,1.869812E-05,6.790351E-05,0.0001335649,0.0002877573,0.003549644,0.002909401,0.006152542,0.007814848,0.006768959,0.01558202,0.04720587,0.0271195,0.02797228,0.02347487,0.03726346,0.02068324,0.01914131,0.03030541,0.01957826,0.02181425,0.02282416,0.0258645,0.0305643,0.03119586,0.03714004,0.04212191,0.04128484,0.04258235,0.05328028,0.05192116,0.05603547,0.0568204,0.06554505,0.06500886,0.06478814,0.07771608,0.07081663,0.08714401,0.07962096,0.08865211,0.09519158,0.1005533,0.09418796,0.106964,0.1085386,0.1072195,0.1147969,0.1215017,0.1212192,0.1271883,0.1297572,0.1311088,0.1413676,0.1405319,0.151318,0.1454487,0.1494908,0.1637908,0.144438,0.1607906,0.1509174,0.1798213,0.165075,0.1525238,0.175055,0.1797954,0.1666046,0.1929119,0.1969244,0.1898376,0.204318,0.2032626,0.2024121,0.2065673,0.1935714,0.2184746,0.2130258,0.1910215,0.2252805,0.219754,0.2287656,0.2177103,0.2122518,0.2114094,0.2293274,0.235609,0.238887,0.2366703,0.2533778,0.243605,0.2541944,0.2466681,0.2603257,0.2517284,0.2396095,0.2347936,0.2533067,0.2478504,0.2512003,0.2370659,0.2764314,0.2840899,0.2775882,0.2735357,0.2814094,0.2861393,0.2629684,0.2840799,0.2636309,0.2690411,0.2802291,0.2702363,0.2793454,0.2851367,0.296504,0.2893005,0.2891048,0.2714961,0.2770821,0.3037675,0.2992887,0.3005176,0.2999763,0.2962855,0.3124746,0.3158896,0.325651,0.2826032,0.3020594,0.3317384,0.3171332,0.351003,0.3238854
102,2,5.36763E-11,5.582715E-06,1.881062E-05,5.699192E-05,0.0001282219,0.0002510919,0.0004471918,0.003557078,0.003488419,0.006685235,0.007835553,0.006765688,0.01609514,0.0450353,0.02675127,0.02588529,0.02462337,0.03714493,0.02263017,0.02096592,0.0311994,0.02212142,0.02423687,0.02526633,0.02846093,0.03347501,0.03303007,0.03813015,0.04482316,0.04376505,0.04639702,0.05512549,0.05630852,0.05833148,0.06101268,0.06917734,0.0685803,0.06751657,0.08045632,0.0736049,0.091451,0.08286639,0.0928127,0.09913331,0.1051754,0.09959136,0.1122256,0.1108017,0.1099406,0.1187494,0.1243024,0.1250632,0.1303969,0.134001,0.1331951,0.1397527,0.1448982,0.1539066,0.1529037,0.1463227,0.1681592,0.1467675,0.1603713,0.1554046,0.1805461,0.1656389,0.1556895,0.1768826,0.1860067,0.1731134,0.2002474,0.1917654,0.1905334,0.2064928,0.2083177,0.2049886,0.2117258,0.1948603,0.2181178,0.215205,0.1880858,0.2317512,0.2181174,0.223422,0.2172396,0.209533,0.2142323,0.2321398,0.233464,0.2457735,0.2325259,0.2510192,0.2490073,0.2534461,0.2526849,0.2594785,0.2503096,0.23676,0.2399293,0.2540562,0.2495071,0.2534846,0.2403907,0.2729166,0.2881269,0.2801651,0.2643771,0.2766956,0.2873013,0.2591513,0.2888176,0.268545,0.2701749,0.2748667,0.2801763,0.2756922,0.2933911,0.2891804,0.2853247,0.2907278,0.2742839,0.2819358,0.2952272,0.2976274,0.3075821,0.2948655,0.3070634,0.3118716,0.3167126,0.3178416,0.2863387,0.300116,0.3316994,0.3099664,0.354689
103,2,5.514686E-11,2.231799E-06,1.89945E-05,5.512025E-05,0.0001278649,0.0002261814,0.0004041056,0.0006801107,0.003531746,0.005483613,0.006710956,0.009151461,0.01289987,0.01531024,0.04418643,0.02726149,0.02627007,0.02514902,0.0374801,0.0271654,0.02280582,0.03329819,0.0248867,0.02683329,0.02780376,0.03169197,0.03653071,0.03717412,0.03981677,0.04851806,0.04732198,0.04879816,0.05494506,0.05921262,0.06133102,0.06256132,0.06951617,0.07147194,0.07076975,0.08507986,0.07498878,0.09382933,0.08730445,0.09410868,0.1021862,0.1065252,0.1047465,0.1185358,0.1123533,0.1144714,0.1163027,0.1262548,0.1274648,0.1332031,0.1364582,0.1317049,0.1481433,0.1467222,0.1592062,0.155656,0.1507171,0.1668539,0.1486633,0.1637402,0.1616178,0.1833206,0.1701143,0.1580785,0.1756969,0.1886207,0.1733834,0.2031505,0.1969858,0.1999664,0.2051357,0.2052817,0.2060577,0.209227,0.2023133,0.2273602,0.2228782,0.1954869,0.2345387,0.2196652,0.2217845,0.2222672,0.2115458,0.2111195,0.233752,0.2386857,0.2503777,0.2341047,0.2471673,0.2532969,0.2588499,0.2573838,0.2637635,0.2601219,0.2471887,0.243476,0.2604573,0.2468764,0.2599817,0.2436428,0.2718625,0.2887475,0.2822325,0.2675384,0.2746604,0.2888074,0.2609558,0.2943215,0.2763937,0.2770106,0.2708412,0.2772692,0.2764915,0.2802855,0.2921485,0.2819228,0.295996,0.2688171,0.2925395,0.2994384,0.2956053,0.3037638,0.2940049,0.3080887,0.307043,0.3216171,0.3188079,0.2826418,0.3095139,0.3337585,0.3248686
104,2,5.073518E-11,1.707565E-05,1.853343E-05,5.575544E-05,0.000124581,0.0002301397,0.0003895998,0.000606632,0.0009230277,0.0050315,0.01411253,0.01046338,0.01020535,0.01396811,0.01597246,0.04255397,0.02793033,0.02689874,0.02707025,0.03786453,0.02559439,0.02480971,0.03503446,0.0276206,0.03103514,0.03056983,0.03456741,0.03982548,0.03941648,0.04352822,0.05152087,0.05034231,0.0508298,0.05828382,0.06141787,0.06652107,0.0667683,0.07579805,0.0756737,0.07378922,0.08875251,0.07759762,0.09645329,0.08897841,0.101072,0.1054557,0.1100772,0.1053253,0.1217669,0.1170614,0.1183971,0.124796,0.1303052,0.1311061,0.1342826,0.1423316,0.1403089,0.1488016,0.146792,0.1610829,0.1618471,0.1580411,0.169457,0.1481414,0.1654752,0.1618763,0.1841426,0.1727708,0.1590926,0.1782577,0.1886482,0.1792397,0.2002978,0.2020649,0.2016453,0.2106962,0.2083863,0.2080357,0.2217613,0.2093606,0.2321646,0.2147554,0.2018881,0.237058,0.2237094,0.2266626,0.2277631,0.2082866,0.2105829,0.2336293,0.2452195,0.2461091,0.241678,0.2540849,0.2521505,0.2596405,0.2564611,0.2688814,0.2591798,0.2467345,0.2427404,0.2637247,0.2471707,0.2597905,0.2434023,0.2750842,0.2916665,0.2877116,0.2772299,0.2772715,0.2926477,0.2576646,0.2926462,0.2759919,0.2781159,0.2640709,0.2776366,0.27108,0.2888717,0.2902983,0.2772697,0.2957526,0.2741469,0.2869759,0.291055,0.297873,0.3139818,0.2954225,0.3022157,0.3112137,0.3197142,0.3178192,0.2853845,0.311276,0.349295
105,2,5.705859E-11,2.175768E-06,3.239494E-05,5.56402E-05,0.0001140345,0.0002243948,0.0003675866,0.0005791434,0.0008104076,0.001263618,0.00521038,0.01360006,0.01304187,0.01134097,0.01507302,0.01687112,0.04158855,0.02819943,0.02739311,0.02783647,0.036977,0.03011505,0.02653297,0.03691026,0.03179749,0.03421672,0.03390808,0.03685234,0.04290457,0.04236971,0.04684896,0.05444519,0.05428925,0.05411422,0.0620948,0.06654116,0.06947646,0.07038935,0.07758787,0.08099126,0.07564776,0.09229296,0.08119839,0.09912029,0.09716162,0.1066251,0.1087089,0.1116763,0.1084268,0.1240013,0.1199238,0.1217643,0.1259296,0.1368464,0.1340134,0.1373255,0.1420669,0.1405669,0.1497505,0.1481837,0.1659857,0.1620237,0.1611243,0.1712667,0.1472517,0.1706056,0.1629146,0.1916635,0.1767476,0.1581753,0.1844073,0.1899409,0.1862396,0.2042147,0.2063095,0.2009409,0.2174786,0.215609,0.2105866,0.2217276,0.2056431,0.2256148,0.2193954,0.2005275,0.2356073,0.221021,0.2276573,0.230679,0.2123818,0.2236161,0.2391954,0.2432108,0.2500804,0.2413611,0.2504555,0.2625609,0.2628728,0.2608037,0.2678215,0.2549158,0.2468811,0.2449291,0.265823,0.2462927,0.2604212,0.2430799,0.2728332,0.2924607,0.2841151,0.2754139,0.284019,0.2911341,0.2494222,0.3025575,0.2860534,0.2830431,0.2681497,0.2804435,0.2774761,0.2854699,0.2861592,0.2762069,0.2864395,0.2825525,0.2983536,0.2997853,0.2902434,0.3139243,0.3009924,0.3102032,0.3079182,0.3199354,0.3209957,0.2866501,0.3276219
106,2,5.117634E-11,2.3271E-06,1.657366E-05,6.670849E-05,0.000125596,0.0002137764,0.0003772881,0.000567222,0.000818969,0.001155362,0.001585261,0.005238612,0.01394933,0.01387269,0.01251011,0.01659313,0.01813854,0.0401123,0.02906269,0.02927357,0.02893129,0.03955418,0.02871603,0.02853577,0.03867048,0.03466408,0.03750932,0.03668589,0.04036317,0.04671983,0.04556669,0.04806275,0.05901149,0.05721221,0.05692288,0.06564192,0.07026707,0.07191973,0.07283641,0.08331624,0.08076222,0.08141115,0.09543497,0.08768689,0.1057994,0.09780975,0.1107487,0.1122599,0.1180519,0.1148907,0.1281845,0.1257061,0.1251042,0.1313746,0.1372073,0.1369546,0.1425071,0.1479679,0.1435996,0.1577325,0.1552853,0.1677515,0.1636335,0.1625989,0.1783424,0.1541125,0.1776894,0.1625954,0.1939705,0.1794937,0.1616304,0.1847112,0.1936128,0.1854383,0.2087217,0.2109586,0.1978403,0.2178945,0.2239215,0.2140141,0.2221833,0.21276,0.2252393,0.2196489,0.2051925,0.2366816,0.2227736,0.2299395,0.2381771,0.222332,0.2240099,0.2355995,0.2485776,0.2536229,0.2459524,0.2521165,0.2589005,0.2589225,0.265895,0.2721924,0.2679546,0.2481648,0.2528433,0.2675058,0.2505094,0.2568697,0.2477259,0.2798604,0.2919791,0.2884689,0.2752069,0.2895767,0.2950733,0.2588738,0.2869365,0.2770326,0.2762847,0.2710728,0.2740539,0.2828898,0.2885164,0.2931235,0.2886263,0.2890475,0.2678984,0.2916941,0.2975553,0.3040236,0.3180879,0.2931018,0.3070416,0.3076043,0.3194403,0.3184515,0.2816912
107,2,5.13234E-11,1.978658E-06,1.823051E-05,5.193777E-05,0.0001321472,0.0002393575,0.0003564543,0.0005690258,0.0007738623,0.001046997,0.001523629,0.002016997,0.005428985,0.01476291,0.01494865,0.0140346,0.01852152,0.01955704,0.04007722,0.02910507,0.03037154,0.03134172,0.04038583,0.03326111,0.02986955,0.0404378,0.03816693,0.04041152,0.03928062,0.04209158,0.04866438,0.04930241,0.05031732,0.06243846,0.06066723,0.06150129,0.06708416,0.07382857,0.07556657,0.07591458,0.08576328,0.08701654,0.08445744,0.09882107,0.08922263,0.1113814,0.1032718,0.1165178,0.1194313,0.1197314,0.1207276,0.1365722,0.1294907,0.1302416,0.1336767,0.1413085,0.1425552,0.1471324,0.1514824,0.1442807,0.1606887,0.1615266,0.1725491,0.1705335,0.169533,0.17681,0.1572879,0.1820307,0.1712177,0.1978911,0.1826552,0.1613643,0.1886439,0.197239,0.1836619,0.2112126,0.2147634,0.2019389,0.2170192,0.2247077,0.2147738,0.2224462,0.2104881,0.2282832,0.2189943,0.2063806,0.2371592,0.2285398,0.2319921,0.2426454,0.2202331,0.2277313,0.2428004,0.2585223,0.256072,0.2506843,0.255638,0.2551871,0.2626711,0.2607611,0.2652742,0.2648419,0.2502778,0.2447546,0.271942,0.254749,0.2641749,0.2535143,0.2788922,0.2833661,0.2958274,0.2816677,0.2921286,0.2997815,0.2571501,0.2931565,0.2749892,0.2760201,0.2735893,0.2732388,0.2798531,0.2818454,0.2982662,0.2926944,0.2911526,0.2727961,0.2959434,0.3009431,0.303587,0.3074808,0.3006238,0.3086571,0.309483,0.3237836,0.3356738
108,2,5.426452E-11,1.927706E-06,1.528269E-05,5.645612E-05,0.0001203385,0.0002381985,0.0003790661,0.0005513931,0.0007872302,0.001083424,0.001433705,0.001933148,0.002472604,0.006767095,0.01553119,0.01570776,0.01507805,0.02001873,0.02122483,0.04044579,0.03087422,0.03361944,0.03274395,0.04189328,0.03586234,0.03219735,0.0417088,0.04113275,0.04527711,0.04201413,0.04514575,0.05021986,0.05120656,0.05552036,0.06809388,0.06345879,0.06252471,0.07107573,0.07944135,0.08090006,0.07960157,0.08946162,0.09045778,0.08910293,0.1000746,0.09191743,0.1170228,0.1058307,0.1185801,0.1188852,0.1276025,0.1209763,0.1402793,0.132901,0.1358833,0.135191,0.1460349,0.1441981,0.1468447,0.1574847,0.1489162,0.1591548,0.1659281,0.1767134,0.1726367,0.1676825,0.1814348,0.161513,0.1761123,0.1683211,0.205596,0.1867752,0.1605965,0.1929315,0.1942361,0.1878567,0.2092593,0.2095394,0.1997151,0.2193116,0.2240599,0.2123482,0.2280423,0.2172334,0.2349566,0.2191638,0.2055892,0.2388425,0.230065,0.2436112,0.2431143,0.2263462,0.2283483,0.2486212,0.2557346,0.2567929,0.2440344,0.2680122,0.2517652,0.265571,0.2628235,0.2688501,0.2574083,0.2466305,0.2485967,0.2704493,0.2593477,0.2685836,0.2448964,0.2868806,0.2879685,0.289445,0.275137,0.2905984,0.3005878,0.2518319,0.302798,0.2754825,0.2729311,0.274846,0.2760968,0.2795237,0.2819448,0.288858,0.2971789,0.2890402,0.2699571,0.2944382,0.3071459,0.3040349,0.3148736,0.2996227,0.3141055,0.3100916,0.3381503
